Tool,Workload,Description,Model,Run,Phase,Iteration,Time
RDF4J (No Inferencing),Repair,,railway-repair-2,1,Read,,747850176
RDF4J (No Inferencing),Repair,,railway-repair-2,1,Check,,583333122
RDF4J (No Inferencing),Repair,,railway-repair-2,1,Transformation,1,17993086
RDF4J (No Inferencing),Repair,,railway-repair-2,1,Recheck,1,517575118
RDF4J (No Inferencing),Repair,,railway-repair-2,1,Transformation,2,17241615
RDF4J (No Inferencing),Repair,,railway-repair-2,1,Recheck,2,434390039
RDF4J (No Inferencing),Repair,,railway-repair-2,1,Transformation,3,9970614
RDF4J (No Inferencing),Repair,,railway-repair-2,1,Recheck,3,395938321
RDF4J (No Inferencing),Repair,,railway-repair-2,1,Transformation,4,10703339
RDF4J (No Inferencing),Repair,,railway-repair-2,1,Recheck,4,340907556
RDF4J (No Inferencing),Repair,,railway-repair-2,1,Transformation,5,12581003
RDF4J (No Inferencing),Repair,,railway-repair-2,1,Recheck,5,590815089
RDF4J (No Inferencing),Repair,,railway-repair-2,2,Read,,427844683
RDF4J (No Inferencing),Repair,,railway-repair-2,2,Check,,205461027
RDF4J (No Inferencing),Repair,,railway-repair-2,2,Transformation,1,7465772
RDF4J (No Inferencing),Repair,,railway-repair-2,2,Recheck,1,316808132
RDF4J (No Inferencing),Repair,,railway-repair-2,2,Transformation,2,9450895
RDF4J (No Inferencing),Repair,,railway-repair-2,2,Recheck,2,341012014
RDF4J (No Inferencing),Repair,,railway-repair-2,2,Transformation,3,8414746
RDF4J (No Inferencing),Repair,,railway-repair-2,2,Recheck,3,344970355
RDF4J (No Inferencing),Repair,,railway-repair-2,2,Transformation,4,7294466
RDF4J (No Inferencing),Repair,,railway-repair-2,2,Recheck,4,475495141
RDF4J (No Inferencing),Repair,,railway-repair-2,2,Transformation,5,6199965
RDF4J (No Inferencing),Repair,,railway-repair-2,2,Recheck,5,381764416
RDF4J (No Inferencing),Repair,,railway-repair-2,3,Read,,250561694
RDF4J (No Inferencing),Repair,,railway-repair-2,3,Check,,187727438
RDF4J (No Inferencing),Repair,,railway-repair-2,3,Transformation,1,9880359
RDF4J (No Inferencing),Repair,,railway-repair-2,3,Recheck,1,387010631
RDF4J (No Inferencing),Repair,,railway-repair-2,3,Transformation,2,5686100
RDF4J (No Inferencing),Repair,,railway-repair-2,3,Recheck,2,202532345
RDF4J (No Inferencing),Repair,,railway-repair-2,3,Transformation,3,5883130
RDF4J (No Inferencing),Repair,,railway-repair-2,3,Recheck,3,313074894
RDF4J (No Inferencing),Repair,,railway-repair-2,3,Transformation,4,4892999
RDF4J (No Inferencing),Repair,,railway-repair-2,3,Recheck,4,335388497
RDF4J (No Inferencing),Repair,,railway-repair-2,3,Transformation,5,4559831
RDF4J (No Inferencing),Repair,,railway-repair-2,3,Recheck,5,279493142
RDF4J (No Inferencing),Repair,,railway-repair-2,4,Read,,203839008
RDF4J (No Inferencing),Repair,,railway-repair-2,4,Check,,168596981
RDF4J (No Inferencing),Repair,,railway-repair-2,4,Transformation,1,7207069
RDF4J (No Inferencing),Repair,,railway-repair-2,4,Recheck,1,256116888
RDF4J (No Inferencing),Repair,,railway-repair-2,4,Transformation,2,5036443
RDF4J (No Inferencing),Repair,,railway-repair-2,4,Recheck,2,339785022
RDF4J (No Inferencing),Repair,,railway-repair-2,4,Transformation,3,7045481
RDF4J (No Inferencing),Repair,,railway-repair-2,4,Recheck,3,281494569
RDF4J (No Inferencing),Repair,,railway-repair-2,4,Transformation,4,4287489
RDF4J (No Inferencing),Repair,,railway-repair-2,4,Recheck,4,279292740
RDF4J (No Inferencing),Repair,,railway-repair-2,4,Transformation,5,3706223
RDF4J (No Inferencing),Repair,,railway-repair-2,4,Recheck,5,296227047
RDF4J (No Inferencing),Repair,,railway-repair-2,5,Read,,196885887
RDF4J (No Inferencing),Repair,,railway-repair-2,5,Check,,162144386
RDF4J (No Inferencing),Repair,,railway-repair-2,5,Transformation,1,7902758
RDF4J (No Inferencing),Repair,,railway-repair-2,5,Recheck,1,317376163
RDF4J (No Inferencing),Repair,,railway-repair-2,5,Transformation,2,4416907
RDF4J (No Inferencing),Repair,,railway-repair-2,5,Recheck,2,275589967
RDF4J (No Inferencing),Repair,,railway-repair-2,5,Transformation,3,3004536
RDF4J (No Inferencing),Repair,,railway-repair-2,5,Recheck,3,170782845
RDF4J (No Inferencing),Repair,,railway-repair-2,5,Transformation,4,4729988
RDF4J (No Inferencing),Repair,,railway-repair-2,5,Recheck,4,282826487
RDF4J (No Inferencing),Repair,,railway-repair-2,5,Transformation,5,2994685
RDF4J (No Inferencing),Repair,,railway-repair-2,5,Recheck,5,342149799
