Tool,Workload,Description,Model,Run,Phase,Iteration,Time
VIATRA (Local Search),Inject,,railway-inject-1,1,Read,,255282441
VIATRA (Local Search),Inject,,railway-inject-1,1,Check,,1092399993
VIATRA (Local Search),Inject,,railway-inject-1,1,Transformation,1,6611262
VIATRA (Local Search),Inject,,railway-inject-1,1,Recheck,1,23252494
VIATRA (Local Search),Inject,,railway-inject-1,1,Transformation,2,3459333
VIATRA (Local Search),Inject,,railway-inject-1,1,Recheck,2,17295596
VIATRA (Local Search),Inject,,railway-inject-1,1,Transformation,3,2956335
VIATRA (Local Search),Inject,,railway-inject-1,1,Recheck,3,16664993
VIATRA (Local Search),Inject,,railway-inject-1,1,Transformation,4,2579079
VIATRA (Local Search),Inject,,railway-inject-1,1,Recheck,4,16533479
VIATRA (Local Search),Inject,,railway-inject-1,1,Transformation,5,2055890
VIATRA (Local Search),Inject,,railway-inject-1,1,Recheck,5,16624525
VIATRA (Local Search),Inject,,railway-inject-1,2,Read,,56211389
VIATRA (Local Search),Inject,,railway-inject-1,2,Check,,458138416
VIATRA (Local Search),Inject,,railway-inject-1,2,Transformation,1,3028142
VIATRA (Local Search),Inject,,railway-inject-1,2,Recheck,1,32111950
VIATRA (Local Search),Inject,,railway-inject-1,2,Transformation,2,2044266
VIATRA (Local Search),Inject,,railway-inject-1,2,Recheck,2,28819767
VIATRA (Local Search),Inject,,railway-inject-1,2,Transformation,3,1507375
VIATRA (Local Search),Inject,,railway-inject-1,2,Recheck,3,25252744
VIATRA (Local Search),Inject,,railway-inject-1,2,Transformation,4,1614474
VIATRA (Local Search),Inject,,railway-inject-1,2,Recheck,4,23022436
VIATRA (Local Search),Inject,,railway-inject-1,2,Transformation,5,1460108
VIATRA (Local Search),Inject,,railway-inject-1,2,Recheck,5,22735815
VIATRA (Local Search),Inject,,railway-inject-1,3,Read,,40894500
VIATRA (Local Search),Inject,,railway-inject-1,3,Check,,395828169
VIATRA (Local Search),Inject,,railway-inject-1,3,Transformation,1,1803456
VIATRA (Local Search),Inject,,railway-inject-1,3,Recheck,1,12200172
VIATRA (Local Search),Inject,,railway-inject-1,3,Transformation,2,1546628
VIATRA (Local Search),Inject,,railway-inject-1,3,Recheck,2,10882844
VIATRA (Local Search),Inject,,railway-inject-1,3,Transformation,3,1111801
VIATRA (Local Search),Inject,,railway-inject-1,3,Recheck,3,10443024
VIATRA (Local Search),Inject,,railway-inject-1,3,Transformation,4,1093759
VIATRA (Local Search),Inject,,railway-inject-1,3,Recheck,4,9818277
VIATRA (Local Search),Inject,,railway-inject-1,3,Transformation,5,1025804
VIATRA (Local Search),Inject,,railway-inject-1,3,Recheck,5,9661846
VIATRA (Local Search),Inject,,railway-inject-1,4,Read,,40517923
VIATRA (Local Search),Inject,,railway-inject-1,4,Check,,371817055
VIATRA (Local Search),Inject,,railway-inject-1,4,Transformation,1,1173855
VIATRA (Local Search),Inject,,railway-inject-1,4,Recheck,1,11952895
VIATRA (Local Search),Inject,,railway-inject-1,4,Transformation,2,1151644
VIATRA (Local Search),Inject,,railway-inject-1,4,Recheck,2,11448288
VIATRA (Local Search),Inject,,railway-inject-1,4,Transformation,3,1164917
VIATRA (Local Search),Inject,,railway-inject-1,4,Recheck,3,9902008
VIATRA (Local Search),Inject,,railway-inject-1,4,Transformation,4,1888446
VIATRA (Local Search),Inject,,railway-inject-1,4,Recheck,4,9831509
VIATRA (Local Search),Inject,,railway-inject-1,4,Transformation,5,890632
VIATRA (Local Search),Inject,,railway-inject-1,4,Recheck,5,10461986
VIATRA (Local Search),Inject,,railway-inject-1,5,Read,,37134505
VIATRA (Local Search),Inject,,railway-inject-1,5,Check,,441780214
VIATRA (Local Search),Inject,,railway-inject-1,5,Transformation,1,1936306
VIATRA (Local Search),Inject,,railway-inject-1,5,Recheck,1,14894840
VIATRA (Local Search),Inject,,railway-inject-1,5,Transformation,2,1371403
VIATRA (Local Search),Inject,,railway-inject-1,5,Recheck,2,13085972
VIATRA (Local Search),Inject,,railway-inject-1,5,Transformation,3,2379531
VIATRA (Local Search),Inject,,railway-inject-1,5,Recheck,3,12744449
VIATRA (Local Search),Inject,,railway-inject-1,5,Transformation,4,1264097
VIATRA (Local Search),Inject,,railway-inject-1,5,Recheck,4,10701594
VIATRA (Local Search),Inject,,railway-inject-1,5,Transformation,5,1129269
VIATRA (Local Search),Inject,,railway-inject-1,5,Recheck,5,11005732
