Tool,Workload,Description,Model,Run,Phase,Iteration,Time
VIATRA (Local Search),Inject,,railway-inject-64,1,Read,,1684181141
VIATRA (Local Search),Inject,,railway-inject-64,1,Check,,5381274255
VIATRA (Local Search),Inject,,railway-inject-64,1,Transformation,1,7075484
VIATRA (Local Search),Inject,,railway-inject-64,1,Recheck,1,1125503339
VIATRA (Local Search),Inject,,railway-inject-64,1,Transformation,2,3882687
VIATRA (Local Search),Inject,,railway-inject-64,1,Recheck,2,1221567321
VIATRA (Local Search),Inject,,railway-inject-64,1,Transformation,3,3228103
VIATRA (Local Search),Inject,,railway-inject-64,1,Recheck,3,950168941
VIATRA (Local Search),Inject,,railway-inject-64,1,Transformation,4,2543220
VIATRA (Local Search),Inject,,railway-inject-64,1,Recheck,4,894752220
VIATRA (Local Search),Inject,,railway-inject-64,1,Transformation,5,2539746
VIATRA (Local Search),Inject,,railway-inject-64,1,Recheck,5,977654358
VIATRA (Local Search),Inject,,railway-inject-64,2,Read,,979270279
VIATRA (Local Search),Inject,,railway-inject-64,2,Check,,3099292175
VIATRA (Local Search),Inject,,railway-inject-64,2,Transformation,1,2747442
VIATRA (Local Search),Inject,,railway-inject-64,2,Recheck,1,978030452
VIATRA (Local Search),Inject,,railway-inject-64,2,Transformation,2,1431381
VIATRA (Local Search),Inject,,railway-inject-64,2,Recheck,2,1039819125
VIATRA (Local Search),Inject,,railway-inject-64,2,Transformation,3,1142660
VIATRA (Local Search),Inject,,railway-inject-64,2,Recheck,3,867681173
VIATRA (Local Search),Inject,,railway-inject-64,2,Transformation,4,1121958
VIATRA (Local Search),Inject,,railway-inject-64,2,Recheck,4,869925762
VIATRA (Local Search),Inject,,railway-inject-64,2,Transformation,5,1021843
VIATRA (Local Search),Inject,,railway-inject-64,2,Recheck,5,882037714
VIATRA (Local Search),Inject,,railway-inject-64,3,Read,,956612334
VIATRA (Local Search),Inject,,railway-inject-64,3,Check,,2944579591
VIATRA (Local Search),Inject,,railway-inject-64,3,Transformation,1,1144047
VIATRA (Local Search),Inject,,railway-inject-64,3,Recheck,1,951162954
VIATRA (Local Search),Inject,,railway-inject-64,3,Transformation,2,1065857
VIATRA (Local Search),Inject,,railway-inject-64,3,Recheck,2,1063568375
VIATRA (Local Search),Inject,,railway-inject-64,3,Transformation,3,1420425
VIATRA (Local Search),Inject,,railway-inject-64,3,Recheck,3,889558664
VIATRA (Local Search),Inject,,railway-inject-64,3,Transformation,4,1115509
VIATRA (Local Search),Inject,,railway-inject-64,3,Recheck,4,871362538
VIATRA (Local Search),Inject,,railway-inject-64,3,Transformation,5,1012162
VIATRA (Local Search),Inject,,railway-inject-64,3,Recheck,5,1185719677
VIATRA (Local Search),Inject,,railway-inject-64,4,Read,,1081284673
VIATRA (Local Search),Inject,,railway-inject-64,4,Check,,2857382022
VIATRA (Local Search),Inject,,railway-inject-64,4,Transformation,1,1082870
VIATRA (Local Search),Inject,,railway-inject-64,4,Recheck,1,930371173
VIATRA (Local Search),Inject,,railway-inject-64,4,Transformation,2,1128265
VIATRA (Local Search),Inject,,railway-inject-64,4,Recheck,2,942333767
VIATRA (Local Search),Inject,,railway-inject-64,4,Transformation,3,1428819
VIATRA (Local Search),Inject,,railway-inject-64,4,Recheck,3,1132360509
VIATRA (Local Search),Inject,,railway-inject-64,4,Transformation,4,1003628
VIATRA (Local Search),Inject,,railway-inject-64,4,Recheck,4,891539844
VIATRA (Local Search),Inject,,railway-inject-64,4,Transformation,5,1684053
VIATRA (Local Search),Inject,,railway-inject-64,4,Recheck,5,885017173
VIATRA (Local Search),Inject,,railway-inject-64,5,Read,,987057050
VIATRA (Local Search),Inject,,railway-inject-64,5,Check,,2973918570
VIATRA (Local Search),Inject,,railway-inject-64,5,Transformation,1,3556723
VIATRA (Local Search),Inject,,railway-inject-64,5,Recheck,1,1285435657
VIATRA (Local Search),Inject,,railway-inject-64,5,Transformation,2,1070229
VIATRA (Local Search),Inject,,railway-inject-64,5,Recheck,2,894566196
VIATRA (Local Search),Inject,,railway-inject-64,5,Transformation,3,1124897
VIATRA (Local Search),Inject,,railway-inject-64,5,Recheck,3,869376882
VIATRA (Local Search),Inject,,railway-inject-64,5,Transformation,4,914053
VIATRA (Local Search),Inject,,railway-inject-64,5,Recheck,4,873119941
VIATRA (Local Search),Inject,,railway-inject-64,5,Transformation,5,948266
VIATRA (Local Search),Inject,,railway-inject-64,5,Recheck,5,909840467
