Tool,Workload,Description,Model,Run,Query,Iteration,Matches
EMF API,Repair,,railway-repair-8,1,ConnectedSegments,1,98
EMF API,Repair,,railway-repair-8,1,ConnectedSegments,2,89
EMF API,Repair,,railway-repair-8,1,ConnectedSegments,3,81
EMF API,Repair,,railway-repair-8,1,ConnectedSegments,4,73
EMF API,Repair,,railway-repair-8,1,ConnectedSegments,5,66
EMF API,Repair,,railway-repair-8,1,ConnectedSegments,6,60
EMF API,Repair,,railway-repair-8,1,PosLength,1,917
EMF API,Repair,,railway-repair-8,1,PosLength,2,826
EMF API,Repair,,railway-repair-8,1,PosLength,3,744
EMF API,Repair,,railway-repair-8,1,PosLength,4,670
EMF API,Repair,,railway-repair-8,1,PosLength,5,603
EMF API,Repair,,railway-repair-8,1,PosLength,6,543
EMF API,Repair,,railway-repair-8,1,RouteSensor,1,148
EMF API,Repair,,railway-repair-8,1,RouteSensor,2,135
EMF API,Repair,,railway-repair-8,1,RouteSensor,3,122
EMF API,Repair,,railway-repair-8,1,RouteSensor,4,110
EMF API,Repair,,railway-repair-8,1,RouteSensor,5,99
EMF API,Repair,,railway-repair-8,1,RouteSensor,6,90
EMF API,Repair,,railway-repair-8,1,SemaphoreNeighbor,1,20
EMF API,Repair,,railway-repair-8,1,SemaphoreNeighbor,2,7
EMF API,Repair,,railway-repair-8,1,SemaphoreNeighbor,3,7
EMF API,Repair,,railway-repair-8,1,SemaphoreNeighbor,4,7
EMF API,Repair,,railway-repair-8,1,SemaphoreNeighbor,5,7
EMF API,Repair,,railway-repair-8,1,SemaphoreNeighbor,6,7
EMF API,Repair,,railway-repair-8,1,SwitchSet,1,32
EMF API,Repair,,railway-repair-8,1,SwitchSet,2,29
EMF API,Repair,,railway-repair-8,1,SwitchSet,3,27
EMF API,Repair,,railway-repair-8,1,SwitchSet,4,25
EMF API,Repair,,railway-repair-8,1,SwitchSet,5,23
EMF API,Repair,,railway-repair-8,1,SwitchSet,6,21
