Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Jena (Inferencing),Inject,,railway-inject-2,1,Read,,758423963
Jena (Inferencing),Inject,,railway-inject-2,1,Check,,1784581321
Jena (Inferencing),Inject,,railway-inject-2,1,Transformation,1,88774322
Jena (Inferencing),Inject,,railway-inject-2,1,Recheck,1,952864771
Jena (Inferencing),Inject,,railway-inject-2,1,Transformation,2,28225637
Jena (Inferencing),Inject,,railway-inject-2,1,Recheck,2,440184528
Jena (Inferencing),Inject,,railway-inject-2,1,Transformation,3,21217358
Jena (Inferencing),Inject,,railway-inject-2,1,Recheck,3,335089613
Jena (Inferencing),Inject,,railway-inject-2,1,Transformation,4,16742842
Jena (Inferencing),Inject,,railway-inject-2,1,Recheck,4,320874576
Jena (Inferencing),Inject,,railway-inject-2,1,Transformation,5,11158345
Jena (Inferencing),Inject,,railway-inject-2,1,Recheck,5,314546393
Jena (Inferencing),Inject,,railway-inject-2,2,Read,,228775074
Jena (Inferencing),Inject,,railway-inject-2,2,Check,,320102935
Jena (Inferencing),Inject,,railway-inject-2,2,Transformation,1,13656646
Jena (Inferencing),Inject,,railway-inject-2,2,Recheck,1,311114119
Jena (Inferencing),Inject,,railway-inject-2,2,Transformation,2,11063735
Jena (Inferencing),Inject,,railway-inject-2,2,Recheck,2,304437653
Jena (Inferencing),Inject,,railway-inject-2,2,Transformation,3,8662993
Jena (Inferencing),Inject,,railway-inject-2,2,Recheck,3,304735720
Jena (Inferencing),Inject,,railway-inject-2,2,Transformation,4,8320499
Jena (Inferencing),Inject,,railway-inject-2,2,Recheck,4,309052029
Jena (Inferencing),Inject,,railway-inject-2,2,Transformation,5,6993124
Jena (Inferencing),Inject,,railway-inject-2,2,Recheck,5,295859311
Jena (Inferencing),Inject,,railway-inject-2,3,Read,,154104472
Jena (Inferencing),Inject,,railway-inject-2,3,Check,,319429165
Jena (Inferencing),Inject,,railway-inject-2,3,Transformation,1,9976843
Jena (Inferencing),Inject,,railway-inject-2,3,Recheck,1,308720704
Jena (Inferencing),Inject,,railway-inject-2,3,Transformation,2,9810214
Jena (Inferencing),Inject,,railway-inject-2,3,Recheck,2,311978479
Jena (Inferencing),Inject,,railway-inject-2,3,Transformation,3,9617246
Jena (Inferencing),Inject,,railway-inject-2,3,Recheck,3,303003161
Jena (Inferencing),Inject,,railway-inject-2,3,Transformation,4,7746112
Jena (Inferencing),Inject,,railway-inject-2,3,Recheck,4,304455988
Jena (Inferencing),Inject,,railway-inject-2,3,Transformation,5,5820149
Jena (Inferencing),Inject,,railway-inject-2,3,Recheck,5,295069636
Jena (Inferencing),Inject,,railway-inject-2,4,Read,,103002620
Jena (Inferencing),Inject,,railway-inject-2,4,Check,,442699920
Jena (Inferencing),Inject,,railway-inject-2,4,Transformation,1,14486820
Jena (Inferencing),Inject,,railway-inject-2,4,Recheck,1,502740871
Jena (Inferencing),Inject,,railway-inject-2,4,Transformation,2,6770662
Jena (Inferencing),Inject,,railway-inject-2,4,Recheck,2,273339489
Jena (Inferencing),Inject,,railway-inject-2,4,Transformation,3,6093185
Jena (Inferencing),Inject,,railway-inject-2,4,Recheck,3,269072402
Jena (Inferencing),Inject,,railway-inject-2,4,Transformation,4,5265453
Jena (Inferencing),Inject,,railway-inject-2,4,Recheck,4,267599967
Jena (Inferencing),Inject,,railway-inject-2,4,Transformation,5,4880387
Jena (Inferencing),Inject,,railway-inject-2,4,Recheck,5,263288463
Jena (Inferencing),Inject,,railway-inject-2,5,Read,,79344175
Jena (Inferencing),Inject,,railway-inject-2,5,Check,,290070055
Jena (Inferencing),Inject,,railway-inject-2,5,Transformation,1,6654628
Jena (Inferencing),Inject,,railway-inject-2,5,Recheck,1,281446568
Jena (Inferencing),Inject,,railway-inject-2,5,Transformation,2,5427957
Jena (Inferencing),Inject,,railway-inject-2,5,Recheck,2,278896881
Jena (Inferencing),Inject,,railway-inject-2,5,Transformation,3,4990196
Jena (Inferencing),Inject,,railway-inject-2,5,Recheck,3,279589661
Jena (Inferencing),Inject,,railway-inject-2,5,Transformation,4,5873783
Jena (Inferencing),Inject,,railway-inject-2,5,Recheck,4,271807621
Jena (Inferencing),Inject,,railway-inject-2,5,Transformation,5,4749706
Jena (Inferencing),Inject,,railway-inject-2,5,Recheck,5,272060211
