Tool,Workload,Description,Model,Run,Phase,Iteration,Time
TinkerGraph,Repair,,railway-repair-256,1,Read,,7618222887
TinkerGraph,Repair,,railway-repair-256,1,Check,,1514701420
TinkerGraph,Repair,,railway-repair-256,1,Transformation,1,56630299
TinkerGraph,Repair,,railway-repair-256,1,Recheck,1,1390439477
TinkerGraph,Repair,,railway-repair-256,1,Transformation,2,12697812
TinkerGraph,Repair,,railway-repair-256,1,Recheck,2,1774352555
TinkerGraph,Repair,,railway-repair-256,1,Transformation,3,9389191
TinkerGraph,Repair,,railway-repair-256,1,Recheck,3,1375458183
TinkerGraph,Repair,,railway-repair-256,1,Transformation,4,6985225
TinkerGraph,Repair,,railway-repair-256,1,Recheck,4,1874211823
TinkerGraph,Repair,,railway-repair-256,1,Transformation,5,6118903
TinkerGraph,Repair,,railway-repair-256,1,Recheck,5,1238054044
TinkerGraph,Repair,,railway-repair-256,2,Read,,6017998009
TinkerGraph,Repair,,railway-repair-256,2,Check,,1289226193
TinkerGraph,Repair,,railway-repair-256,2,Transformation,1,10002911
TinkerGraph,Repair,,railway-repair-256,2,Recheck,1,1324187977
TinkerGraph,Repair,,railway-repair-256,2,Transformation,2,7853275
TinkerGraph,Repair,,railway-repair-256,2,Recheck,2,2035410113
TinkerGraph,Repair,,railway-repair-256,2,Transformation,3,6606147
TinkerGraph,Repair,,railway-repair-256,2,Recheck,3,1219740393
TinkerGraph,Repair,,railway-repair-256,2,Transformation,4,5684314
TinkerGraph,Repair,,railway-repair-256,2,Recheck,4,1213255490
TinkerGraph,Repair,,railway-repair-256,2,Transformation,5,5147147
TinkerGraph,Repair,,railway-repair-256,2,Recheck,5,1211037194
TinkerGraph,Repair,,railway-repair-256,3,Read,,5726418002
TinkerGraph,Repair,,railway-repair-256,3,Check,,1487775634
TinkerGraph,Repair,,railway-repair-256,3,Transformation,1,8778907
TinkerGraph,Repair,,railway-repair-256,3,Recheck,1,2568212467
TinkerGraph,Repair,,railway-repair-256,3,Transformation,2,7266090
TinkerGraph,Repair,,railway-repair-256,3,Recheck,2,1298600465
TinkerGraph,Repair,,railway-repair-256,3,Transformation,3,6467488
TinkerGraph,Repair,,railway-repair-256,3,Recheck,3,2029782438
TinkerGraph,Repair,,railway-repair-256,3,Transformation,4,5847288
TinkerGraph,Repair,,railway-repair-256,3,Recheck,4,1493037703
TinkerGraph,Repair,,railway-repair-256,3,Transformation,5,5396666
TinkerGraph,Repair,,railway-repair-256,3,Recheck,5,1484841519
TinkerGraph,Repair,,railway-repair-256,4,Read,,5424930276
TinkerGraph,Repair,,railway-repair-256,4,Check,,1255449837
TinkerGraph,Repair,,railway-repair-256,4,Transformation,1,686027587
TinkerGraph,Repair,,railway-repair-256,4,Recheck,1,1188657973
TinkerGraph,Repair,,railway-repair-256,4,Transformation,2,7394298
TinkerGraph,Repair,,railway-repair-256,4,Recheck,2,1356275948
TinkerGraph,Repair,,railway-repair-256,4,Transformation,3,6320748
TinkerGraph,Repair,,railway-repair-256,4,Recheck,3,1290845981
TinkerGraph,Repair,,railway-repair-256,4,Transformation,4,5670070
TinkerGraph,Repair,,railway-repair-256,4,Recheck,4,1294766428
TinkerGraph,Repair,,railway-repair-256,4,Transformation,5,5296245
TinkerGraph,Repair,,railway-repair-256,4,Recheck,5,1340496744
TinkerGraph,Repair,,railway-repair-256,5,Read,,5507978753
TinkerGraph,Repair,,railway-repair-256,5,Check,,1782697593
TinkerGraph,Repair,,railway-repair-256,5,Transformation,1,7852411
TinkerGraph,Repair,,railway-repair-256,5,Recheck,1,1533112137
TinkerGraph,Repair,,railway-repair-256,5,Transformation,2,7384833
TinkerGraph,Repair,,railway-repair-256,5,Recheck,2,1296610097
TinkerGraph,Repair,,railway-repair-256,5,Transformation,3,6339968
TinkerGraph,Repair,,railway-repair-256,5,Recheck,3,1298858736
TinkerGraph,Repair,,railway-repair-256,5,Transformation,4,5170246
TinkerGraph,Repair,,railway-repair-256,5,Recheck,4,1310066851
TinkerGraph,Repair,,railway-repair-256,5,Transformation,5,4430779
TinkerGraph,Repair,,railway-repair-256,5,Recheck,5,1433943873
