Tool,Workload,Description,Model,Run,Phase,Iteration,Time
TinkerGraph,Inject,,railway-inject-16,1,Read,,1005786016
TinkerGraph,Inject,,railway-inject-16,1,Check,,282625309
TinkerGraph,Inject,,railway-inject-16,1,Transformation,1,7870219
TinkerGraph,Inject,,railway-inject-16,1,Recheck,1,158130827
TinkerGraph,Inject,,railway-inject-16,1,Transformation,2,1655458
TinkerGraph,Inject,,railway-inject-16,1,Recheck,2,124833644
TinkerGraph,Inject,,railway-inject-16,1,Transformation,3,1295438
TinkerGraph,Inject,,railway-inject-16,1,Recheck,3,121523115
TinkerGraph,Inject,,railway-inject-16,1,Transformation,4,1196201
TinkerGraph,Inject,,railway-inject-16,1,Recheck,4,120790016
TinkerGraph,Inject,,railway-inject-16,1,Transformation,5,1061743
TinkerGraph,Inject,,railway-inject-16,1,Recheck,5,121776719
TinkerGraph,Inject,,railway-inject-16,2,Read,,480351978
TinkerGraph,Inject,,railway-inject-16,2,Check,,117810686
TinkerGraph,Inject,,railway-inject-16,2,Transformation,1,981310
TinkerGraph,Inject,,railway-inject-16,2,Recheck,1,116698418
TinkerGraph,Inject,,railway-inject-16,2,Transformation,2,978797
TinkerGraph,Inject,,railway-inject-16,2,Recheck,2,117226627
TinkerGraph,Inject,,railway-inject-16,2,Transformation,3,894337
TinkerGraph,Inject,,railway-inject-16,2,Recheck,3,120813960
TinkerGraph,Inject,,railway-inject-16,2,Transformation,4,836053
TinkerGraph,Inject,,railway-inject-16,2,Recheck,4,113012987
TinkerGraph,Inject,,railway-inject-16,2,Transformation,5,887443
TinkerGraph,Inject,,railway-inject-16,2,Recheck,5,115726877
TinkerGraph,Inject,,railway-inject-16,3,Read,,465274589
TinkerGraph,Inject,,railway-inject-16,3,Check,,115023686
TinkerGraph,Inject,,railway-inject-16,3,Transformation,1,908970
TinkerGraph,Inject,,railway-inject-16,3,Recheck,1,119252690
TinkerGraph,Inject,,railway-inject-16,3,Transformation,2,1085985
TinkerGraph,Inject,,railway-inject-16,3,Recheck,2,112240935
TinkerGraph,Inject,,railway-inject-16,3,Transformation,3,1095792
TinkerGraph,Inject,,railway-inject-16,3,Recheck,3,113537673
TinkerGraph,Inject,,railway-inject-16,3,Transformation,4,702456
TinkerGraph,Inject,,railway-inject-16,3,Recheck,4,120982139
TinkerGraph,Inject,,railway-inject-16,3,Transformation,5,1292046
TinkerGraph,Inject,,railway-inject-16,3,Recheck,5,112474641
TinkerGraph,Inject,,railway-inject-16,4,Read,,378287765
TinkerGraph,Inject,,railway-inject-16,4,Check,,109581736
TinkerGraph,Inject,,railway-inject-16,4,Transformation,1,743708
TinkerGraph,Inject,,railway-inject-16,4,Recheck,1,109247983
TinkerGraph,Inject,,railway-inject-16,4,Transformation,2,729337
TinkerGraph,Inject,,railway-inject-16,4,Recheck,2,109524919
TinkerGraph,Inject,,railway-inject-16,4,Transformation,3,725608
TinkerGraph,Inject,,railway-inject-16,4,Recheck,3,109371605
TinkerGraph,Inject,,railway-inject-16,4,Transformation,4,682801
TinkerGraph,Inject,,railway-inject-16,4,Recheck,4,107667370
TinkerGraph,Inject,,railway-inject-16,4,Transformation,5,788779
TinkerGraph,Inject,,railway-inject-16,4,Recheck,5,109223057
TinkerGraph,Inject,,railway-inject-16,5,Read,,434496644
TinkerGraph,Inject,,railway-inject-16,5,Check,,94073113
TinkerGraph,Inject,,railway-inject-16,5,Transformation,1,761194
TinkerGraph,Inject,,railway-inject-16,5,Recheck,1,90507168
TinkerGraph,Inject,,railway-inject-16,5,Transformation,2,644611
TinkerGraph,Inject,,railway-inject-16,5,Recheck,2,78825185
TinkerGraph,Inject,,railway-inject-16,5,Transformation,3,605671
TinkerGraph,Inject,,railway-inject-16,5,Recheck,3,77727346
TinkerGraph,Inject,,railway-inject-16,5,Transformation,4,639637
TinkerGraph,Inject,,railway-inject-16,5,Recheck,4,86852508
TinkerGraph,Inject,,railway-inject-16,5,Transformation,5,620314
TinkerGraph,Inject,,railway-inject-16,5,Recheck,5,78808070
