Tool,Workload,Description,Model,Run,Phase,Iteration,Time
VIATRA (Local Search),Inject,,railway-inject-2,1,Read,,428774831
VIATRA (Local Search),Inject,,railway-inject-2,1,Check,,1796854619
VIATRA (Local Search),Inject,,railway-inject-2,1,Transformation,1,6533686
VIATRA (Local Search),Inject,,railway-inject-2,1,Recheck,1,59797359
VIATRA (Local Search),Inject,,railway-inject-2,1,Transformation,2,4204439
VIATRA (Local Search),Inject,,railway-inject-2,1,Recheck,2,60638215
VIATRA (Local Search),Inject,,railway-inject-2,1,Transformation,3,2860099
VIATRA (Local Search),Inject,,railway-inject-2,1,Recheck,3,53599250
VIATRA (Local Search),Inject,,railway-inject-2,1,Transformation,4,2485986
VIATRA (Local Search),Inject,,railway-inject-2,1,Recheck,4,47292008
VIATRA (Local Search),Inject,,railway-inject-2,1,Transformation,5,2138202
VIATRA (Local Search),Inject,,railway-inject-2,1,Recheck,5,48230264
VIATRA (Local Search),Inject,,railway-inject-2,2,Read,,161832904
VIATRA (Local Search),Inject,,railway-inject-2,2,Check,,587402834
VIATRA (Local Search),Inject,,railway-inject-2,2,Transformation,1,2603439
VIATRA (Local Search),Inject,,railway-inject-2,2,Recheck,1,33929235
VIATRA (Local Search),Inject,,railway-inject-2,2,Transformation,2,2072005
VIATRA (Local Search),Inject,,railway-inject-2,2,Recheck,2,31139712
VIATRA (Local Search),Inject,,railway-inject-2,2,Transformation,3,1910230
VIATRA (Local Search),Inject,,railway-inject-2,2,Recheck,3,30367239
VIATRA (Local Search),Inject,,railway-inject-2,2,Transformation,4,1548982
VIATRA (Local Search),Inject,,railway-inject-2,2,Recheck,4,28885143
VIATRA (Local Search),Inject,,railway-inject-2,2,Transformation,5,1483416
VIATRA (Local Search),Inject,,railway-inject-2,2,Recheck,5,28410657
VIATRA (Local Search),Inject,,railway-inject-2,3,Read,,80259098
VIATRA (Local Search),Inject,,railway-inject-2,3,Check,,426572426
VIATRA (Local Search),Inject,,railway-inject-2,3,Transformation,1,1514954
VIATRA (Local Search),Inject,,railway-inject-2,3,Recheck,1,32932689
VIATRA (Local Search),Inject,,railway-inject-2,3,Transformation,2,1881514
VIATRA (Local Search),Inject,,railway-inject-2,3,Recheck,2,31094607
VIATRA (Local Search),Inject,,railway-inject-2,3,Transformation,3,1394247
VIATRA (Local Search),Inject,,railway-inject-2,3,Recheck,3,30085079
VIATRA (Local Search),Inject,,railway-inject-2,3,Transformation,4,1247495
VIATRA (Local Search),Inject,,railway-inject-2,3,Recheck,4,29726771
VIATRA (Local Search),Inject,,railway-inject-2,3,Transformation,5,1485069
VIATRA (Local Search),Inject,,railway-inject-2,3,Recheck,5,28799680
VIATRA (Local Search),Inject,,railway-inject-2,4,Read,,57781817
VIATRA (Local Search),Inject,,railway-inject-2,4,Check,,444264798
VIATRA (Local Search),Inject,,railway-inject-2,4,Transformation,1,1601824
VIATRA (Local Search),Inject,,railway-inject-2,4,Recheck,1,34027468
VIATRA (Local Search),Inject,,railway-inject-2,4,Transformation,2,1277277
VIATRA (Local Search),Inject,,railway-inject-2,4,Recheck,2,35952692
VIATRA (Local Search),Inject,,railway-inject-2,4,Transformation,3,1106194
VIATRA (Local Search),Inject,,railway-inject-2,4,Recheck,3,34371232
VIATRA (Local Search),Inject,,railway-inject-2,4,Transformation,4,1275235
VIATRA (Local Search),Inject,,railway-inject-2,4,Recheck,4,32516652
VIATRA (Local Search),Inject,,railway-inject-2,4,Transformation,5,1144997
VIATRA (Local Search),Inject,,railway-inject-2,4,Recheck,5,33455087
VIATRA (Local Search),Inject,,railway-inject-2,5,Read,,50307847
VIATRA (Local Search),Inject,,railway-inject-2,5,Check,,431504104
VIATRA (Local Search),Inject,,railway-inject-2,5,Transformation,1,1100349
VIATRA (Local Search),Inject,,railway-inject-2,5,Recheck,1,33653140
VIATRA (Local Search),Inject,,railway-inject-2,5,Transformation,2,906920
VIATRA (Local Search),Inject,,railway-inject-2,5,Recheck,2,34161827
VIATRA (Local Search),Inject,,railway-inject-2,5,Transformation,3,845672
VIATRA (Local Search),Inject,,railway-inject-2,5,Recheck,3,30486704
VIATRA (Local Search),Inject,,railway-inject-2,5,Transformation,4,864767
VIATRA (Local Search),Inject,,railway-inject-2,5,Recheck,4,31070518
VIATRA (Local Search),Inject,,railway-inject-2,5,Transformation,5,1464404
VIATRA (Local Search),Inject,,railway-inject-2,5,Recheck,5,29861971
