Tool,Workload,Description,Model,Run,Query,Iteration,Matches
EMF API,Repair,,railway-repair-128,1,ConnectedSegments,1,1546
EMF API,Repair,,railway-repair-128,1,ConnectedSegments,2,1392
EMF API,Repair,,railway-repair-128,1,ConnectedSegments,3,1253
EMF API,Repair,,railway-repair-128,1,ConnectedSegments,4,1128
EMF API,Repair,,railway-repair-128,1,ConnectedSegments,5,1016
EMF API,Repair,,railway-repair-128,1,ConnectedSegments,6,915
EMF API,Repair,,railway-repair-128,1,PosLength,1,15871
EMF API,Repair,,railway-repair-128,1,PosLength,2,14284
EMF API,Repair,,railway-repair-128,1,PosLength,3,12856
EMF API,Repair,,railway-repair-128,1,PosLength,4,11571
EMF API,Repair,,railway-repair-128,1,PosLength,5,10414
EMF API,Repair,,railway-repair-128,1,PosLength,6,9373
EMF API,Repair,,railway-repair-128,1,RouteSensor,1,2572
EMF API,Repair,,railway-repair-128,1,RouteSensor,2,2330
EMF API,Repair,,railway-repair-128,1,RouteSensor,3,2111
EMF API,Repair,,railway-repair-128,1,RouteSensor,4,1913
EMF API,Repair,,railway-repair-128,1,RouteSensor,5,1733
EMF API,Repair,,railway-repair-128,1,RouteSensor,6,1570
EMF API,Repair,,railway-repair-128,1,SemaphoreNeighbor,1,341
EMF API,Repair,,railway-repair-128,1,SemaphoreNeighbor,2,215
EMF API,Repair,,railway-repair-128,1,SemaphoreNeighbor,3,155
EMF API,Repair,,railway-repair-128,1,SemaphoreNeighbor,4,101
EMF API,Repair,,railway-repair-128,1,SemaphoreNeighbor,5,78
EMF API,Repair,,railway-repair-128,1,SemaphoreNeighbor,6,60
EMF API,Repair,,railway-repair-128,1,SwitchSet,1,504
EMF API,Repair,,railway-repair-128,1,SwitchSet,2,490
EMF API,Repair,,railway-repair-128,1,SwitchSet,3,462
EMF API,Repair,,railway-repair-128,1,SwitchSet,4,428
EMF API,Repair,,railway-repair-128,1,SwitchSet,5,388
EMF API,Repair,,railway-repair-128,1,SwitchSet,6,358
