Tool,Workload,Description,Model,Run,Query,Iteration,Matches
VIATRA (Incremental),Repair,,railway-repair-64,1,ConnectedSegments,1,780
VIATRA (Incremental),Repair,,railway-repair-64,1,ConnectedSegments,2,702
VIATRA (Incremental),Repair,,railway-repair-64,1,ConnectedSegments,3,632
VIATRA (Incremental),Repair,,railway-repair-64,1,ConnectedSegments,4,569
VIATRA (Incremental),Repair,,railway-repair-64,1,ConnectedSegments,5,513
VIATRA (Incremental),Repair,,railway-repair-64,1,ConnectedSegments,6,462
VIATRA (Incremental),Repair,,railway-repair-64,1,PosLength,1,7929
VIATRA (Incremental),Repair,,railway-repair-64,1,PosLength,2,7137
VIATRA (Incremental),Repair,,railway-repair-64,1,PosLength,3,6424
VIATRA (Incremental),Repair,,railway-repair-64,1,PosLength,4,5782
VIATRA (Incremental),Repair,,railway-repair-64,1,PosLength,5,5204
VIATRA (Incremental),Repair,,railway-repair-64,1,PosLength,6,4684
VIATRA (Incremental),Repair,,railway-repair-64,1,RouteSensor,1,1296
VIATRA (Incremental),Repair,,railway-repair-64,1,RouteSensor,2,1174
VIATRA (Incremental),Repair,,railway-repair-64,1,RouteSensor,3,1063
VIATRA (Incremental),Repair,,railway-repair-64,1,RouteSensor,4,962
VIATRA (Incremental),Repair,,railway-repair-64,1,RouteSensor,5,871
VIATRA (Incremental),Repair,,railway-repair-64,1,RouteSensor,6,788
VIATRA (Incremental),Repair,,railway-repair-64,1,SemaphoreNeighbor,1,184
VIATRA (Incremental),Repair,,railway-repair-64,1,SemaphoreNeighbor,2,99
VIATRA (Incremental),Repair,,railway-repair-64,1,SemaphoreNeighbor,3,63
VIATRA (Incremental),Repair,,railway-repair-64,1,SemaphoreNeighbor,4,42
VIATRA (Incremental),Repair,,railway-repair-64,1,SemaphoreNeighbor,5,31
VIATRA (Incremental),Repair,,railway-repair-64,1,SemaphoreNeighbor,6,31
VIATRA (Incremental),Repair,,railway-repair-64,1,SwitchSet,1,252
VIATRA (Incremental),Repair,,railway-repair-64,1,SwitchSet,2,245
VIATRA (Incremental),Repair,,railway-repair-64,1,SwitchSet,3,224
VIATRA (Incremental),Repair,,railway-repair-64,1,SwitchSet,4,207
VIATRA (Incremental),Repair,,railway-repair-64,1,SwitchSet,5,192
VIATRA (Incremental),Repair,,railway-repair-64,1,SwitchSet,6,174
VIATRA (Incremental),Repair,,railway-repair-64,1,SwitchMonitored,1,70
VIATRA (Incremental),Repair,,railway-repair-64,1,SwitchMonitored,2,63
VIATRA (Incremental),Repair,,railway-repair-64,1,SwitchMonitored,3,57
VIATRA (Incremental),Repair,,railway-repair-64,1,SwitchMonitored,4,52
VIATRA (Incremental),Repair,,railway-repair-64,1,SwitchMonitored,5,47
VIATRA (Incremental),Repair,,railway-repair-64,1,SwitchMonitored,6,43
VIATRA (Incremental),Repair,,railway-repair-64,2,ConnectedSegments,1,780
VIATRA (Incremental),Repair,,railway-repair-64,2,ConnectedSegments,2,702
