Tool,Workload,Description,Model,Run,Phase,Iteration,Time
RDF4J (No Inferencing),Inject,,railway-inject-4,1,Read,,1344434861
RDF4J (No Inferencing),Inject,,railway-inject-4,1,Check,,1402188011
RDF4J (No Inferencing),Inject,,railway-inject-4,1,Transformation,1,90714037
RDF4J (No Inferencing),Inject,,railway-inject-4,1,Recheck,1,1664169873
RDF4J (No Inferencing),Inject,,railway-inject-4,1,Transformation,2,26607370
RDF4J (No Inferencing),Inject,,railway-inject-4,1,Recheck,2,1497765918
RDF4J (No Inferencing),Inject,,railway-inject-4,1,Transformation,3,21117771
RDF4J (No Inferencing),Inject,,railway-inject-4,1,Recheck,3,1782733553
RDF4J (No Inferencing),Inject,,railway-inject-4,1,Transformation,4,18157006
RDF4J (No Inferencing),Inject,,railway-inject-4,1,Recheck,4,1523778737
RDF4J (No Inferencing),Inject,,railway-inject-4,1,Transformation,5,8520441
RDF4J (No Inferencing),Inject,,railway-inject-4,1,Recheck,5,1603960191
RDF4J (No Inferencing),Inject,,railway-inject-4,2,Read,,568447874
RDF4J (No Inferencing),Inject,,railway-inject-4,2,Check,,643483130
RDF4J (No Inferencing),Inject,,railway-inject-4,2,Transformation,1,29100616
RDF4J (No Inferencing),Inject,,railway-inject-4,2,Recheck,1,1389867612
RDF4J (No Inferencing),Inject,,railway-inject-4,2,Transformation,2,16416934
RDF4J (No Inferencing),Inject,,railway-inject-4,2,Recheck,2,1974362411
RDF4J (No Inferencing),Inject,,railway-inject-4,2,Transformation,3,21301489
RDF4J (No Inferencing),Inject,,railway-inject-4,2,Recheck,3,1893512556
RDF4J (No Inferencing),Inject,,railway-inject-4,2,Transformation,4,14143842
RDF4J (No Inferencing),Inject,,railway-inject-4,2,Recheck,4,1488121889
RDF4J (No Inferencing),Inject,,railway-inject-4,2,Transformation,5,21070623
RDF4J (No Inferencing),Inject,,railway-inject-4,2,Recheck,5,1635240326
RDF4J (No Inferencing),Inject,,railway-inject-4,3,Read,,431404267
RDF4J (No Inferencing),Inject,,railway-inject-4,3,Check,,501800275
RDF4J (No Inferencing),Inject,,railway-inject-4,3,Transformation,1,19019602
RDF4J (No Inferencing),Inject,,railway-inject-4,3,Recheck,1,1122083405
RDF4J (No Inferencing),Inject,,railway-inject-4,3,Transformation,2,15916499
RDF4J (No Inferencing),Inject,,railway-inject-4,3,Recheck,2,1201746800
RDF4J (No Inferencing),Inject,,railway-inject-4,3,Transformation,3,12612470
RDF4J (No Inferencing),Inject,,railway-inject-4,3,Recheck,3,1373426031
RDF4J (No Inferencing),Inject,,railway-inject-4,3,Transformation,4,11541620
RDF4J (No Inferencing),Inject,,railway-inject-4,3,Recheck,4,1543797731
RDF4J (No Inferencing),Inject,,railway-inject-4,3,Transformation,5,11527662
RDF4J (No Inferencing),Inject,,railway-inject-4,3,Recheck,5,1602085071
RDF4J (No Inferencing),Inject,,railway-inject-4,4,Read,,438072657
RDF4J (No Inferencing),Inject,,railway-inject-4,4,Check,,522500457
RDF4J (No Inferencing),Inject,,railway-inject-4,4,Transformation,1,12049923
RDF4J (No Inferencing),Inject,,railway-inject-4,4,Recheck,1,1257715075
RDF4J (No Inferencing),Inject,,railway-inject-4,4,Transformation,2,43750715
RDF4J (No Inferencing),Inject,,railway-inject-4,4,Recheck,2,1366673311
RDF4J (No Inferencing),Inject,,railway-inject-4,4,Transformation,3,9045461
RDF4J (No Inferencing),Inject,,railway-inject-4,4,Recheck,3,1390065305
RDF4J (No Inferencing),Inject,,railway-inject-4,4,Transformation,4,14890003
RDF4J (No Inferencing),Inject,,railway-inject-4,4,Recheck,4,1595256409
RDF4J (No Inferencing),Inject,,railway-inject-4,4,Transformation,5,8187078
RDF4J (No Inferencing),Inject,,railway-inject-4,4,Recheck,5,1712459401
RDF4J (No Inferencing),Inject,,railway-inject-4,5,Read,,413884502
RDF4J (No Inferencing),Inject,,railway-inject-4,5,Check,,495105910
RDF4J (No Inferencing),Inject,,railway-inject-4,5,Transformation,1,12659221
RDF4J (No Inferencing),Inject,,railway-inject-4,5,Recheck,1,1054105981
RDF4J (No Inferencing),Inject,,railway-inject-4,5,Transformation,2,6825333
RDF4J (No Inferencing),Inject,,railway-inject-4,5,Recheck,2,1194270481
RDF4J (No Inferencing),Inject,,railway-inject-4,5,Transformation,3,6438233
RDF4J (No Inferencing),Inject,,railway-inject-4,5,Recheck,3,1270717136
RDF4J (No Inferencing),Inject,,railway-inject-4,5,Transformation,4,6505498
RDF4J (No Inferencing),Inject,,railway-inject-4,5,Recheck,4,1481417594
RDF4J (No Inferencing),Inject,,railway-inject-4,5,Transformation,5,5659234
RDF4J (No Inferencing),Inject,,railway-inject-4,5,Recheck,5,1484888637
