Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,1,Read,,31050811706
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,1,Check,,16957595623
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,1,Transformation,1,1199318744
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,1,Recheck,1,11716079939
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,1,Transformation,2,903163003
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,1,Recheck,2,11933097846
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,1,Transformation,3,679766495
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,1,Recheck,3,11254841634
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,1,Transformation,4,697346479
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,1,Recheck,4,13117786757
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,1,Transformation,5,555130018
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,1,Recheck,5,11339005327
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,2,Read,,27425684092
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,2,Check,,14675209668
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,2,Transformation,1,715935036
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,2,Recheck,1,12004119932
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,2,Transformation,2,835732750
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,2,Recheck,2,11498599142
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,2,Transformation,3,651330246
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,2,Recheck,3,11842326646
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,2,Transformation,4,529209328
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,2,Recheck,4,11592724884
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,2,Transformation,5,550741697
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,2,Recheck,5,11511626692
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,3,Read,,28099505728
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,3,Check,,14091259141
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,3,Transformation,1,506402123
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,3,Recheck,1,11559668986
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,3,Transformation,2,600814070
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,3,Recheck,2,11681307162
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,3,Transformation,3,674339780
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,3,Recheck,3,11796012649
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,3,Transformation,4,603148076
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,3,Recheck,4,11715641387
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,3,Transformation,5,604381353
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,3,Recheck,5,11552838338
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,4,Read,,28852775740
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,4,Check,,12762167443
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,4,Transformation,1,885852744
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,4,Recheck,1,11330597214
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,4,Transformation,2,606921353
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,4,Recheck,2,11674630497
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,4,Transformation,3,753301982
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,4,Recheck,3,11487025856
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,4,Transformation,4,454155854
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,4,Recheck,4,11402759690
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,4,Transformation,5,499389378
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,4,Recheck,5,11404368499
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,5,Read,,33809206361
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,5,Check,,11790086519
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,5,Transformation,1,482554239
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,5,Recheck,1,11421104332
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,5,Transformation,2,676729483
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,5,Recheck,2,11349012670
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,5,Transformation,3,617354278
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,5,Recheck,3,11338430758
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,5,Transformation,4,504949790
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,5,Recheck,4,11174548953
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,5,Transformation,5,554827481
Neo4j (Cypher-GraphML),Repair,,railway-repair-256,5,Recheck,5,11406884211
