Tool,Workload,Description,Model,Run,Phase,Iteration,Time
VIATRA (Local Search),Repair,,railway-repair-1024,1,Read,,19081248664
VIATRA (Local Search),Repair,,railway-repair-1024,1,Check,,43811275120
VIATRA (Local Search),Repair,,railway-repair-1024,1,Transformation,1,155390138
VIATRA (Local Search),Repair,,railway-repair-1024,1,Recheck,1,13591827559
VIATRA (Local Search),Repair,,railway-repair-1024,1,Transformation,2,50161820
VIATRA (Local Search),Repair,,railway-repair-1024,1,Recheck,2,12387362652
VIATRA (Local Search),Repair,,railway-repair-1024,1,Transformation,3,49434970
VIATRA (Local Search),Repair,,railway-repair-1024,1,Recheck,3,12605053266
VIATRA (Local Search),Repair,,railway-repair-1024,1,Transformation,4,34521700
VIATRA (Local Search),Repair,,railway-repair-1024,1,Recheck,4,13051991249
VIATRA (Local Search),Repair,,railway-repair-1024,1,Transformation,5,31902348
VIATRA (Local Search),Repair,,railway-repair-1024,1,Recheck,5,12575357943
VIATRA (Local Search),Repair,,railway-repair-1024,2,Read,,15981956067
VIATRA (Local Search),Repair,,railway-repair-1024,2,Check,,40476158177
VIATRA (Local Search),Repair,,railway-repair-1024,2,Transformation,1,89094691
VIATRA (Local Search),Repair,,railway-repair-1024,2,Recheck,1,12521016296
VIATRA (Local Search),Repair,,railway-repair-1024,2,Transformation,2,37858183
VIATRA (Local Search),Repair,,railway-repair-1024,2,Recheck,2,12526900654
VIATRA (Local Search),Repair,,railway-repair-1024,2,Transformation,3,33438685
VIATRA (Local Search),Repair,,railway-repair-1024,2,Recheck,3,12459709808
VIATRA (Local Search),Repair,,railway-repair-1024,2,Transformation,4,30229930
VIATRA (Local Search),Repair,,railway-repair-1024,2,Recheck,4,12723033507
VIATRA (Local Search),Repair,,railway-repair-1024,2,Transformation,5,47333608
VIATRA (Local Search),Repair,,railway-repair-1024,2,Recheck,5,14971775622
VIATRA (Local Search),Repair,,railway-repair-1024,3,Read,,14622494504
VIATRA (Local Search),Repair,,railway-repair-1024,3,Check,,40582696047
VIATRA (Local Search),Repair,,railway-repair-1024,3,Transformation,1,50059322
VIATRA (Local Search),Repair,,railway-repair-1024,3,Recheck,1,12458650054
VIATRA (Local Search),Repair,,railway-repair-1024,3,Transformation,2,39368700
VIATRA (Local Search),Repair,,railway-repair-1024,3,Recheck,2,12408208878
VIATRA (Local Search),Repair,,railway-repair-1024,3,Transformation,3,34351841
VIATRA (Local Search),Repair,,railway-repair-1024,3,Recheck,3,12421558680
VIATRA (Local Search),Repair,,railway-repair-1024,3,Transformation,4,43052020
VIATRA (Local Search),Repair,,railway-repair-1024,3,Recheck,4,12465028444
VIATRA (Local Search),Repair,,railway-repair-1024,3,Transformation,5,27298208
VIATRA (Local Search),Repair,,railway-repair-1024,3,Recheck,5,12865474762
VIATRA (Local Search),Repair,,railway-repair-1024,4,Read,,15032253197
VIATRA (Local Search),Repair,,railway-repair-1024,4,Check,,40082823523
VIATRA (Local Search),Repair,,railway-repair-1024,4,Transformation,1,42129336
VIATRA (Local Search),Repair,,railway-repair-1024,4,Recheck,1,12603023555
VIATRA (Local Search),Repair,,railway-repair-1024,4,Transformation,2,38230123
VIATRA (Local Search),Repair,,railway-repair-1024,4,Recheck,2,12719849181
VIATRA (Local Search),Repair,,railway-repair-1024,4,Transformation,3,34061920
VIATRA (Local Search),Repair,,railway-repair-1024,4,Recheck,3,12710215799
VIATRA (Local Search),Repair,,railway-repair-1024,4,Transformation,4,37626878
VIATRA (Local Search),Repair,,railway-repair-1024,4,Recheck,4,13149566632
VIATRA (Local Search),Repair,,railway-repair-1024,4,Transformation,5,27274374
VIATRA (Local Search),Repair,,railway-repair-1024,4,Recheck,5,13077296222
VIATRA (Local Search),Repair,,railway-repair-1024,5,Read,,14508865640
VIATRA (Local Search),Repair,,railway-repair-1024,5,Check,,40111224553
VIATRA (Local Search),Repair,,railway-repair-1024,5,Transformation,1,41479194
VIATRA (Local Search),Repair,,railway-repair-1024,5,Recheck,1,12452267264
VIATRA (Local Search),Repair,,railway-repair-1024,5,Transformation,2,37191732
VIATRA (Local Search),Repair,,railway-repair-1024,5,Recheck,2,12381485619
VIATRA (Local Search),Repair,,railway-repair-1024,5,Transformation,3,33234301
VIATRA (Local Search),Repair,,railway-repair-1024,5,Recheck,3,12772016913
VIATRA (Local Search),Repair,,railway-repair-1024,5,Transformation,4,30231866
VIATRA (Local Search),Repair,,railway-repair-1024,5,Recheck,4,12724497489
VIATRA (Local Search),Repair,,railway-repair-1024,5,Transformation,5,30001612
VIATRA (Local Search),Repair,,railway-repair-1024,5,Recheck,5,12610557810
