Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Eclipse OCL,Inject,,railway-inject-1,1,Read,,275031310
Eclipse OCL,Inject,,railway-inject-1,1,Check,,382350036
Eclipse OCL,Inject,,railway-inject-1,1,Transformation,1,722639
Eclipse OCL,Inject,,railway-inject-1,1,Recheck,1,162036935
Eclipse OCL,Inject,,railway-inject-1,1,Transformation,2,772278
Eclipse OCL,Inject,,railway-inject-1,1,Recheck,2,127764694
Eclipse OCL,Inject,,railway-inject-1,1,Transformation,3,306605
Eclipse OCL,Inject,,railway-inject-1,1,Recheck,3,102199490
Eclipse OCL,Inject,,railway-inject-1,1,Transformation,4,253202
Eclipse OCL,Inject,,railway-inject-1,1,Recheck,4,87353535
Eclipse OCL,Inject,,railway-inject-1,1,Transformation,5,234564
Eclipse OCL,Inject,,railway-inject-1,1,Recheck,5,57809858
Eclipse OCL,Inject,,railway-inject-1,2,Read,,62949485
Eclipse OCL,Inject,,railway-inject-1,2,Check,,85920218
Eclipse OCL,Inject,,railway-inject-1,2,Transformation,1,290815
Eclipse OCL,Inject,,railway-inject-1,2,Recheck,1,60709212
Eclipse OCL,Inject,,railway-inject-1,2,Transformation,2,264210
Eclipse OCL,Inject,,railway-inject-1,2,Recheck,2,46068579
Eclipse OCL,Inject,,railway-inject-1,2,Transformation,3,184133
Eclipse OCL,Inject,,railway-inject-1,2,Recheck,3,43431836
Eclipse OCL,Inject,,railway-inject-1,2,Transformation,4,177952
Eclipse OCL,Inject,,railway-inject-1,2,Recheck,4,37945229
Eclipse OCL,Inject,,railway-inject-1,2,Transformation,5,219191
Eclipse OCL,Inject,,railway-inject-1,2,Recheck,5,36347937
Eclipse OCL,Inject,,railway-inject-1,3,Read,,50363578
Eclipse OCL,Inject,,railway-inject-1,3,Check,,54633481
Eclipse OCL,Inject,,railway-inject-1,3,Transformation,1,272346
Eclipse OCL,Inject,,railway-inject-1,3,Recheck,1,48418759
Eclipse OCL,Inject,,railway-inject-1,3,Transformation,2,165753
Eclipse OCL,Inject,,railway-inject-1,3,Recheck,2,40455988
Eclipse OCL,Inject,,railway-inject-1,3,Transformation,3,213170
Eclipse OCL,Inject,,railway-inject-1,3,Recheck,3,46894092
Eclipse OCL,Inject,,railway-inject-1,3,Transformation,4,273521
Eclipse OCL,Inject,,railway-inject-1,3,Recheck,4,40632341
Eclipse OCL,Inject,,railway-inject-1,3,Transformation,5,227556
Eclipse OCL,Inject,,railway-inject-1,3,Recheck,5,33488338
Eclipse OCL,Inject,,railway-inject-1,4,Read,,40011449
Eclipse OCL,Inject,,railway-inject-1,4,Check,,54409020
Eclipse OCL,Inject,,railway-inject-1,4,Transformation,1,173108
Eclipse OCL,Inject,,railway-inject-1,4,Recheck,1,46261025
Eclipse OCL,Inject,,railway-inject-1,4,Transformation,2,211715
Eclipse OCL,Inject,,railway-inject-1,4,Recheck,2,41820766
Eclipse OCL,Inject,,railway-inject-1,4,Transformation,3,136453
Eclipse OCL,Inject,,railway-inject-1,4,Recheck,3,38656661
Eclipse OCL,Inject,,railway-inject-1,4,Transformation,4,208223
Eclipse OCL,Inject,,railway-inject-1,4,Recheck,4,39676969
Eclipse OCL,Inject,,railway-inject-1,4,Transformation,5,170280
Eclipse OCL,Inject,,railway-inject-1,4,Recheck,5,39105283
Eclipse OCL,Inject,,railway-inject-1,5,Read,,30126298
Eclipse OCL,Inject,,railway-inject-1,5,Check,,51489853
Eclipse OCL,Inject,,railway-inject-1,5,Transformation,1,230134
Eclipse OCL,Inject,,railway-inject-1,5,Recheck,1,43959372
Eclipse OCL,Inject,,railway-inject-1,5,Transformation,2,224909
Eclipse OCL,Inject,,railway-inject-1,5,Recheck,2,40796699
Eclipse OCL,Inject,,railway-inject-1,5,Transformation,3,148905
Eclipse OCL,Inject,,railway-inject-1,5,Recheck,3,37448420
Eclipse OCL,Inject,,railway-inject-1,5,Transformation,4,129504
Eclipse OCL,Inject,,railway-inject-1,5,Recheck,4,35308548
Eclipse OCL,Inject,,railway-inject-1,5,Transformation,5,162715
Eclipse OCL,Inject,,railway-inject-1,5,Recheck,5,33511676
