Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Neo4j (Core API-CSV),Inject,,railway-inject-16,1,Read,,6921498076
Neo4j (Core API-CSV),Inject,,railway-inject-16,1,Check,,844440741
Neo4j (Core API-CSV),Inject,,railway-inject-16,1,Transformation,1,267460592
Neo4j (Core API-CSV),Inject,,railway-inject-16,1,Recheck,1,520811343
Neo4j (Core API-CSV),Inject,,railway-inject-16,1,Transformation,2,92816044
Neo4j (Core API-CSV),Inject,,railway-inject-16,1,Recheck,2,291069931
Neo4j (Core API-CSV),Inject,,railway-inject-16,1,Transformation,3,57860140
Neo4j (Core API-CSV),Inject,,railway-inject-16,1,Recheck,3,309294954
Neo4j (Core API-CSV),Inject,,railway-inject-16,1,Transformation,4,43611606
Neo4j (Core API-CSV),Inject,,railway-inject-16,1,Recheck,4,259588158
Neo4j (Core API-CSV),Inject,,railway-inject-16,1,Transformation,5,32911556
Neo4j (Core API-CSV),Inject,,railway-inject-16,1,Recheck,5,261074805
Neo4j (Core API-CSV),Inject,,railway-inject-16,2,Read,,5479900608
Neo4j (Core API-CSV),Inject,,railway-inject-16,2,Check,,271754786
Neo4j (Core API-CSV),Inject,,railway-inject-16,2,Transformation,1,66899368
Neo4j (Core API-CSV),Inject,,railway-inject-16,2,Recheck,1,266777356
Neo4j (Core API-CSV),Inject,,railway-inject-16,2,Transformation,2,51427371
Neo4j (Core API-CSV),Inject,,railway-inject-16,2,Recheck,2,261031445
Neo4j (Core API-CSV),Inject,,railway-inject-16,2,Transformation,3,33239182
Neo4j (Core API-CSV),Inject,,railway-inject-16,2,Recheck,3,257307188
Neo4j (Core API-CSV),Inject,,railway-inject-16,2,Transformation,4,51084050
Neo4j (Core API-CSV),Inject,,railway-inject-16,2,Recheck,4,259459977
Neo4j (Core API-CSV),Inject,,railway-inject-16,2,Transformation,5,37715432
Neo4j (Core API-CSV),Inject,,railway-inject-16,2,Recheck,5,246368947
Neo4j (Core API-CSV),Inject,,railway-inject-16,3,Read,,4900314826
Neo4j (Core API-CSV),Inject,,railway-inject-16,3,Check,,249996655
Neo4j (Core API-CSV),Inject,,railway-inject-16,3,Transformation,1,49308960
Neo4j (Core API-CSV),Inject,,railway-inject-16,3,Recheck,1,353185010
Neo4j (Core API-CSV),Inject,,railway-inject-16,3,Transformation,2,35598103
Neo4j (Core API-CSV),Inject,,railway-inject-16,3,Recheck,2,270917507
Neo4j (Core API-CSV),Inject,,railway-inject-16,3,Transformation,3,37172159
Neo4j (Core API-CSV),Inject,,railway-inject-16,3,Recheck,3,260378443
Neo4j (Core API-CSV),Inject,,railway-inject-16,3,Transformation,4,28167896
Neo4j (Core API-CSV),Inject,,railway-inject-16,3,Recheck,4,270643927
Neo4j (Core API-CSV),Inject,,railway-inject-16,3,Transformation,5,24484497
Neo4j (Core API-CSV),Inject,,railway-inject-16,3,Recheck,5,252011039
Neo4j (Core API-CSV),Inject,,railway-inject-16,4,Read,,5468229472
Neo4j (Core API-CSV),Inject,,railway-inject-16,4,Check,,261412859
Neo4j (Core API-CSV),Inject,,railway-inject-16,4,Transformation,1,35133494
Neo4j (Core API-CSV),Inject,,railway-inject-16,4,Recheck,1,262147882
Neo4j (Core API-CSV),Inject,,railway-inject-16,4,Transformation,2,27516573
Neo4j (Core API-CSV),Inject,,railway-inject-16,4,Recheck,2,251361447
Neo4j (Core API-CSV),Inject,,railway-inject-16,4,Transformation,3,27812384
Neo4j (Core API-CSV),Inject,,railway-inject-16,4,Recheck,3,251797476
Neo4j (Core API-CSV),Inject,,railway-inject-16,4,Transformation,4,23270476
Neo4j (Core API-CSV),Inject,,railway-inject-16,4,Recheck,4,257541177
Neo4j (Core API-CSV),Inject,,railway-inject-16,4,Transformation,5,26165297
Neo4j (Core API-CSV),Inject,,railway-inject-16,4,Recheck,5,305633917
Neo4j (Core API-CSV),Inject,,railway-inject-16,5,Read,,5193104967
Neo4j (Core API-CSV),Inject,,railway-inject-16,5,Check,,247629257
Neo4j (Core API-CSV),Inject,,railway-inject-16,5,Transformation,1,46103657
Neo4j (Core API-CSV),Inject,,railway-inject-16,5,Recheck,1,247080598
Neo4j (Core API-CSV),Inject,,railway-inject-16,5,Transformation,2,39678361
Neo4j (Core API-CSV),Inject,,railway-inject-16,5,Recheck,2,249500711
Neo4j (Core API-CSV),Inject,,railway-inject-16,5,Transformation,3,23511123
Neo4j (Core API-CSV),Inject,,railway-inject-16,5,Recheck,3,242938758
Neo4j (Core API-CSV),Inject,,railway-inject-16,5,Transformation,4,29079331
Neo4j (Core API-CSV),Inject,,railway-inject-16,5,Recheck,4,239917788
Neo4j (Core API-CSV),Inject,,railway-inject-16,5,Transformation,5,21846413
Neo4j (Core API-CSV),Inject,,railway-inject-16,5,Recheck,5,262155729
