Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Drools,Inject,,railway-inject-4,1,Read,,734425179
Drools,Inject,,railway-inject-4,1,Check,,4075282478
Drools,Inject,,railway-inject-4,1,Transformation,1,4529430
Drools,Inject,,railway-inject-4,1,Recheck,1,326148910
Drools,Inject,,railway-inject-4,1,Transformation,2,2378204
Drools,Inject,,railway-inject-4,1,Recheck,2,200827474
Drools,Inject,,railway-inject-4,1,Transformation,3,2523939
Drools,Inject,,railway-inject-4,1,Recheck,3,157614724
Drools,Inject,,railway-inject-4,1,Transformation,4,2693456
Drools,Inject,,railway-inject-4,1,Recheck,4,172585833
Drools,Inject,,railway-inject-4,1,Transformation,5,1276455
Drools,Inject,,railway-inject-4,1,Recheck,5,184429321
Drools,Inject,,railway-inject-4,2,Read,,178815779
Drools,Inject,,railway-inject-4,2,Check,,3486781523
Drools,Inject,,railway-inject-4,2,Transformation,1,1044517
Drools,Inject,,railway-inject-4,2,Recheck,1,202617725
Drools,Inject,,railway-inject-4,2,Transformation,2,1005252
Drools,Inject,,railway-inject-4,2,Recheck,2,165386184
Drools,Inject,,railway-inject-4,2,Transformation,3,813094
Drools,Inject,,railway-inject-4,2,Recheck,3,140649804
Drools,Inject,,railway-inject-4,2,Transformation,4,620649
Drools,Inject,,railway-inject-4,2,Recheck,4,149240536
Drools,Inject,,railway-inject-4,2,Transformation,5,693024
Drools,Inject,,railway-inject-4,2,Recheck,5,156939578
Drools,Inject,,railway-inject-4,3,Read,,98688506
Drools,Inject,,railway-inject-4,3,Check,,3340957490
Drools,Inject,,railway-inject-4,3,Transformation,1,1965005
Drools,Inject,,railway-inject-4,3,Recheck,1,164338786
Drools,Inject,,railway-inject-4,3,Transformation,2,634815
Drools,Inject,,railway-inject-4,3,Recheck,2,154560285
Drools,Inject,,railway-inject-4,3,Transformation,3,569727
Drools,Inject,,railway-inject-4,3,Recheck,3,131616551
Drools,Inject,,railway-inject-4,3,Transformation,4,657220
Drools,Inject,,railway-inject-4,3,Recheck,4,142282060
Drools,Inject,,railway-inject-4,3,Transformation,5,511498
Drools,Inject,,railway-inject-4,3,Recheck,5,162338880
Drools,Inject,,railway-inject-4,4,Read,,79076717
Drools,Inject,,railway-inject-4,4,Check,,3497234105
Drools,Inject,,railway-inject-4,4,Transformation,1,682524
Drools,Inject,,railway-inject-4,4,Recheck,1,177281276
Drools,Inject,,railway-inject-4,4,Transformation,2,530939
Drools,Inject,,railway-inject-4,4,Recheck,2,156599201
Drools,Inject,,railway-inject-4,4,Transformation,3,533138
Drools,Inject,,railway-inject-4,4,Recheck,3,136341198
Drools,Inject,,railway-inject-4,4,Transformation,4,476717
Drools,Inject,,railway-inject-4,4,Recheck,4,147595784
Drools,Inject,,railway-inject-4,4,Transformation,5,511824
Drools,Inject,,railway-inject-4,4,Recheck,5,157125497
Drools,Inject,,railway-inject-4,5,Read,,73747497
Drools,Inject,,railway-inject-4,5,Check,,3440802049
Drools,Inject,,railway-inject-4,5,Transformation,1,773819
Drools,Inject,,railway-inject-4,5,Recheck,1,166630272
Drools,Inject,,railway-inject-4,5,Transformation,2,565129
Drools,Inject,,railway-inject-4,5,Recheck,2,153893096
Drools,Inject,,railway-inject-4,5,Transformation,3,975725
Drools,Inject,,railway-inject-4,5,Recheck,3,142807735
Drools,Inject,,railway-inject-4,5,Transformation,4,507088
Drools,Inject,,railway-inject-4,5,Recheck,4,144831115
Drools,Inject,,railway-inject-4,5,Transformation,5,446225
Drools,Inject,,railway-inject-4,5,Recheck,5,154868526
