Tool,Workload,Description,Model,Run,Query,Iteration,Matches
RDF4J (No Inferencing),Inject,,railway-inject-8,1,ConnectedSegments,1,91
RDF4J (No Inferencing),Inject,,railway-inject-8,1,ConnectedSegments,2,101
RDF4J (No Inferencing),Inject,,railway-inject-8,1,ConnectedSegments,3,111
RDF4J (No Inferencing),Inject,,railway-inject-8,1,ConnectedSegments,4,121
RDF4J (No Inferencing),Inject,,railway-inject-8,1,ConnectedSegments,5,131
RDF4J (No Inferencing),Inject,,railway-inject-8,1,ConnectedSegments,6,141
RDF4J (No Inferencing),Inject,,railway-inject-8,1,PosLength,1,191
RDF4J (No Inferencing),Inject,,railway-inject-8,1,PosLength,2,201
RDF4J (No Inferencing),Inject,,railway-inject-8,1,PosLength,3,211
RDF4J (No Inferencing),Inject,,railway-inject-8,1,PosLength,4,220
RDF4J (No Inferencing),Inject,,railway-inject-8,1,PosLength,5,230
RDF4J (No Inferencing),Inject,,railway-inject-8,1,PosLength,6,240
RDF4J (No Inferencing),Inject,,railway-inject-8,1,RouteSensor,1,78
RDF4J (No Inferencing),Inject,,railway-inject-8,1,RouteSensor,2,88
RDF4J (No Inferencing),Inject,,railway-inject-8,1,RouteSensor,3,94
RDF4J (No Inferencing),Inject,,railway-inject-8,1,RouteSensor,4,100
RDF4J (No Inferencing),Inject,,railway-inject-8,1,RouteSensor,5,105
RDF4J (No Inferencing),Inject,,railway-inject-8,1,RouteSensor,6,111
RDF4J (No Inferencing),Inject,,railway-inject-8,1,SemaphoreNeighbor,1,21
RDF4J (No Inferencing),Inject,,railway-inject-8,1,SemaphoreNeighbor,2,55
RDF4J (No Inferencing),Inject,,railway-inject-8,1,SemaphoreNeighbor,3,99
RDF4J (No Inferencing),Inject,,railway-inject-8,1,SemaphoreNeighbor,4,129
RDF4J (No Inferencing),Inject,,railway-inject-8,1,SemaphoreNeighbor,5,155
RDF4J (No Inferencing),Inject,,railway-inject-8,1,SemaphoreNeighbor,6,149
