Tool,Workload,Description,Model,Run,Phase,Iteration,Time
VIATRA (Local Search),Repair,,railway-repair-32,1,Read,,1341208954
VIATRA (Local Search),Repair,,railway-repair-32,1,Check,,5317551365
VIATRA (Local Search),Repair,,railway-repair-32,1,Transformation,1,19851333
VIATRA (Local Search),Repair,,railway-repair-32,1,Recheck,1,863766058
VIATRA (Local Search),Repair,,railway-repair-32,1,Transformation,2,6455636
VIATRA (Local Search),Repair,,railway-repair-32,1,Recheck,2,450402960
VIATRA (Local Search),Repair,,railway-repair-32,1,Transformation,3,3302326
VIATRA (Local Search),Repair,,railway-repair-32,1,Recheck,3,435527401
VIATRA (Local Search),Repair,,railway-repair-32,1,Transformation,4,4059911
VIATRA (Local Search),Repair,,railway-repair-32,1,Recheck,4,433720957
VIATRA (Local Search),Repair,,railway-repair-32,1,Transformation,5,3247664
VIATRA (Local Search),Repair,,railway-repair-32,1,Recheck,5,433548311
VIATRA (Local Search),Repair,,railway-repair-32,2,Read,,525145226
VIATRA (Local Search),Repair,,railway-repair-32,2,Check,,2250853421
VIATRA (Local Search),Repair,,railway-repair-32,2,Transformation,1,7271463
VIATRA (Local Search),Repair,,railway-repair-32,2,Recheck,1,485741591
VIATRA (Local Search),Repair,,railway-repair-32,2,Transformation,2,6979727
VIATRA (Local Search),Repair,,railway-repair-32,2,Recheck,2,497097409
VIATRA (Local Search),Repair,,railway-repair-32,2,Transformation,3,2877615
VIATRA (Local Search),Repair,,railway-repair-32,2,Recheck,3,359845741
VIATRA (Local Search),Repair,,railway-repair-32,2,Transformation,4,2436821
VIATRA (Local Search),Repair,,railway-repair-32,2,Recheck,4,385426279
VIATRA (Local Search),Repair,,railway-repair-32,2,Transformation,5,1777340
VIATRA (Local Search),Repair,,railway-repair-32,2,Recheck,5,364556145
VIATRA (Local Search),Repair,,railway-repair-32,3,Read,,452809373
VIATRA (Local Search),Repair,,railway-repair-32,3,Check,,1653771113
VIATRA (Local Search),Repair,,railway-repair-32,3,Transformation,1,4994452
VIATRA (Local Search),Repair,,railway-repair-32,3,Recheck,1,388288698
VIATRA (Local Search),Repair,,railway-repair-32,3,Transformation,2,2590346
VIATRA (Local Search),Repair,,railway-repair-32,3,Recheck,2,383693955
VIATRA (Local Search),Repair,,railway-repair-32,3,Transformation,3,3792852
VIATRA (Local Search),Repair,,railway-repair-32,3,Recheck,3,397478082
VIATRA (Local Search),Repair,,railway-repair-32,3,Transformation,4,2820792
VIATRA (Local Search),Repair,,railway-repair-32,3,Recheck,4,380710410
VIATRA (Local Search),Repair,,railway-repair-32,3,Transformation,5,1812711
VIATRA (Local Search),Repair,,railway-repair-32,3,Recheck,5,381327170
VIATRA (Local Search),Repair,,railway-repair-32,4,Read,,472496465
VIATRA (Local Search),Repair,,railway-repair-32,4,Check,,1477146384
VIATRA (Local Search),Repair,,railway-repair-32,4,Transformation,1,1974573
VIATRA (Local Search),Repair,,railway-repair-32,4,Recheck,1,349741032
VIATRA (Local Search),Repair,,railway-repair-32,4,Transformation,2,2224103
VIATRA (Local Search),Repair,,railway-repair-32,4,Recheck,2,352063496
VIATRA (Local Search),Repair,,railway-repair-32,4,Transformation,3,1324619
VIATRA (Local Search),Repair,,railway-repair-32,4,Recheck,3,348978925
VIATRA (Local Search),Repair,,railway-repair-32,4,Transformation,4,1192833
VIATRA (Local Search),Repair,,railway-repair-32,4,Recheck,4,348785994
VIATRA (Local Search),Repair,,railway-repair-32,4,Transformation,5,1074412
VIATRA (Local Search),Repair,,railway-repair-32,4,Recheck,5,357181696
VIATRA (Local Search),Repair,,railway-repair-32,5,Read,,455286717
VIATRA (Local Search),Repair,,railway-repair-32,5,Check,,1515106063
VIATRA (Local Search),Repair,,railway-repair-32,5,Transformation,1,1881531
VIATRA (Local Search),Repair,,railway-repair-32,5,Recheck,1,370760668
VIATRA (Local Search),Repair,,railway-repair-32,5,Transformation,2,1495343
VIATRA (Local Search),Repair,,railway-repair-32,5,Recheck,2,375594133
VIATRA (Local Search),Repair,,railway-repair-32,5,Transformation,3,1321308
VIATRA (Local Search),Repair,,railway-repair-32,5,Recheck,3,418624375
VIATRA (Local Search),Repair,,railway-repair-32,5,Transformation,4,1309977
VIATRA (Local Search),Repair,,railway-repair-32,5,Recheck,4,340235078
VIATRA (Local Search),Repair,,railway-repair-32,5,Transformation,5,1220605
VIATRA (Local Search),Repair,,railway-repair-32,5,Recheck,5,341613821
