Tool,Workload,Description,Model,Run,Query,Iteration,Matches
Jena (Inferencing),Repair,,railway-repair-1,1,ConnectedSegments,1,8
Jena (Inferencing),Repair,,railway-repair-1,1,ConnectedSegments,2,8
Jena (Inferencing),Repair,,railway-repair-1,1,ConnectedSegments,3,8
Jena (Inferencing),Repair,,railway-repair-1,1,ConnectedSegments,4,8
Jena (Inferencing),Repair,,railway-repair-1,1,ConnectedSegments,5,8
Jena (Inferencing),Repair,,railway-repair-1,1,ConnectedSegments,6,8
Jena (Inferencing),Repair,,railway-repair-1,1,PosLength,1,95
Jena (Inferencing),Repair,,railway-repair-1,1,PosLength,2,86
Jena (Inferencing),Repair,,railway-repair-1,1,PosLength,3,78
Jena (Inferencing),Repair,,railway-repair-1,1,PosLength,4,71
Jena (Inferencing),Repair,,railway-repair-1,1,PosLength,5,64
Jena (Inferencing),Repair,,railway-repair-1,1,PosLength,6,58
Jena (Inferencing),Repair,,railway-repair-1,1,RouteSensor,1,18
Jena (Inferencing),Repair,,railway-repair-1,1,RouteSensor,2,17
Jena (Inferencing),Repair,,railway-repair-1,1,RouteSensor,3,16
Jena (Inferencing),Repair,,railway-repair-1,1,RouteSensor,4,15
Jena (Inferencing),Repair,,railway-repair-1,1,RouteSensor,5,14
Jena (Inferencing),Repair,,railway-repair-1,1,RouteSensor,6,13
Jena (Inferencing),Repair,,railway-repair-1,1,SemaphoreNeighbor,1,3
Jena (Inferencing),Repair,,railway-repair-1,1,SemaphoreNeighbor,2,3
Jena (Inferencing),Repair,,railway-repair-1,1,SemaphoreNeighbor,3,3
Jena (Inferencing),Repair,,railway-repair-1,1,SemaphoreNeighbor,4,3
Jena (Inferencing),Repair,,railway-repair-1,1,SemaphoreNeighbor,5,3
Jena (Inferencing),Repair,,railway-repair-1,1,SemaphoreNeighbor,6,3
Jena (Inferencing),Repair,,railway-repair-1,1,SwitchSet,1,5
Jena (Inferencing),Repair,,railway-repair-1,1,SwitchSet,2,5
Jena (Inferencing),Repair,,railway-repair-1,1,SwitchSet,3,5
Jena (Inferencing),Repair,,railway-repair-1,1,SwitchSet,4,5
Jena (Inferencing),Repair,,railway-repair-1,1,SwitchSet,5,5
Jena (Inferencing),Repair,,railway-repair-1,1,SwitchSet,6,5
Jena (Inferencing),Repair,,railway-repair-1,1,SwitchMonitored,1,0
Jena (Inferencing),Repair,,railway-repair-1,1,SwitchMonitored,2,0
Jena (Inferencing),Repair,,railway-repair-1,1,SwitchMonitored,3,0
Jena (Inferencing),Repair,,railway-repair-1,1,SwitchMonitored,4,0
Jena (Inferencing),Repair,,railway-repair-1,1,SwitchMonitored,5,0
Jena (Inferencing),Repair,,railway-repair-1,1,SwitchMonitored,6,0
Jena (Inferencing),Repair,,railway-repair-1,2,ConnectedSegments,1,8
Jena (Inferencing),Repair,,railway-repair-1,2,ConnectedSegments,2,8
Jena (Inferencing),Repair,,railway-repair-1,2,ConnectedSegments,3,8
Jena (Inferencing),Repair,,railway-repair-1,2,ConnectedSegments,4,8
Jena (Inferencing),Repair,,railway-repair-1,2,ConnectedSegments,5,8
Jena (Inferencing),Repair,,railway-repair-1,2,ConnectedSegments,6,8
Jena (Inferencing),Repair,,railway-repair-1,2,PosLength,1,95
Jena (Inferencing),Repair,,railway-repair-1,2,PosLength,2,86
Jena (Inferencing),Repair,,railway-repair-1,2,PosLength,3,78
Jena (Inferencing),Repair,,railway-repair-1,2,PosLength,4,71
Jena (Inferencing),Repair,,railway-repair-1,2,PosLength,5,64
Jena (Inferencing),Repair,,railway-repair-1,2,PosLength,6,58
Jena (Inferencing),Repair,,railway-repair-1,2,RouteSensor,1,18
Jena (Inferencing),Repair,,railway-repair-1,2,RouteSensor,2,17
Jena (Inferencing),Repair,,railway-repair-1,2,RouteSensor,3,16
Jena (Inferencing),Repair,,railway-repair-1,2,RouteSensor,4,15
Jena (Inferencing),Repair,,railway-repair-1,2,RouteSensor,5,14
Jena (Inferencing),Repair,,railway-repair-1,2,RouteSensor,6,13
Jena (Inferencing),Repair,,railway-repair-1,2,SemaphoreNeighbor,1,3
Jena (Inferencing),Repair,,railway-repair-1,2,SemaphoreNeighbor,2,3
Jena (Inferencing),Repair,,railway-repair-1,2,SemaphoreNeighbor,3,3
Jena (Inferencing),Repair,,railway-repair-1,2,SemaphoreNeighbor,4,3
Jena (Inferencing),Repair,,railway-repair-1,2,SemaphoreNeighbor,5,3
Jena (Inferencing),Repair,,railway-repair-1,2,SemaphoreNeighbor,6,3
Jena (Inferencing),Repair,,railway-repair-1,2,SwitchSet,1,5
