Tool,Workload,Description,Model,Run,Query,Iteration,Matches
TinkerGraph,Repair,,railway-repair-128,1,ConnectedSegments,1,1546
TinkerGraph,Repair,,railway-repair-128,1,ConnectedSegments,2,1392
TinkerGraph,Repair,,railway-repair-128,1,ConnectedSegments,3,1253
TinkerGraph,Repair,,railway-repair-128,1,ConnectedSegments,4,1128
TinkerGraph,Repair,,railway-repair-128,1,ConnectedSegments,5,1016
TinkerGraph,Repair,,railway-repair-128,1,ConnectedSegments,6,915
TinkerGraph,Repair,,railway-repair-128,1,PosLength,1,15871
TinkerGraph,Repair,,railway-repair-128,1,PosLength,2,14274
TinkerGraph,Repair,,railway-repair-128,1,PosLength,3,12835
TinkerGraph,Repair,,railway-repair-128,1,PosLength,4,11541
TinkerGraph,Repair,,railway-repair-128,1,PosLength,5,10379
TinkerGraph,Repair,,railway-repair-128,1,PosLength,6,9341
TinkerGraph,Repair,,railway-repair-128,1,RouteSensor,1,2572
TinkerGraph,Repair,,railway-repair-128,1,RouteSensor,2,2330
TinkerGraph,Repair,,railway-repair-128,1,RouteSensor,3,2111
TinkerGraph,Repair,,railway-repair-128,1,RouteSensor,4,1913
TinkerGraph,Repair,,railway-repair-128,1,RouteSensor,5,1733
TinkerGraph,Repair,,railway-repair-128,1,RouteSensor,6,1570
TinkerGraph,Repair,,railway-repair-128,1,SemaphoreNeighbor,1,341
TinkerGraph,Repair,,railway-repair-128,1,SemaphoreNeighbor,2,215
TinkerGraph,Repair,,railway-repair-128,1,SemaphoreNeighbor,3,134
TinkerGraph,Repair,,railway-repair-128,1,SemaphoreNeighbor,4,87
TinkerGraph,Repair,,railway-repair-128,1,SemaphoreNeighbor,5,67
TinkerGraph,Repair,,railway-repair-128,1,SemaphoreNeighbor,6,48
TinkerGraph,Repair,,railway-repair-128,1,SwitchSet,1,504
TinkerGraph,Repair,,railway-repair-128,1,SwitchSet,2,494
TinkerGraph,Repair,,railway-repair-128,1,SwitchSet,3,465
TinkerGraph,Repair,,railway-repair-128,1,SwitchSet,4,432
