Tool,Workload,Description,Model,Run,Query,Iteration,Matches
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,ConnectedSegments,1,377
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,ConnectedSegments,2,340
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,ConnectedSegments,3,306
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,ConnectedSegments,4,276
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,ConnectedSegments,5,249
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,ConnectedSegments,6,225
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,PosLength,1,3824
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,PosLength,2,3439
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,PosLength,3,3090
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,PosLength,4,2777
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,PosLength,5,2499
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,PosLength,6,2247
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,RouteSensor,1,615
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,RouteSensor,2,557
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,RouteSensor,3,505
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,RouteSensor,4,457
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,RouteSensor,5,414
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,RouteSensor,6,375
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,SemaphoreNeighbor,1,91
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,SemaphoreNeighbor,2,58
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,SemaphoreNeighbor,3,42
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,SemaphoreNeighbor,4,28
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,SemaphoreNeighbor,5,21
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,SemaphoreNeighbor,6,16
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,SwitchSet,1,114
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,SwitchSet,2,109
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,SwitchSet,3,104
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,SwitchSet,4,97
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,SwitchSet,5,90
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,SwitchSet,6,81
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,SwitchMonitored,1,35
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,SwitchMonitored,2,32
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,SwitchMonitored,3,29
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,SwitchMonitored,4,27
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,SwitchMonitored,5,25
Neo4j (Core API-CSV),Repair,,railway-repair-32,1,SwitchMonitored,6,23
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,ConnectedSegments,1,377
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,ConnectedSegments,2,340
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,ConnectedSegments,3,306
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,ConnectedSegments,4,276
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,ConnectedSegments,5,249
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,ConnectedSegments,6,225
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,PosLength,1,3824
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,PosLength,2,3439
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,PosLength,3,3090
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,PosLength,4,2777
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,PosLength,5,2499
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,PosLength,6,2247
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,RouteSensor,1,615
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,RouteSensor,2,557
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,RouteSensor,3,505
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,RouteSensor,4,457
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,RouteSensor,5,414
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,RouteSensor,6,375
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,SemaphoreNeighbor,1,91
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,SemaphoreNeighbor,2,58
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,SemaphoreNeighbor,3,42
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,SemaphoreNeighbor,4,28
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,SemaphoreNeighbor,5,21
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,SemaphoreNeighbor,6,16
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,SwitchSet,1,114
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,SwitchSet,2,109
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,SwitchSet,3,104
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,SwitchSet,4,97
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,SwitchSet,5,90
Neo4j (Core API-CSV),Repair,,railway-repair-32,2,SwitchSet,6,81
