Tool,Workload,Description,Model,Run,Phase,Iteration,Time
SQLite,Repair,,railway-repair-16,1,Read,,516352199
SQLite,Repair,,railway-repair-16,1,Check,,587405785
SQLite,Repair,,railway-repair-16,1,Transformation,1,15485707
SQLite,Repair,,railway-repair-16,1,Recheck,1,555379436
SQLite,Repair,,railway-repair-16,1,Transformation,2,8955257
SQLite,Repair,,railway-repair-16,1,Recheck,2,551672930
SQLite,Repair,,railway-repair-16,1,Transformation,3,6887751
SQLite,Repair,,railway-repair-16,1,Recheck,3,552729456
SQLite,Repair,,railway-repair-16,1,Transformation,4,6011978
SQLite,Repair,,railway-repair-16,1,Recheck,4,553944161
SQLite,Repair,,railway-repair-16,1,Transformation,5,5565396
SQLite,Repair,,railway-repair-16,1,Recheck,5,560972487
SQLite,Repair,,railway-repair-16,2,Read,,369538493
SQLite,Repair,,railway-repair-16,2,Check,,601333608
SQLite,Repair,,railway-repair-16,2,Transformation,1,9029405
SQLite,Repair,,railway-repair-16,2,Recheck,1,554267423
SQLite,Repair,,railway-repair-16,2,Transformation,2,7763114
SQLite,Repair,,railway-repair-16,2,Recheck,2,557340764
SQLite,Repair,,railway-repair-16,2,Transformation,3,6712732
SQLite,Repair,,railway-repair-16,2,Recheck,3,556280751
SQLite,Repair,,railway-repair-16,2,Transformation,4,5955538
SQLite,Repair,,railway-repair-16,2,Recheck,4,556800372
SQLite,Repair,,railway-repair-16,2,Transformation,5,5325486
SQLite,Repair,,railway-repair-16,2,Recheck,5,554355279
SQLite,Repair,,railway-repair-16,3,Read,,354410411
SQLite,Repair,,railway-repair-16,3,Check,,557857889
SQLite,Repair,,railway-repair-16,3,Transformation,1,9100409
SQLite,Repair,,railway-repair-16,3,Recheck,1,552762133
SQLite,Repair,,railway-repair-16,3,Transformation,2,7732033
SQLite,Repair,,railway-repair-16,3,Recheck,2,549991746
SQLite,Repair,,railway-repair-16,3,Transformation,3,6826018
SQLite,Repair,,railway-repair-16,3,Recheck,3,549814395
SQLite,Repair,,railway-repair-16,3,Transformation,4,6246996
SQLite,Repair,,railway-repair-16,3,Recheck,4,547263558
SQLite,Repair,,railway-repair-16,3,Transformation,5,5597823
SQLite,Repair,,railway-repair-16,3,Recheck,5,554846340
SQLite,Repair,,railway-repair-16,4,Read,,356601704
SQLite,Repair,,railway-repair-16,4,Check,,563611470
SQLite,Repair,,railway-repair-16,4,Transformation,1,16665100
SQLite,Repair,,railway-repair-16,4,Recheck,1,559388622
SQLite,Repair,,railway-repair-16,4,Transformation,2,8117701
SQLite,Repair,,railway-repair-16,4,Recheck,2,553898394
SQLite,Repair,,railway-repair-16,4,Transformation,3,7019112
SQLite,Repair,,railway-repair-16,4,Recheck,3,553035932
SQLite,Repair,,railway-repair-16,4,Transformation,4,6616133
SQLite,Repair,,railway-repair-16,4,Recheck,4,552666088
SQLite,Repair,,railway-repair-16,4,Transformation,5,5790432
SQLite,Repair,,railway-repair-16,4,Recheck,5,553030646
SQLite,Repair,,railway-repair-16,5,Read,,363049073
SQLite,Repair,,railway-repair-16,5,Check,,560711641
SQLite,Repair,,railway-repair-16,5,Transformation,1,9853694
SQLite,Repair,,railway-repair-16,5,Recheck,1,563261239
SQLite,Repair,,railway-repair-16,5,Transformation,2,7669627
SQLite,Repair,,railway-repair-16,5,Recheck,2,555525738
SQLite,Repair,,railway-repair-16,5,Transformation,3,6577914
SQLite,Repair,,railway-repair-16,5,Recheck,3,551668075
SQLite,Repair,,railway-repair-16,5,Transformation,4,5918318
SQLite,Repair,,railway-repair-16,5,Recheck,4,554690822
SQLite,Repair,,railway-repair-16,5,Transformation,5,5398911
SQLite,Repair,,railway-repair-16,5,Recheck,5,549011803
