Tool,Workload,Description,Model,Run,Phase,Iteration,Time
EMF API,Repair,,railway-repair-1,1,Read,,518759096
EMF API,Repair,,railway-repair-1,1,Check,,18564014
EMF API,Repair,,railway-repair-1,1,Transformation,1,156422
EMF API,Repair,,railway-repair-1,1,Recheck,1,6964805
EMF API,Repair,,railway-repair-1,1,Transformation,2,29381
EMF API,Repair,,railway-repair-1,1,Recheck,2,5795509
EMF API,Repair,,railway-repair-1,1,Transformation,3,23310
EMF API,Repair,,railway-repair-1,1,Recheck,3,5843212
EMF API,Repair,,railway-repair-1,1,Transformation,4,40589
EMF API,Repair,,railway-repair-1,1,Recheck,4,5847236
EMF API,Repair,,railway-repair-1,1,Transformation,5,23922
EMF API,Repair,,railway-repair-1,1,Recheck,5,5904011
EMF API,Repair,,railway-repair-1,2,Read,,76077172
EMF API,Repair,,railway-repair-1,2,Check,,5677064
EMF API,Repair,,railway-repair-1,2,Transformation,1,37423
EMF API,Repair,,railway-repair-1,2,Recheck,1,5604003
EMF API,Repair,,railway-repair-1,2,Transformation,2,29659
EMF API,Repair,,railway-repair-1,2,Recheck,2,5559268
EMF API,Repair,,railway-repair-1,2,Transformation,3,26440
EMF API,Repair,,railway-repair-1,2,Recheck,3,4713767
EMF API,Repair,,railway-repair-1,2,Transformation,4,23038
EMF API,Repair,,railway-repair-1,2,Recheck,4,4312352
EMF API,Repair,,railway-repair-1,2,Transformation,5,22686
EMF API,Repair,,railway-repair-1,2,Recheck,5,4362341
EMF API,Repair,,railway-repair-1,3,Read,,56482266
EMF API,Repair,,railway-repair-1,3,Check,,4243603
EMF API,Repair,,railway-repair-1,3,Transformation,1,40265
EMF API,Repair,,railway-repair-1,3,Recheck,1,4156216
EMF API,Repair,,railway-repair-1,3,Transformation,2,20553
EMF API,Repair,,railway-repair-1,3,Recheck,2,4194507
EMF API,Repair,,railway-repair-1,3,Transformation,3,22860
EMF API,Repair,,railway-repair-1,3,Recheck,3,4302444
EMF API,Repair,,railway-repair-1,3,Transformation,4,22740
EMF API,Repair,,railway-repair-1,3,Recheck,4,3240327
EMF API,Repair,,railway-repair-1,3,Transformation,5,17100
EMF API,Repair,,railway-repair-1,3,Recheck,5,2778303
EMF API,Repair,,railway-repair-1,4,Read,,46784966
EMF API,Repair,,railway-repair-1,4,Check,,3239810
EMF API,Repair,,railway-repair-1,4,Transformation,1,22235
EMF API,Repair,,railway-repair-1,4,Recheck,1,2898985
EMF API,Repair,,railway-repair-1,4,Transformation,2,16269
EMF API,Repair,,railway-repair-1,4,Recheck,2,2654549
EMF API,Repair,,railway-repair-1,4,Transformation,3,16744
EMF API,Repair,,railway-repair-1,4,Recheck,3,3191308
EMF API,Repair,,railway-repair-1,4,Transformation,4,18782
EMF API,Repair,,railway-repair-1,4,Recheck,4,2814052
EMF API,Repair,,railway-repair-1,4,Transformation,5,16856
EMF API,Repair,,railway-repair-1,4,Recheck,5,2676015
EMF API,Repair,,railway-repair-1,5,Read,,40987830
EMF API,Repair,,railway-repair-1,5,Check,,2654761
EMF API,Repair,,railway-repair-1,5,Transformation,1,23469
EMF API,Repair,,railway-repair-1,5,Recheck,1,3022493
EMF API,Repair,,railway-repair-1,5,Transformation,2,21842
EMF API,Repair,,railway-repair-1,5,Recheck,2,2569585
EMF API,Repair,,railway-repair-1,5,Transformation,3,21470
EMF API,Repair,,railway-repair-1,5,Recheck,3,2573282
EMF API,Repair,,railway-repair-1,5,Transformation,4,17632
EMF API,Repair,,railway-repair-1,5,Recheck,4,2588036
EMF API,Repair,,railway-repair-1,5,Transformation,5,16412
EMF API,Repair,,railway-repair-1,5,Recheck,5,2669609
