Tool,Workload,Description,Model,Run,Phase,Iteration,Time
VIATRA (Incremental),Inject,,railway-inject-32,1,Read,,4736142627
VIATRA (Incremental),Inject,,railway-inject-32,1,Check,,548611
VIATRA (Incremental),Inject,,railway-inject-32,1,Transformation,1,25994167
VIATRA (Incremental),Inject,,railway-inject-32,1,Recheck,1,41270
VIATRA (Incremental),Inject,,railway-inject-32,1,Transformation,2,10749784
VIATRA (Incremental),Inject,,railway-inject-32,1,Recheck,2,32330
VIATRA (Incremental),Inject,,railway-inject-32,1,Transformation,3,9329858
VIATRA (Incremental),Inject,,railway-inject-32,1,Recheck,3,51822
VIATRA (Incremental),Inject,,railway-inject-32,1,Transformation,4,9412263
VIATRA (Incremental),Inject,,railway-inject-32,1,Recheck,4,39718
VIATRA (Incremental),Inject,,railway-inject-32,1,Transformation,5,8790812
VIATRA (Incremental),Inject,,railway-inject-32,1,Recheck,5,53738
VIATRA (Incremental),Inject,,railway-inject-32,2,Read,,3251450933
VIATRA (Incremental),Inject,,railway-inject-32,2,Check,,37405
VIATRA (Incremental),Inject,,railway-inject-32,2,Transformation,1,7295355
VIATRA (Incremental),Inject,,railway-inject-32,2,Recheck,1,29382
VIATRA (Incremental),Inject,,railway-inject-32,2,Transformation,2,7113396
VIATRA (Incremental),Inject,,railway-inject-32,2,Recheck,2,30804
VIATRA (Incremental),Inject,,railway-inject-32,2,Transformation,3,6647553
VIATRA (Incremental),Inject,,railway-inject-32,2,Recheck,3,27003
VIATRA (Incremental),Inject,,railway-inject-32,2,Transformation,4,7452082
VIATRA (Incremental),Inject,,railway-inject-32,2,Recheck,4,27755
VIATRA (Incremental),Inject,,railway-inject-32,2,Transformation,5,7426110
VIATRA (Incremental),Inject,,railway-inject-32,2,Recheck,5,54060
VIATRA (Incremental),Inject,,railway-inject-32,3,Read,,2867053030
VIATRA (Incremental),Inject,,railway-inject-32,3,Check,,36880
VIATRA (Incremental),Inject,,railway-inject-32,3,Transformation,1,6585886
VIATRA (Incremental),Inject,,railway-inject-32,3,Recheck,1,24514
VIATRA (Incremental),Inject,,railway-inject-32,3,Transformation,2,6894579
VIATRA (Incremental),Inject,,railway-inject-32,3,Recheck,2,24129
VIATRA (Incremental),Inject,,railway-inject-32,3,Transformation,3,7698150
VIATRA (Incremental),Inject,,railway-inject-32,3,Recheck,3,25166
VIATRA (Incremental),Inject,,railway-inject-32,3,Transformation,4,7088884
VIATRA (Incremental),Inject,,railway-inject-32,3,Recheck,4,24358
VIATRA (Incremental),Inject,,railway-inject-32,3,Transformation,5,6934287
VIATRA (Incremental),Inject,,railway-inject-32,3,Recheck,5,28020
VIATRA (Incremental),Inject,,railway-inject-32,4,Read,,2849486578
VIATRA (Incremental),Inject,,railway-inject-32,4,Check,,34135
VIATRA (Incremental),Inject,,railway-inject-32,4,Transformation,1,6514963
VIATRA (Incremental),Inject,,railway-inject-32,4,Recheck,1,36697
VIATRA (Incremental),Inject,,railway-inject-32,4,Transformation,2,6989664
VIATRA (Incremental),Inject,,railway-inject-32,4,Recheck,2,32954
VIATRA (Incremental),Inject,,railway-inject-32,4,Transformation,3,6586443
VIATRA (Incremental),Inject,,railway-inject-32,4,Recheck,3,80777
VIATRA (Incremental),Inject,,railway-inject-32,4,Transformation,4,6882604
VIATRA (Incremental),Inject,,railway-inject-32,4,Recheck,4,24325
VIATRA (Incremental),Inject,,railway-inject-32,4,Transformation,5,7245065
VIATRA (Incremental),Inject,,railway-inject-32,4,Recheck,5,48256
VIATRA (Incremental),Inject,,railway-inject-32,5,Read,,3102057062
VIATRA (Incremental),Inject,,railway-inject-32,5,Check,,32601
VIATRA (Incremental),Inject,,railway-inject-32,5,Transformation,1,7786660
VIATRA (Incremental),Inject,,railway-inject-32,5,Recheck,1,22259
VIATRA (Incremental),Inject,,railway-inject-32,5,Transformation,2,7938218
VIATRA (Incremental),Inject,,railway-inject-32,5,Recheck,2,24057
VIATRA (Incremental),Inject,,railway-inject-32,5,Transformation,3,7689990
VIATRA (Incremental),Inject,,railway-inject-32,5,Recheck,3,22788
VIATRA (Incremental),Inject,,railway-inject-32,5,Transformation,4,7913975
VIATRA (Incremental),Inject,,railway-inject-32,5,Recheck,4,24447
VIATRA (Incremental),Inject,,railway-inject-32,5,Transformation,5,8111283
VIATRA (Incremental),Inject,,railway-inject-32,5,Recheck,5,23761
