Tool,Workload,Description,Model,Run,Query,Iteration,Matches
Jena (Inferencing),Repair,,railway-repair-8,1,ConnectedSegments,1,98
Jena (Inferencing),Repair,,railway-repair-8,1,ConnectedSegments,2,89
Jena (Inferencing),Repair,,railway-repair-8,1,ConnectedSegments,3,81
Jena (Inferencing),Repair,,railway-repair-8,1,ConnectedSegments,4,73
Jena (Inferencing),Repair,,railway-repair-8,1,ConnectedSegments,5,66
Jena (Inferencing),Repair,,railway-repair-8,1,ConnectedSegments,6,60
Jena (Inferencing),Repair,,railway-repair-8,1,PosLength,1,917
Jena (Inferencing),Repair,,railway-repair-8,1,PosLength,2,826
Jena (Inferencing),Repair,,railway-repair-8,1,PosLength,3,744
Jena (Inferencing),Repair,,railway-repair-8,1,PosLength,4,669
Jena (Inferencing),Repair,,railway-repair-8,1,PosLength,5,603
Jena (Inferencing),Repair,,railway-repair-8,1,PosLength,6,542
Jena (Inferencing),Repair,,railway-repair-8,1,RouteSensor,1,148
Jena (Inferencing),Repair,,railway-repair-8,1,RouteSensor,2,135
Jena (Inferencing),Repair,,railway-repair-8,1,RouteSensor,3,122
Jena (Inferencing),Repair,,railway-repair-8,1,RouteSensor,4,110
Jena (Inferencing),Repair,,railway-repair-8,1,RouteSensor,5,99
Jena (Inferencing),Repair,,railway-repair-8,1,RouteSensor,6,90
Jena (Inferencing),Repair,,railway-repair-8,1,SemaphoreNeighbor,1,20
Jena (Inferencing),Repair,,railway-repair-8,1,SemaphoreNeighbor,2,7
Jena (Inferencing),Repair,,railway-repair-8,1,SemaphoreNeighbor,3,7
Jena (Inferencing),Repair,,railway-repair-8,1,SemaphoreNeighbor,4,7
Jena (Inferencing),Repair,,railway-repair-8,1,SemaphoreNeighbor,5,7
Jena (Inferencing),Repair,,railway-repair-8,1,SemaphoreNeighbor,6,7
Jena (Inferencing),Repair,,railway-repair-8,1,SwitchSet,1,32
Jena (Inferencing),Repair,,railway-repair-8,1,SwitchSet,2,29
Jena (Inferencing),Repair,,railway-repair-8,1,SwitchSet,3,27
Jena (Inferencing),Repair,,railway-repair-8,1,SwitchSet,4,25
Jena (Inferencing),Repair,,railway-repair-8,1,SwitchSet,5,23
Jena (Inferencing),Repair,,railway-repair-8,1,SwitchSet,6,21
Jena (Inferencing),Repair,,railway-repair-8,1,SwitchMonitored,1,10
Jena (Inferencing),Repair,,railway-repair-8,1,SwitchMonitored,2,9
Jena (Inferencing),Repair,,railway-repair-8,1,SwitchMonitored,3,9
Jena (Inferencing),Repair,,railway-repair-8,1,SwitchMonitored,4,9
Jena (Inferencing),Repair,,railway-repair-8,1,SwitchMonitored,5,9
Jena (Inferencing),Repair,,railway-repair-8,1,SwitchMonitored,6,9
Jena (Inferencing),Repair,,railway-repair-8,2,ConnectedSegments,1,98
Jena (Inferencing),Repair,,railway-repair-8,2,ConnectedSegments,2,89
Jena (Inferencing),Repair,,railway-repair-8,2,ConnectedSegments,3,81
Jena (Inferencing),Repair,,railway-repair-8,2,ConnectedSegments,4,73
Jena (Inferencing),Repair,,railway-repair-8,2,ConnectedSegments,5,66
Jena (Inferencing),Repair,,railway-repair-8,2,ConnectedSegments,6,60
Jena (Inferencing),Repair,,railway-repair-8,2,PosLength,1,917
Jena (Inferencing),Repair,,railway-repair-8,2,PosLength,2,826
Jena (Inferencing),Repair,,railway-repair-8,2,PosLength,3,744
Jena (Inferencing),Repair,,railway-repair-8,2,PosLength,4,669
Jena (Inferencing),Repair,,railway-repair-8,2,PosLength,5,603
Jena (Inferencing),Repair,,railway-repair-8,2,PosLength,6,542
Jena (Inferencing),Repair,,railway-repair-8,2,RouteSensor,1,148
Jena (Inferencing),Repair,,railway-repair-8,2,RouteSensor,2,135
Jena (Inferencing),Repair,,railway-repair-8,2,RouteSensor,3,122
Jena (Inferencing),Repair,,railway-repair-8,2,RouteSensor,4,110
Jena (Inferencing),Repair,,railway-repair-8,2,RouteSensor,5,99
Jena (Inferencing),Repair,,railway-repair-8,2,RouteSensor,6,90
Jena (Inferencing),Repair,,railway-repair-8,2,SemaphoreNeighbor,1,20
Jena (Inferencing),Repair,,railway-repair-8,2,SemaphoreNeighbor,2,7
Jena (Inferencing),Repair,,railway-repair-8,2,SemaphoreNeighbor,3,7
Jena (Inferencing),Repair,,railway-repair-8,2,SemaphoreNeighbor,4,7
Jena (Inferencing),Repair,,railway-repair-8,2,SemaphoreNeighbor,5,7
Jena (Inferencing),Repair,,railway-repair-8,2,SemaphoreNeighbor,6,7
Jena (Inferencing),Repair,,railway-repair-8,2,SwitchSet,1,32
