Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Drools,Repair,,railway-repair-16,1,Read,,1386302370
Drools,Repair,,railway-repair-16,1,Check,,86273892590
Drools,Repair,,railway-repair-16,1,Transformation,1,5491460
Drools,Repair,,railway-repair-16,1,Recheck,1,5011283071
Drools,Repair,,railway-repair-16,1,Transformation,2,3374087
Drools,Repair,,railway-repair-16,1,Recheck,2,5218680600
Drools,Repair,,railway-repair-16,1,Transformation,3,1738508
Drools,Repair,,railway-repair-16,1,Recheck,3,3937285435
Drools,Repair,,railway-repair-16,1,Transformation,4,1464483
Drools,Repair,,railway-repair-16,1,Recheck,4,3462055574
Drools,Repair,,railway-repair-16,1,Transformation,5,908539
Drools,Repair,,railway-repair-16,1,Recheck,5,3347402290
Drools,Repair,,railway-repair-16,2,Read,,408014909
Drools,Repair,,railway-repair-16,2,Check,,75614264783
Drools,Repair,,railway-repair-16,2,Transformation,1,1364525
Drools,Repair,,railway-repair-16,2,Recheck,1,4280434908
Drools,Repair,,railway-repair-16,2,Transformation,2,2034347
Drools,Repair,,railway-repair-16,2,Recheck,2,5141251435
Drools,Repair,,railway-repair-16,2,Transformation,3,969069
Drools,Repair,,railway-repair-16,2,Recheck,3,3587175925
Drools,Repair,,railway-repair-16,2,Transformation,4,826722
Drools,Repair,,railway-repair-16,2,Recheck,4,3244717099
Drools,Repair,,railway-repair-16,2,Transformation,5,776907
Drools,Repair,,railway-repair-16,2,Recheck,5,3267716597
Drools,Repair,,railway-repair-16,3,Read,,275148985
Drools,Repair,,railway-repair-16,3,Check,,80384404232
Drools,Repair,,railway-repair-16,3,Transformation,1,1067538
Drools,Repair,,railway-repair-16,3,Recheck,1,3957158361
Drools,Repair,,railway-repair-16,3,Transformation,2,910191
Drools,Repair,,railway-repair-16,3,Recheck,2,3971971927
Drools,Repair,,railway-repair-16,3,Transformation,3,1349113
Drools,Repair,,railway-repair-16,3,Recheck,3,3795126025
Drools,Repair,,railway-repair-16,3,Transformation,4,746723
Drools,Repair,,railway-repair-16,3,Recheck,4,4200454522
Drools,Repair,,railway-repair-16,3,Transformation,5,608655
Drools,Repair,,railway-repair-16,3,Recheck,5,3261299777
Drools,Repair,,railway-repair-16,4,Read,,276208724
Drools,Repair,,railway-repair-16,4,Check,,81714341978
Drools,Repair,,railway-repair-16,4,Transformation,1,1048857
Drools,Repair,,railway-repair-16,4,Recheck,1,4323297915
Drools,Repair,,railway-repair-16,4,Transformation,2,855952
Drools,Repair,,railway-repair-16,4,Recheck,2,4090457934
Drools,Repair,,railway-repair-16,4,Transformation,3,684832
Drools,Repair,,railway-repair-16,4,Recheck,3,3943044453
Drools,Repair,,railway-repair-16,4,Transformation,4,618713
Drools,Repair,,railway-repair-16,4,Recheck,4,3227342861
Drools,Repair,,railway-repair-16,4,Transformation,5,591601
Drools,Repair,,railway-repair-16,4,Recheck,5,3110286009
Drools,Repair,,railway-repair-16,5,Read,,341049220
Drools,Repair,,railway-repair-16,5,Check,,82768044661
Drools,Repair,,railway-repair-16,5,Transformation,1,895150
Drools,Repair,,railway-repair-16,5,Recheck,1,5977833960
Drools,Repair,,railway-repair-16,5,Transformation,2,765472
Drools,Repair,,railway-repair-16,5,Recheck,2,4524641015
Drools,Repair,,railway-repair-16,5,Transformation,3,636979
Drools,Repair,,railway-repair-16,5,Recheck,3,3740718781
Drools,Repair,,railway-repair-16,5,Transformation,4,648488
Drools,Repair,,railway-repair-16,5,Recheck,4,3422201222
Drools,Repair,,railway-repair-16,5,Transformation,5,741715
Drools,Repair,,railway-repair-16,5,Recheck,5,3647093304
