Tool,Workload,Description,Model,Run,Phase,Iteration,Time
VIATRA (Incremental),Repair,,railway-repair-8,1,Read,,2234856097
VIATRA (Incremental),Repair,,railway-repair-8,1,Check,,624852
VIATRA (Incremental),Repair,,railway-repair-8,1,Transformation,1,27953032
VIATRA (Incremental),Repair,,railway-repair-8,1,Recheck,1,47278
VIATRA (Incremental),Repair,,railway-repair-8,1,Transformation,2,9305981
VIATRA (Incremental),Repair,,railway-repair-8,1,Recheck,2,34875
VIATRA (Incremental),Repair,,railway-repair-8,1,Transformation,3,6935507
VIATRA (Incremental),Repair,,railway-repair-8,1,Recheck,3,33021
VIATRA (Incremental),Repair,,railway-repair-8,1,Transformation,4,5964824
VIATRA (Incremental),Repair,,railway-repair-8,1,Recheck,4,35318
VIATRA (Incremental),Repair,,railway-repair-8,1,Transformation,5,4350049
VIATRA (Incremental),Repair,,railway-repair-8,1,Recheck,5,61195
VIATRA (Incremental),Repair,,railway-repair-8,2,Read,,1551835676
VIATRA (Incremental),Repair,,railway-repair-8,2,Check,,47508
VIATRA (Incremental),Repair,,railway-repair-8,2,Transformation,1,7872577
VIATRA (Incremental),Repair,,railway-repair-8,2,Recheck,1,67098
VIATRA (Incremental),Repair,,railway-repair-8,2,Transformation,2,5314757
VIATRA (Incremental),Repair,,railway-repair-8,2,Recheck,2,32590
VIATRA (Incremental),Repair,,railway-repair-8,2,Transformation,3,4257832
VIATRA (Incremental),Repair,,railway-repair-8,2,Recheck,3,31095
VIATRA (Incremental),Repair,,railway-repair-8,2,Transformation,4,3738349
VIATRA (Incremental),Repair,,railway-repair-8,2,Recheck,4,30635
VIATRA (Incremental),Repair,,railway-repair-8,2,Transformation,5,3138456
VIATRA (Incremental),Repair,,railway-repair-8,2,Recheck,5,61722
VIATRA (Incremental),Repair,,railway-repair-8,3,Read,,1142276021
VIATRA (Incremental),Repair,,railway-repair-8,3,Check,,34066
VIATRA (Incremental),Repair,,railway-repair-8,3,Transformation,1,6555135
VIATRA (Incremental),Repair,,railway-repair-8,3,Recheck,1,22518
VIATRA (Incremental),Repair,,railway-repair-8,3,Transformation,2,4077483
VIATRA (Incremental),Repair,,railway-repair-8,3,Recheck,2,21758
VIATRA (Incremental),Repair,,railway-repair-8,3,Transformation,3,3195721
VIATRA (Incremental),Repair,,railway-repair-8,3,Recheck,3,19850
VIATRA (Incremental),Repair,,railway-repair-8,3,Transformation,4,2649496
VIATRA (Incremental),Repair,,railway-repair-8,3,Recheck,4,19750
VIATRA (Incremental),Repair,,railway-repair-8,3,Transformation,5,3092438
VIATRA (Incremental),Repair,,railway-repair-8,3,Recheck,5,19247
VIATRA (Incremental),Repair,,railway-repair-8,4,Read,,652418343
VIATRA (Incremental),Repair,,railway-repair-8,4,Check,,33211
VIATRA (Incremental),Repair,,railway-repair-8,4,Transformation,1,4238506
VIATRA (Incremental),Repair,,railway-repair-8,4,Recheck,1,24370
VIATRA (Incremental),Repair,,railway-repair-8,4,Transformation,2,3114777
VIATRA (Incremental),Repair,,railway-repair-8,4,Recheck,2,26480
VIATRA (Incremental),Repair,,railway-repair-8,4,Transformation,3,2858115
VIATRA (Incremental),Repair,,railway-repair-8,4,Recheck,3,63310
VIATRA (Incremental),Repair,,railway-repair-8,4,Transformation,4,2574935
VIATRA (Incremental),Repair,,railway-repair-8,4,Recheck,4,21255
VIATRA (Incremental),Repair,,railway-repair-8,4,Transformation,5,2616010
VIATRA (Incremental),Repair,,railway-repair-8,4,Recheck,5,21370
VIATRA (Incremental),Repair,,railway-repair-8,5,Read,,632999033
VIATRA (Incremental),Repair,,railway-repair-8,5,Check,,32452
VIATRA (Incremental),Repair,,railway-repair-8,5,Transformation,1,3073322
VIATRA (Incremental),Repair,,railway-repair-8,5,Recheck,1,19410
VIATRA (Incremental),Repair,,railway-repair-8,5,Transformation,2,2836659
VIATRA (Incremental),Repair,,railway-repair-8,5,Recheck,2,19155
VIATRA (Incremental),Repair,,railway-repair-8,5,Transformation,3,2224426
VIATRA (Incremental),Repair,,railway-repair-8,5,Recheck,3,19086
VIATRA (Incremental),Repair,,railway-repair-8,5,Transformation,4,2014164
VIATRA (Incremental),Repair,,railway-repair-8,5,Recheck,4,18896
VIATRA (Incremental),Repair,,railway-repair-8,5,Transformation,5,1715899
VIATRA (Incremental),Repair,,railway-repair-8,5,Recheck,5,18835
