Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,1,Read,,7778783895
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,1,Check,,5343915094
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,1,Transformation,1,425061933
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,1,Recheck,1,1627933685
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,1,Transformation,2,200567116
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,1,Recheck,2,1500342421
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,1,Transformation,3,216807622
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,1,Recheck,3,1537260395
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,1,Transformation,4,151010370
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,1,Recheck,4,1469529778
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,1,Transformation,5,151912474
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,1,Recheck,5,1372686969
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,2,Read,,4195982363
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,2,Check,,1976294659
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,2,Transformation,1,189447231
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,2,Recheck,1,1365514161
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,2,Transformation,2,153409796
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,2,Recheck,2,1317084272
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,2,Transformation,3,129508306
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,2,Recheck,3,1312971414
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,2,Transformation,4,125731698
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,2,Recheck,4,1293855909
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,2,Transformation,5,100038239
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,2,Recheck,5,1343612388
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,3,Read,,3299152166
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,3,Check,,1720488313
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,3,Transformation,1,162200459
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,3,Recheck,1,1338172377
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,3,Transformation,2,114931315
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,3,Recheck,2,1275115636
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,3,Transformation,3,95038788
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,3,Recheck,3,1280723352
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,3,Transformation,4,86403560
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,3,Recheck,4,1288367974
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,3,Transformation,5,67525715
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,3,Recheck,5,1292607185
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,4,Read,,3783244964
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,4,Check,,1757398400
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,4,Transformation,1,133443284
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,4,Recheck,1,1331412154
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,4,Transformation,2,95468147
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,4,Recheck,2,1357622229
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,4,Transformation,3,77633111
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,4,Recheck,3,1337972292
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,4,Transformation,4,72326483
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,4,Recheck,4,1302979680
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,4,Transformation,5,64070348
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,4,Recheck,5,1365957249
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,5,Read,,3091882682
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,5,Check,,1735077157
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,5,Transformation,1,107942143
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,5,Recheck,1,1378144254
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,5,Transformation,2,71892745
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,5,Recheck,2,1339403993
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,5,Transformation,3,61991925
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,5,Recheck,3,1360950289
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,5,Transformation,4,62298113
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,5,Recheck,4,1314811043
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,5,Transformation,5,56389901
Neo4j (Cypher-GraphML),Repair,,railway-repair-32,5,Recheck,5,1290360723
