Tool,Workload,Description,Model,Run,Phase,Iteration,Time
VIATRA (Local Search),Repair,,railway-repair-128,1,Read,,3231393318
VIATRA (Local Search),Repair,,railway-repair-128,1,Check,,8177243233
VIATRA (Local Search),Repair,,railway-repair-128,1,Transformation,1,39456732
VIATRA (Local Search),Repair,,railway-repair-128,1,Recheck,1,2140852127
VIATRA (Local Search),Repair,,railway-repair-128,1,Transformation,2,21902038
VIATRA (Local Search),Repair,,railway-repair-128,1,Recheck,2,1546141749
VIATRA (Local Search),Repair,,railway-repair-128,1,Transformation,3,12470227
VIATRA (Local Search),Repair,,railway-repair-128,1,Recheck,3,1509799574
VIATRA (Local Search),Repair,,railway-repair-128,1,Transformation,4,5832022
VIATRA (Local Search),Repair,,railway-repair-128,1,Recheck,4,1690903635
VIATRA (Local Search),Repair,,railway-repair-128,1,Transformation,5,4131225
VIATRA (Local Search),Repair,,railway-repair-128,1,Recheck,5,1572615225
VIATRA (Local Search),Repair,,railway-repair-128,2,Read,,1828647881
VIATRA (Local Search),Repair,,railway-repair-128,2,Check,,5394922695
VIATRA (Local Search),Repair,,railway-repair-128,2,Transformation,1,10838460
VIATRA (Local Search),Repair,,railway-repair-128,2,Recheck,1,1497482896
VIATRA (Local Search),Repair,,railway-repair-128,2,Transformation,2,5479060
VIATRA (Local Search),Repair,,railway-repair-128,2,Recheck,2,1582174235
VIATRA (Local Search),Repair,,railway-repair-128,2,Transformation,3,4897312
VIATRA (Local Search),Repair,,railway-repair-128,2,Recheck,3,1537392490
VIATRA (Local Search),Repair,,railway-repair-128,2,Transformation,4,4330798
VIATRA (Local Search),Repair,,railway-repair-128,2,Recheck,4,1532918085
VIATRA (Local Search),Repair,,railway-repair-128,2,Transformation,5,3741848
VIATRA (Local Search),Repair,,railway-repair-128,2,Recheck,5,1610443241
VIATRA (Local Search),Repair,,railway-repair-128,3,Read,,2033512788
VIATRA (Local Search),Repair,,railway-repair-128,3,Check,,5309623425
VIATRA (Local Search),Repair,,railway-repair-128,3,Transformation,1,6263453
VIATRA (Local Search),Repair,,railway-repair-128,3,Recheck,1,1823239015
VIATRA (Local Search),Repair,,railway-repair-128,3,Transformation,2,5284202
VIATRA (Local Search),Repair,,railway-repair-128,3,Recheck,2,1477740250
VIATRA (Local Search),Repair,,railway-repair-128,3,Transformation,3,5622664
VIATRA (Local Search),Repair,,railway-repair-128,3,Recheck,3,1555939535
VIATRA (Local Search),Repair,,railway-repair-128,3,Transformation,4,4415817
VIATRA (Local Search),Repair,,railway-repair-128,3,Recheck,4,1630590144
VIATRA (Local Search),Repair,,railway-repair-128,3,Transformation,5,4125228
VIATRA (Local Search),Repair,,railway-repair-128,3,Recheck,5,1664730999
VIATRA (Local Search),Repair,,railway-repair-128,4,Read,,1751774333
VIATRA (Local Search),Repair,,railway-repair-128,4,Check,,5308735611
VIATRA (Local Search),Repair,,railway-repair-128,4,Transformation,1,9040852
VIATRA (Local Search),Repair,,railway-repair-128,4,Recheck,1,1843053557
VIATRA (Local Search),Repair,,railway-repair-128,4,Transformation,2,5031162
VIATRA (Local Search),Repair,,railway-repair-128,4,Recheck,2,1498948538
VIATRA (Local Search),Repair,,railway-repair-128,4,Transformation,3,4591017
VIATRA (Local Search),Repair,,railway-repair-128,4,Recheck,3,1497756755
VIATRA (Local Search),Repair,,railway-repair-128,4,Transformation,4,4079651
VIATRA (Local Search),Repair,,railway-repair-128,4,Recheck,4,1578752659
VIATRA (Local Search),Repair,,railway-repair-128,4,Transformation,5,3688880
VIATRA (Local Search),Repair,,railway-repair-128,4,Recheck,5,1511366210
VIATRA (Local Search),Repair,,railway-repair-128,5,Read,,1812360645
VIATRA (Local Search),Repair,,railway-repair-128,5,Check,,5211017484
VIATRA (Local Search),Repair,,railway-repair-128,5,Transformation,1,7190768
VIATRA (Local Search),Repair,,railway-repair-128,5,Recheck,1,1849675414
VIATRA (Local Search),Repair,,railway-repair-128,5,Transformation,2,5185307
VIATRA (Local Search),Repair,,railway-repair-128,5,Recheck,2,1488583654
VIATRA (Local Search),Repair,,railway-repair-128,5,Transformation,3,4407300
VIATRA (Local Search),Repair,,railway-repair-128,5,Recheck,3,1480673178
VIATRA (Local Search),Repair,,railway-repair-128,5,Transformation,4,3819549
VIATRA (Local Search),Repair,,railway-repair-128,5,Recheck,4,1622061631
VIATRA (Local Search),Repair,,railway-repair-128,5,Transformation,5,3394369
VIATRA (Local Search),Repair,,railway-repair-128,5,Recheck,5,1526804819
