Tool,Workload,Description,Model,Run,Phase,Iteration,Time
VIATRA (Local Search),Repair,,railway-repair-16,1,Read,,1034132310
VIATRA (Local Search),Repair,,railway-repair-16,1,Check,,2178930401
VIATRA (Local Search),Repair,,railway-repair-16,1,Transformation,1,9921148
VIATRA (Local Search),Repair,,railway-repair-16,1,Recheck,1,467526871
VIATRA (Local Search),Repair,,railway-repair-16,1,Transformation,2,5993168
VIATRA (Local Search),Repair,,railway-repair-16,1,Recheck,2,250300528
VIATRA (Local Search),Repair,,railway-repair-16,1,Transformation,3,4014769
VIATRA (Local Search),Repair,,railway-repair-16,1,Recheck,3,214290487
VIATRA (Local Search),Repair,,railway-repair-16,1,Transformation,4,2983159
VIATRA (Local Search),Repair,,railway-repair-16,1,Recheck,4,226044196
VIATRA (Local Search),Repair,,railway-repair-16,1,Transformation,5,1755859
VIATRA (Local Search),Repair,,railway-repair-16,1,Recheck,5,209869653
VIATRA (Local Search),Repair,,railway-repair-16,2,Read,,272641515
VIATRA (Local Search),Repair,,railway-repair-16,2,Check,,1109125916
VIATRA (Local Search),Repair,,railway-repair-16,2,Transformation,1,2362659
VIATRA (Local Search),Repair,,railway-repair-16,2,Recheck,1,215920005
VIATRA (Local Search),Repair,,railway-repair-16,2,Transformation,2,2752004
VIATRA (Local Search),Repair,,railway-repair-16,2,Recheck,2,211800001
VIATRA (Local Search),Repair,,railway-repair-16,2,Transformation,3,5361148
VIATRA (Local Search),Repair,,railway-repair-16,2,Recheck,3,209264380
VIATRA (Local Search),Repair,,railway-repair-16,2,Transformation,4,1234310
VIATRA (Local Search),Repair,,railway-repair-16,2,Recheck,4,210116609
VIATRA (Local Search),Repair,,railway-repair-16,2,Transformation,5,967629
VIATRA (Local Search),Repair,,railway-repair-16,2,Recheck,5,213444024
VIATRA (Local Search),Repair,,railway-repair-16,3,Read,,198585613
VIATRA (Local Search),Repair,,railway-repair-16,3,Check,,942307209
VIATRA (Local Search),Repair,,railway-repair-16,3,Transformation,1,2056953
VIATRA (Local Search),Repair,,railway-repair-16,3,Recheck,1,204379635
VIATRA (Local Search),Repair,,railway-repair-16,3,Transformation,2,1354103
VIATRA (Local Search),Repair,,railway-repair-16,3,Recheck,2,205909944
VIATRA (Local Search),Repair,,railway-repair-16,3,Transformation,3,1319605
VIATRA (Local Search),Repair,,railway-repair-16,3,Recheck,3,258502558
VIATRA (Local Search),Repair,,railway-repair-16,3,Transformation,4,1250795
VIATRA (Local Search),Repair,,railway-repair-16,3,Recheck,4,181704118
VIATRA (Local Search),Repair,,railway-repair-16,3,Transformation,5,1229446
VIATRA (Local Search),Repair,,railway-repair-16,3,Recheck,5,174575894
VIATRA (Local Search),Repair,,railway-repair-16,4,Read,,215245880
VIATRA (Local Search),Repair,,railway-repair-16,4,Check,,926516168
VIATRA (Local Search),Repair,,railway-repair-16,4,Transformation,1,1616406
VIATRA (Local Search),Repair,,railway-repair-16,4,Recheck,1,179906068
VIATRA (Local Search),Repair,,railway-repair-16,4,Transformation,2,1276020
VIATRA (Local Search),Repair,,railway-repair-16,4,Recheck,2,179512184
VIATRA (Local Search),Repair,,railway-repair-16,4,Transformation,3,1093977
VIATRA (Local Search),Repair,,railway-repair-16,4,Recheck,3,179120622
VIATRA (Local Search),Repair,,railway-repair-16,4,Transformation,4,1050457
VIATRA (Local Search),Repair,,railway-repair-16,4,Recheck,4,177255551
VIATRA (Local Search),Repair,,railway-repair-16,4,Transformation,5,1774822
VIATRA (Local Search),Repair,,railway-repair-16,4,Recheck,5,192667501
VIATRA (Local Search),Repair,,railway-repair-16,5,Read,,261537990
VIATRA (Local Search),Repair,,railway-repair-16,5,Check,,881659592
VIATRA (Local Search),Repair,,railway-repair-16,5,Transformation,1,1465728
VIATRA (Local Search),Repair,,railway-repair-16,5,Recheck,1,176579329
VIATRA (Local Search),Repair,,railway-repair-16,5,Transformation,2,1927945
VIATRA (Local Search),Repair,,railway-repair-16,5,Recheck,2,177512470
VIATRA (Local Search),Repair,,railway-repair-16,5,Transformation,3,1323836
VIATRA (Local Search),Repair,,railway-repair-16,5,Recheck,3,177933782
VIATRA (Local Search),Repair,,railway-repair-16,5,Transformation,4,2073454
VIATRA (Local Search),Repair,,railway-repair-16,5,Recheck,4,195775599
VIATRA (Local Search),Repair,,railway-repair-16,5,Transformation,5,985308
VIATRA (Local Search),Repair,,railway-repair-16,5,Recheck,5,176939048
