Tool,Workload,Description,Model,Run,Phase,Iteration,Time
VIATRA (Incremental),Repair,,railway-repair-64,1,Read,,7666240007
VIATRA (Incremental),Repair,,railway-repair-64,1,Check,,648417
VIATRA (Incremental),Repair,,railway-repair-64,1,Transformation,1,103929392
VIATRA (Incremental),Repair,,railway-repair-64,1,Recheck,1,37707
VIATRA (Incremental),Repair,,railway-repair-64,1,Transformation,2,61951123
VIATRA (Incremental),Repair,,railway-repair-64,1,Recheck,2,31340
VIATRA (Incremental),Repair,,railway-repair-64,1,Transformation,3,54136305
VIATRA (Incremental),Repair,,railway-repair-64,1,Recheck,3,29222
VIATRA (Incremental),Repair,,railway-repair-64,1,Transformation,4,43049589
VIATRA (Incremental),Repair,,railway-repair-64,1,Recheck,4,29936
VIATRA (Incremental),Repair,,railway-repair-64,1,Transformation,5,36701496
VIATRA (Incremental),Repair,,railway-repair-64,1,Recheck,5,36777
VIATRA (Incremental),Repair,,railway-repair-64,2,Read,,6646796544
VIATRA (Incremental),Repair,,railway-repair-64,2,Check,,35112
VIATRA (Incremental),Repair,,railway-repair-64,2,Transformation,1,47874767
VIATRA (Incremental),Repair,,railway-repair-64,2,Recheck,1,50243
VIATRA (Incremental),Repair,,railway-repair-64,2,Transformation,2,39174617
VIATRA (Incremental),Repair,,railway-repair-64,2,Recheck,2,28528
VIATRA (Incremental),Repair,,railway-repair-64,2,Transformation,3,33336569
VIATRA (Incremental),Repair,,railway-repair-64,2,Recheck,3,40475
VIATRA (Incremental),Repair,,railway-repair-64,2,Transformation,4,28006028
VIATRA (Incremental),Repair,,railway-repair-64,2,Recheck,4,46270
VIATRA (Incremental),Repair,,railway-repair-64,2,Transformation,5,23706208
VIATRA (Incremental),Repair,,railway-repair-64,2,Recheck,5,60049
VIATRA (Incremental),Repair,,railway-repair-64,3,Read,,5199320455
VIATRA (Incremental),Repair,,railway-repair-64,3,Check,,34169
VIATRA (Incremental),Repair,,railway-repair-64,3,Transformation,1,61200765
VIATRA (Incremental),Repair,,railway-repair-64,3,Recheck,1,28361
VIATRA (Incremental),Repair,,railway-repair-64,3,Transformation,2,52354088
VIATRA (Incremental),Repair,,railway-repair-64,3,Recheck,2,37747
VIATRA (Incremental),Repair,,railway-repair-64,3,Transformation,3,43126850
VIATRA (Incremental),Repair,,railway-repair-64,3,Recheck,3,37517
VIATRA (Incremental),Repair,,railway-repair-64,3,Transformation,4,36876664
VIATRA (Incremental),Repair,,railway-repair-64,3,Recheck,4,27480
VIATRA (Incremental),Repair,,railway-repair-64,3,Transformation,5,31770401
VIATRA (Incremental),Repair,,railway-repair-64,3,Recheck,5,27552
VIATRA (Incremental),Repair,,railway-repair-64,4,Read,,6178273177
VIATRA (Incremental),Repair,,railway-repair-64,4,Check,,34115
VIATRA (Incremental),Repair,,railway-repair-64,4,Transformation,1,69197230
VIATRA (Incremental),Repair,,railway-repair-64,4,Recheck,1,26645
VIATRA (Incremental),Repair,,railway-repair-64,4,Transformation,2,37806867
VIATRA (Incremental),Repair,,railway-repair-64,4,Recheck,2,33448
VIATRA (Incremental),Repair,,railway-repair-64,4,Transformation,3,31887585
VIATRA (Incremental),Repair,,railway-repair-64,4,Recheck,3,61582
VIATRA (Incremental),Repair,,railway-repair-64,4,Transformation,4,27518322
VIATRA (Incremental),Repair,,railway-repair-64,4,Recheck,4,26730
VIATRA (Incremental),Repair,,railway-repair-64,4,Transformation,5,23482755
VIATRA (Incremental),Repair,,railway-repair-64,4,Recheck,5,25409
VIATRA (Incremental),Repair,,railway-repair-64,5,Read,,4995605574
VIATRA (Incremental),Repair,,railway-repair-64,5,Check,,33575
VIATRA (Incremental),Repair,,railway-repair-64,5,Transformation,1,59162160
VIATRA (Incremental),Repair,,railway-repair-64,5,Recheck,1,26310
VIATRA (Incremental),Repair,,railway-repair-64,5,Transformation,2,50494259
VIATRA (Incremental),Repair,,railway-repair-64,5,Recheck,2,26832
VIATRA (Incremental),Repair,,railway-repair-64,5,Transformation,3,42197282
VIATRA (Incremental),Repair,,railway-repair-64,5,Recheck,3,27234
VIATRA (Incremental),Repair,,railway-repair-64,5,Transformation,4,35242142
VIATRA (Incremental),Repair,,railway-repair-64,5,Recheck,4,44362
VIATRA (Incremental),Repair,,railway-repair-64,5,Transformation,5,30021819
VIATRA (Incremental),Repair,,railway-repair-64,5,Recheck,5,25109
