Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,1,Read,,3464079088
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,1,Check,,4245421826
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,1,Transformation,1,398620632
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,1,Recheck,1,534479249
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,1,Transformation,2,65546961
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,1,Recheck,2,254893882
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,1,Transformation,3,63394021
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,1,Recheck,3,227419712
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,1,Transformation,4,66683664
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,1,Recheck,4,358029772
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,1,Transformation,5,64764718
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,1,Recheck,5,188684570
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,2,Read,,1157590694
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,2,Check,,712664349
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,2,Transformation,1,146791480
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,2,Recheck,1,214189583
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,2,Transformation,2,59194987
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,2,Recheck,2,210059515
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,2,Transformation,3,71594923
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,2,Recheck,3,313620537
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,2,Transformation,4,44822616
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,2,Recheck,4,194244177
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,2,Transformation,5,54230010
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,2,Recheck,5,228362112
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,3,Read,,682420725
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,3,Check,,664414633
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,3,Transformation,1,130452251
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,3,Recheck,1,212202290
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,3,Transformation,2,45664501
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,3,Recheck,2,203007096
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,3,Transformation,3,38694777
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,3,Recheck,3,291799245
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,3,Transformation,4,83079463
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,3,Recheck,4,182382524
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,3,Transformation,5,27858729
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,3,Recheck,5,176928164
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,4,Read,,657607665
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,4,Check,,557971532
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,4,Transformation,1,92281703
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,4,Recheck,1,203411030
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,4,Transformation,2,42825360
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,4,Recheck,2,184724552
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,4,Transformation,3,34870923
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,4,Recheck,3,313273624
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,4,Transformation,4,36495757
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,4,Recheck,4,197638069
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,4,Transformation,5,27213142
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,4,Recheck,5,169883361
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,5,Read,,612099031
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,5,Check,,649142344
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,5,Transformation,1,111190453
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,5,Recheck,1,193348228
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,5,Transformation,2,31466748
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,5,Recheck,2,332719330
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,5,Transformation,3,36423894
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,5,Recheck,3,265672991
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,5,Transformation,4,30121879
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,5,Recheck,4,190389928
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,5,Transformation,5,23531446
Neo4j (Cypher-GraphML),Inject,,railway-inject-4,5,Recheck,5,171646979
