Tool,Workload,Description,Model,Run,Phase,Iteration,Time
SQLite,Inject,,railway-inject-32,1,Read,,1095860620
SQLite,Inject,,railway-inject-32,1,Check,,1287831276
SQLite,Inject,,railway-inject-32,1,Transformation,1,7340391
SQLite,Inject,,railway-inject-32,1,Recheck,1,1264619957
SQLite,Inject,,railway-inject-32,1,Transformation,2,6404224
SQLite,Inject,,railway-inject-32,1,Recheck,2,1263090896
SQLite,Inject,,railway-inject-32,1,Transformation,3,6343134
SQLite,Inject,,railway-inject-32,1,Recheck,3,1261819477
SQLite,Inject,,railway-inject-32,1,Transformation,4,6298597
SQLite,Inject,,railway-inject-32,1,Recheck,4,1257382461
SQLite,Inject,,railway-inject-32,1,Transformation,5,6206692
SQLite,Inject,,railway-inject-32,1,Recheck,5,1255431910
SQLite,Inject,,railway-inject-32,2,Read,,785535282
SQLite,Inject,,railway-inject-32,2,Check,,1268067880
SQLite,Inject,,railway-inject-32,2,Transformation,1,6339843
SQLite,Inject,,railway-inject-32,2,Recheck,1,1274665133
SQLite,Inject,,railway-inject-32,2,Transformation,2,6300855
SQLite,Inject,,railway-inject-32,2,Recheck,2,1266774101
SQLite,Inject,,railway-inject-32,2,Transformation,3,5991164
SQLite,Inject,,railway-inject-32,2,Recheck,3,1262302411
SQLite,Inject,,railway-inject-32,2,Transformation,4,6110133
SQLite,Inject,,railway-inject-32,2,Recheck,4,1259678259
SQLite,Inject,,railway-inject-32,2,Transformation,5,5842595
SQLite,Inject,,railway-inject-32,2,Recheck,5,1264167064
SQLite,Inject,,railway-inject-32,3,Read,,843287833
SQLite,Inject,,railway-inject-32,3,Check,,1258748615
SQLite,Inject,,railway-inject-32,3,Transformation,1,6410172
SQLite,Inject,,railway-inject-32,3,Recheck,1,1257116245
SQLite,Inject,,railway-inject-32,3,Transformation,2,6022327
SQLite,Inject,,railway-inject-32,3,Recheck,2,1259432889
SQLite,Inject,,railway-inject-32,3,Transformation,3,6797767
SQLite,Inject,,railway-inject-32,3,Recheck,3,1259123100
SQLite,Inject,,railway-inject-32,3,Transformation,4,5939603
SQLite,Inject,,railway-inject-32,3,Recheck,4,1253759891
SQLite,Inject,,railway-inject-32,3,Transformation,5,5839171
SQLite,Inject,,railway-inject-32,3,Recheck,5,1256965798
SQLite,Inject,,railway-inject-32,4,Read,,802068311
SQLite,Inject,,railway-inject-32,4,Check,,1258433486
SQLite,Inject,,railway-inject-32,4,Transformation,1,6438701
SQLite,Inject,,railway-inject-32,4,Recheck,1,1253387552
SQLite,Inject,,railway-inject-32,4,Transformation,2,5844893
SQLite,Inject,,railway-inject-32,4,Recheck,2,1530330927
SQLite,Inject,,railway-inject-32,4,Transformation,3,5854663
SQLite,Inject,,railway-inject-32,4,Recheck,3,1281922315
SQLite,Inject,,railway-inject-32,4,Transformation,4,6052588
SQLite,Inject,,railway-inject-32,4,Recheck,4,1254207131
SQLite,Inject,,railway-inject-32,4,Transformation,5,5860286
SQLite,Inject,,railway-inject-32,4,Recheck,5,1247405216
SQLite,Inject,,railway-inject-32,5,Read,,822019886
SQLite,Inject,,railway-inject-32,5,Check,,1259810712
SQLite,Inject,,railway-inject-32,5,Transformation,1,6416009
SQLite,Inject,,railway-inject-32,5,Recheck,1,1260565401
SQLite,Inject,,railway-inject-32,5,Transformation,2,5957186
SQLite,Inject,,railway-inject-32,5,Recheck,2,1287578071
SQLite,Inject,,railway-inject-32,5,Transformation,3,5977578
SQLite,Inject,,railway-inject-32,5,Recheck,3,1248198264
SQLite,Inject,,railway-inject-32,5,Transformation,4,6005157
SQLite,Inject,,railway-inject-32,5,Recheck,4,1301843704
SQLite,Inject,,railway-inject-32,5,Transformation,5,6105159
SQLite,Inject,,railway-inject-32,5,Recheck,5,1263579685
