Tool,Workload,Description,Model,Run,Phase,Iteration,Time
VIATRA (Local Search),Inject,,railway-inject-4,1,Read,,498267672
VIATRA (Local Search),Inject,,railway-inject-4,1,Check,,1299453431
VIATRA (Local Search),Inject,,railway-inject-4,1,Transformation,1,7081676
VIATRA (Local Search),Inject,,railway-inject-4,1,Recheck,1,116396613
VIATRA (Local Search),Inject,,railway-inject-4,1,Transformation,2,3489039
VIATRA (Local Search),Inject,,railway-inject-4,1,Recheck,2,88144379
VIATRA (Local Search),Inject,,railway-inject-4,1,Transformation,3,2962316
VIATRA (Local Search),Inject,,railway-inject-4,1,Recheck,3,65047636
VIATRA (Local Search),Inject,,railway-inject-4,1,Transformation,4,2030125
VIATRA (Local Search),Inject,,railway-inject-4,1,Recheck,4,57221387
VIATRA (Local Search),Inject,,railway-inject-4,1,Transformation,5,2412348
VIATRA (Local Search),Inject,,railway-inject-4,1,Recheck,5,51965044
VIATRA (Local Search),Inject,,railway-inject-4,2,Read,,128364003
VIATRA (Local Search),Inject,,railway-inject-4,2,Check,,590286363
VIATRA (Local Search),Inject,,railway-inject-4,2,Transformation,1,2057192
VIATRA (Local Search),Inject,,railway-inject-4,2,Recheck,1,54523332
VIATRA (Local Search),Inject,,railway-inject-4,2,Transformation,2,2019547
VIATRA (Local Search),Inject,,railway-inject-4,2,Recheck,2,52723091
VIATRA (Local Search),Inject,,railway-inject-4,2,Transformation,3,1248348
VIATRA (Local Search),Inject,,railway-inject-4,2,Recheck,3,50637367
VIATRA (Local Search),Inject,,railway-inject-4,2,Transformation,4,1113325
VIATRA (Local Search),Inject,,railway-inject-4,2,Recheck,4,49700999
VIATRA (Local Search),Inject,,railway-inject-4,2,Transformation,5,1076101
VIATRA (Local Search),Inject,,railway-inject-4,2,Recheck,5,49564211
VIATRA (Local Search),Inject,,railway-inject-4,3,Read,,78318456
VIATRA (Local Search),Inject,,railway-inject-4,3,Check,,504850131
VIATRA (Local Search),Inject,,railway-inject-4,3,Transformation,1,1166689
VIATRA (Local Search),Inject,,railway-inject-4,3,Recheck,1,52579227
VIATRA (Local Search),Inject,,railway-inject-4,3,Transformation,2,891163
VIATRA (Local Search),Inject,,railway-inject-4,3,Recheck,2,51398131
VIATRA (Local Search),Inject,,railway-inject-4,3,Transformation,3,1091840
VIATRA (Local Search),Inject,,railway-inject-4,3,Recheck,3,50542854
VIATRA (Local Search),Inject,,railway-inject-4,3,Transformation,4,1169689
VIATRA (Local Search),Inject,,railway-inject-4,3,Recheck,4,49036508
VIATRA (Local Search),Inject,,railway-inject-4,3,Transformation,5,1265651
VIATRA (Local Search),Inject,,railway-inject-4,3,Recheck,5,48257773
VIATRA (Local Search),Inject,,railway-inject-4,4,Read,,57447436
VIATRA (Local Search),Inject,,railway-inject-4,4,Check,,446278991
VIATRA (Local Search),Inject,,railway-inject-4,4,Transformation,1,1468167
VIATRA (Local Search),Inject,,railway-inject-4,4,Recheck,1,52236185
VIATRA (Local Search),Inject,,railway-inject-4,4,Transformation,2,1204896
VIATRA (Local Search),Inject,,railway-inject-4,4,Recheck,2,51765887
VIATRA (Local Search),Inject,,railway-inject-4,4,Transformation,3,1131640
VIATRA (Local Search),Inject,,railway-inject-4,4,Recheck,3,52921830
VIATRA (Local Search),Inject,,railway-inject-4,4,Transformation,4,964753
VIATRA (Local Search),Inject,,railway-inject-4,4,Recheck,4,51831558
VIATRA (Local Search),Inject,,railway-inject-4,4,Transformation,5,1067872
VIATRA (Local Search),Inject,,railway-inject-4,4,Recheck,5,51900324
VIATRA (Local Search),Inject,,railway-inject-4,5,Read,,58503444
VIATRA (Local Search),Inject,,railway-inject-4,5,Check,,472317839
VIATRA (Local Search),Inject,,railway-inject-4,5,Transformation,1,1125429
VIATRA (Local Search),Inject,,railway-inject-4,5,Recheck,1,56842018
VIATRA (Local Search),Inject,,railway-inject-4,5,Transformation,2,1032373
VIATRA (Local Search),Inject,,railway-inject-4,5,Recheck,2,59314225
VIATRA (Local Search),Inject,,railway-inject-4,5,Transformation,3,947749
VIATRA (Local Search),Inject,,railway-inject-4,5,Recheck,3,58184481
VIATRA (Local Search),Inject,,railway-inject-4,5,Transformation,4,1016591
VIATRA (Local Search),Inject,,railway-inject-4,5,Recheck,4,55148284
VIATRA (Local Search),Inject,,railway-inject-4,5,Transformation,5,990452
VIATRA (Local Search),Inject,,railway-inject-4,5,Recheck,5,52694543
