Tool,Workload,Description,Model,Run,Phase,Iteration,Time
MySQL,Repair,,railway-repair-1,1,Read,,374640101
MySQL,Repair,,railway-repair-1,1,Check,,232638680
MySQL,Repair,,railway-repair-1,1,Transformation,1,5856213
MySQL,Repair,,railway-repair-1,1,Recheck,1,209673894
MySQL,Repair,,railway-repair-1,1,Transformation,2,7512033
MySQL,Repair,,railway-repair-1,1,Recheck,2,205151589
MySQL,Repair,,railway-repair-1,1,Transformation,3,1999571
MySQL,Repair,,railway-repair-1,1,Recheck,3,205794075
MySQL,Repair,,railway-repair-1,1,Transformation,4,2191372
MySQL,Repair,,railway-repair-1,1,Recheck,4,205202193
MySQL,Repair,,railway-repair-1,1,Transformation,5,1542043
MySQL,Repair,,railway-repair-1,1,Recheck,5,205999091
MySQL,Repair,,railway-repair-1,2,Read,,53238562
MySQL,Repair,,railway-repair-1,2,Check,,215004757
MySQL,Repair,,railway-repair-1,2,Transformation,1,3035260
MySQL,Repair,,railway-repair-1,2,Recheck,1,202320261
MySQL,Repair,,railway-repair-1,2,Transformation,2,1812622
MySQL,Repair,,railway-repair-1,2,Recheck,2,202747426
MySQL,Repair,,railway-repair-1,2,Transformation,3,1757009
MySQL,Repair,,railway-repair-1,2,Recheck,3,203403077
MySQL,Repair,,railway-repair-1,2,Transformation,4,1571053
MySQL,Repair,,railway-repair-1,2,Recheck,4,212373847
MySQL,Repair,,railway-repair-1,2,Transformation,5,1479907
MySQL,Repair,,railway-repair-1,2,Recheck,5,207616973
MySQL,Repair,,railway-repair-1,3,Read,,47498581
MySQL,Repair,,railway-repair-1,3,Check,,204964068
MySQL,Repair,,railway-repair-1,3,Transformation,1,2633539
MySQL,Repair,,railway-repair-1,3,Recheck,1,202075737
MySQL,Repair,,railway-repair-1,3,Transformation,2,1746431
MySQL,Repair,,railway-repair-1,3,Recheck,2,202965127
MySQL,Repair,,railway-repair-1,3,Transformation,3,1579232
MySQL,Repair,,railway-repair-1,3,Recheck,3,208675437
MySQL,Repair,,railway-repair-1,3,Transformation,4,1757285
MySQL,Repair,,railway-repair-1,3,Recheck,4,462124666
MySQL,Repair,,railway-repair-1,3,Transformation,5,3644019
MySQL,Repair,,railway-repair-1,3,Recheck,5,452745913
MySQL,Repair,,railway-repair-1,4,Read,,50353540
MySQL,Repair,,railway-repair-1,4,Check,,213427228
MySQL,Repair,,railway-repair-1,4,Transformation,1,2591621
MySQL,Repair,,railway-repair-1,4,Recheck,1,224491275
MySQL,Repair,,railway-repair-1,4,Transformation,2,2169022
MySQL,Repair,,railway-repair-1,4,Recheck,2,214575233
MySQL,Repair,,railway-repair-1,4,Transformation,3,1717677
MySQL,Repair,,railway-repair-1,4,Recheck,3,211407913
MySQL,Repair,,railway-repair-1,4,Transformation,4,1650670
MySQL,Repair,,railway-repair-1,4,Recheck,4,209725170
MySQL,Repair,,railway-repair-1,4,Transformation,5,1383732
MySQL,Repair,,railway-repair-1,4,Recheck,5,212647182
MySQL,Repair,,railway-repair-1,5,Read,,51356652
MySQL,Repair,,railway-repair-1,5,Check,,208406400
MySQL,Repair,,railway-repair-1,5,Transformation,1,2930684
MySQL,Repair,,railway-repair-1,5,Recheck,1,207436110
MySQL,Repair,,railway-repair-1,5,Transformation,2,1866563
MySQL,Repair,,railway-repair-1,5,Recheck,2,206681873
MySQL,Repair,,railway-repair-1,5,Transformation,3,2080663
MySQL,Repair,,railway-repair-1,5,Recheck,3,208334437
MySQL,Repair,,railway-repair-1,5,Transformation,4,1802574
MySQL,Repair,,railway-repair-1,5,Recheck,4,209486748
MySQL,Repair,,railway-repair-1,5,Transformation,5,1528118
MySQL,Repair,,railway-repair-1,5,Recheck,5,209309494
