Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Eclipse OCL,Inject,,railway-inject-2,1,Read,,425438112
Eclipse OCL,Inject,,railway-inject-2,1,Check,,1146136193
Eclipse OCL,Inject,,railway-inject-2,1,Transformation,1,685162
Eclipse OCL,Inject,,railway-inject-2,1,Recheck,1,540878954
Eclipse OCL,Inject,,railway-inject-2,1,Transformation,2,444928
Eclipse OCL,Inject,,railway-inject-2,1,Recheck,2,431299967
Eclipse OCL,Inject,,railway-inject-2,1,Transformation,3,538097
Eclipse OCL,Inject,,railway-inject-2,1,Recheck,3,331503826
Eclipse OCL,Inject,,railway-inject-2,1,Transformation,4,224241
Eclipse OCL,Inject,,railway-inject-2,1,Recheck,4,266049652
Eclipse OCL,Inject,,railway-inject-2,1,Transformation,5,250789
Eclipse OCL,Inject,,railway-inject-2,1,Recheck,5,251281814
Eclipse OCL,Inject,,railway-inject-2,2,Read,,154158763
Eclipse OCL,Inject,,railway-inject-2,2,Check,,327859831
Eclipse OCL,Inject,,railway-inject-2,2,Transformation,1,221211
Eclipse OCL,Inject,,railway-inject-2,2,Recheck,1,296167462
Eclipse OCL,Inject,,railway-inject-2,2,Transformation,2,245828
Eclipse OCL,Inject,,railway-inject-2,2,Recheck,2,289655462
Eclipse OCL,Inject,,railway-inject-2,2,Transformation,3,157203
Eclipse OCL,Inject,,railway-inject-2,2,Recheck,3,268514446
Eclipse OCL,Inject,,railway-inject-2,2,Transformation,4,230264
Eclipse OCL,Inject,,railway-inject-2,2,Recheck,4,260750372
Eclipse OCL,Inject,,railway-inject-2,2,Transformation,5,211298
Eclipse OCL,Inject,,railway-inject-2,2,Recheck,5,250489505
Eclipse OCL,Inject,,railway-inject-2,3,Read,,82681720
Eclipse OCL,Inject,,railway-inject-2,3,Check,,318192659
Eclipse OCL,Inject,,railway-inject-2,3,Transformation,1,191580
Eclipse OCL,Inject,,railway-inject-2,3,Recheck,1,292263234
Eclipse OCL,Inject,,railway-inject-2,3,Transformation,2,170779
Eclipse OCL,Inject,,railway-inject-2,3,Recheck,2,277647392
Eclipse OCL,Inject,,railway-inject-2,3,Transformation,3,217073
Eclipse OCL,Inject,,railway-inject-2,3,Recheck,3,266778433
Eclipse OCL,Inject,,railway-inject-2,3,Transformation,4,150899
Eclipse OCL,Inject,,railway-inject-2,3,Recheck,4,259645207
Eclipse OCL,Inject,,railway-inject-2,3,Transformation,5,129238
Eclipse OCL,Inject,,railway-inject-2,3,Recheck,5,255908431
Eclipse OCL,Inject,,railway-inject-2,4,Read,,47451151
Eclipse OCL,Inject,,railway-inject-2,4,Check,,314219983
Eclipse OCL,Inject,,railway-inject-2,4,Transformation,1,137005
Eclipse OCL,Inject,,railway-inject-2,4,Recheck,1,289733431
Eclipse OCL,Inject,,railway-inject-2,4,Transformation,2,139244
Eclipse OCL,Inject,,railway-inject-2,4,Recheck,2,290415304
Eclipse OCL,Inject,,railway-inject-2,4,Transformation,3,183088
Eclipse OCL,Inject,,railway-inject-2,4,Recheck,3,286950153
Eclipse OCL,Inject,,railway-inject-2,4,Transformation,4,136719
Eclipse OCL,Inject,,railway-inject-2,4,Recheck,4,302146468
Eclipse OCL,Inject,,railway-inject-2,4,Transformation,5,109174
Eclipse OCL,Inject,,railway-inject-2,4,Recheck,5,234164199
Eclipse OCL,Inject,,railway-inject-2,5,Read,,55263914
Eclipse OCL,Inject,,railway-inject-2,5,Check,,311624972
Eclipse OCL,Inject,,railway-inject-2,5,Transformation,1,269395
Eclipse OCL,Inject,,railway-inject-2,5,Recheck,1,291434380
Eclipse OCL,Inject,,railway-inject-2,5,Transformation,2,125675
Eclipse OCL,Inject,,railway-inject-2,5,Recheck,2,255538984
Eclipse OCL,Inject,,railway-inject-2,5,Transformation,3,120408
Eclipse OCL,Inject,,railway-inject-2,5,Recheck,3,264300389
Eclipse OCL,Inject,,railway-inject-2,5,Transformation,4,118778
Eclipse OCL,Inject,,railway-inject-2,5,Recheck,4,234811976
Eclipse OCL,Inject,,railway-inject-2,5,Transformation,5,140529
Eclipse OCL,Inject,,railway-inject-2,5,Recheck,5,231878768
