Tool,Workload,Description,Model,Run,Query,Iteration,Matches
VIATRA (Local Search),Repair,,railway-repair-512,1,ConnectedSegments,1,6368
VIATRA (Local Search),Repair,,railway-repair-512,1,ConnectedSegments,2,5732
VIATRA (Local Search),Repair,,railway-repair-512,1,ConnectedSegments,3,5159
VIATRA (Local Search),Repair,,railway-repair-512,1,ConnectedSegments,4,4644
VIATRA (Local Search),Repair,,railway-repair-512,1,ConnectedSegments,5,4180
VIATRA (Local Search),Repair,,railway-repair-512,1,ConnectedSegments,6,3762
VIATRA (Local Search),Repair,,railway-repair-512,1,PosLength,1,64211
VIATRA (Local Search),Repair,,railway-repair-512,1,PosLength,2,57790
VIATRA (Local Search),Repair,,railway-repair-512,1,PosLength,3,52011
VIATRA (Local Search),Repair,,railway-repair-512,1,PosLength,4,46810
VIATRA (Local Search),Repair,,railway-repair-512,1,PosLength,5,42129
VIATRA (Local Search),Repair,,railway-repair-512,1,PosLength,6,37917
VIATRA (Local Search),Repair,,railway-repair-512,1,RouteSensor,1,10387
VIATRA (Local Search),Repair,,railway-repair-512,1,RouteSensor,2,9410
VIATRA (Local Search),Repair,,railway-repair-512,1,RouteSensor,3,8524
VIATRA (Local Search),Repair,,railway-repair-512,1,RouteSensor,4,7722
VIATRA (Local Search),Repair,,railway-repair-512,1,RouteSensor,5,6995
VIATRA (Local Search),Repair,,railway-repair-512,1,RouteSensor,6,6336
VIATRA (Local Search),Repair,,railway-repair-512,1,SemaphoreNeighbor,1,1596
VIATRA (Local Search),Repair,,railway-repair-512,1,SemaphoreNeighbor,2,1002
VIATRA (Local Search),Repair,,railway-repair-512,1,SemaphoreNeighbor,3,667
VIATRA (Local Search),Repair,,railway-repair-512,1,SemaphoreNeighbor,4,443
VIATRA (Local Search),Repair,,railway-repair-512,1,SemaphoreNeighbor,5,287
VIATRA (Local Search),Repair,,railway-repair-512,1,SemaphoreNeighbor,6,229
VIATRA (Local Search),Repair,,railway-repair-512,1,SwitchSet,1,1990
VIATRA (Local Search),Repair,,railway-repair-512,1,SwitchSet,2,1922
VIATRA (Local Search),Repair,,railway-repair-512,1,SwitchSet,3,1809
VIATRA (Local Search),Repair,,railway-repair-512,1,SwitchSet,4,1697
VIATRA (Local Search),Repair,,railway-repair-512,1,SwitchSet,5,1568
VIATRA (Local Search),Repair,,railway-repair-512,1,SwitchSet,6,1438
VIATRA (Local Search),Repair,,railway-repair-512,1,SwitchMonitored,1,618
VIATRA (Local Search),Repair,,railway-repair-512,1,SwitchMonitored,2,557
VIATRA (Local Search),Repair,,railway-repair-512,1,SwitchMonitored,3,502
VIATRA (Local Search),Repair,,railway-repair-512,1,SwitchMonitored,4,452
VIATRA (Local Search),Repair,,railway-repair-512,1,SwitchMonitored,5,407
VIATRA (Local Search),Repair,,railway-repair-512,1,SwitchMonitored,6,367
VIATRA (Local Search),Repair,,railway-repair-512,2,ConnectedSegments,1,6368
VIATRA (Local Search),Repair,,railway-repair-512,2,ConnectedSegments,2,5732
VIATRA (Local Search),Repair,,railway-repair-512,2,ConnectedSegments,3,5159
VIATRA (Local Search),Repair,,railway-repair-512,2,ConnectedSegments,4,4644
VIATRA (Local Search),Repair,,railway-repair-512,2,ConnectedSegments,5,4180
VIATRA (Local Search),Repair,,railway-repair-512,2,ConnectedSegments,6,3762
VIATRA (Local Search),Repair,,railway-repair-512,2,PosLength,1,64211
VIATRA (Local Search),Repair,,railway-repair-512,2,PosLength,2,57790
VIATRA (Local Search),Repair,,railway-repair-512,2,PosLength,3,52011
VIATRA (Local Search),Repair,,railway-repair-512,2,PosLength,4,46810
VIATRA (Local Search),Repair,,railway-repair-512,2,PosLength,5,42129
VIATRA (Local Search),Repair,,railway-repair-512,2,PosLength,6,37917
VIATRA (Local Search),Repair,,railway-repair-512,2,RouteSensor,1,10387
VIATRA (Local Search),Repair,,railway-repair-512,2,RouteSensor,2,9410
VIATRA (Local Search),Repair,,railway-repair-512,2,RouteSensor,3,8524
VIATRA (Local Search),Repair,,railway-repair-512,2,RouteSensor,4,7722
VIATRA (Local Search),Repair,,railway-repair-512,2,RouteSensor,5,6995
VIATRA (Local Search),Repair,,railway-repair-512,2,RouteSensor,6,6336
VIATRA (Local Search),Repair,,railway-repair-512,2,SemaphoreNeighbor,1,1596
VIATRA (Local Search),Repair,,railway-repair-512,2,SemaphoreNeighbor,2,1002
VIATRA (Local Search),Repair,,railway-repair-512,2,SemaphoreNeighbor,3,667
VIATRA (Local Search),Repair,,railway-repair-512,2,SemaphoreNeighbor,4,443
VIATRA (Local Search),Repair,,railway-repair-512,2,SemaphoreNeighbor,5,287
VIATRA (Local Search),Repair,,railway-repair-512,2,SemaphoreNeighbor,6,229
VIATRA (Local Search),Repair,,railway-repair-512,2,SwitchSet,1,1990
