Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Eclipse OCL,Repair,,railway-repair-8,1,Read,,727650633
Eclipse OCL,Repair,,railway-repair-8,1,Check,,4470801398
Eclipse OCL,Repair,,railway-repair-8,1,Transformation,1,750176
Eclipse OCL,Repair,,railway-repair-8,1,Recheck,1,2854728938
Eclipse OCL,Repair,,railway-repair-8,1,Transformation,2,213419
Eclipse OCL,Repair,,railway-repair-8,1,Recheck,2,2776344909
Eclipse OCL,Repair,,railway-repair-8,1,Transformation,3,151523
Eclipse OCL,Repair,,railway-repair-8,1,Recheck,3,2664127560
Eclipse OCL,Repair,,railway-repair-8,1,Transformation,4,154525
Eclipse OCL,Repair,,railway-repair-8,1,Recheck,4,2582952283
Eclipse OCL,Repair,,railway-repair-8,1,Transformation,5,115918
Eclipse OCL,Repair,,railway-repair-8,1,Recheck,5,2614288835
Eclipse OCL,Repair,,railway-repair-8,2,Read,,263061033
Eclipse OCL,Repair,,railway-repair-8,2,Check,,2694046143
Eclipse OCL,Repair,,railway-repair-8,2,Transformation,1,177144
Eclipse OCL,Repair,,railway-repair-8,2,Recheck,1,2571743238
Eclipse OCL,Repair,,railway-repair-8,2,Transformation,2,301456
Eclipse OCL,Repair,,railway-repair-8,2,Recheck,2,2600470444
Eclipse OCL,Repair,,railway-repair-8,2,Transformation,3,167718
Eclipse OCL,Repair,,railway-repair-8,2,Recheck,3,2615781252
Eclipse OCL,Repair,,railway-repair-8,2,Transformation,4,188305
Eclipse OCL,Repair,,railway-repair-8,2,Recheck,4,2624611855
Eclipse OCL,Repair,,railway-repair-8,2,Transformation,5,139636
Eclipse OCL,Repair,,railway-repair-8,2,Recheck,5,2671070985
Eclipse OCL,Repair,,railway-repair-8,3,Read,,138490074
Eclipse OCL,Repair,,railway-repair-8,3,Check,,2603827554
Eclipse OCL,Repair,,railway-repair-8,3,Transformation,1,199099
Eclipse OCL,Repair,,railway-repair-8,3,Recheck,1,2592544865
Eclipse OCL,Repair,,railway-repair-8,3,Transformation,2,145723
Eclipse OCL,Repair,,railway-repair-8,3,Recheck,2,2600554387
Eclipse OCL,Repair,,railway-repair-8,3,Transformation,3,205085
Eclipse OCL,Repair,,railway-repair-8,3,Recheck,3,2642175077
Eclipse OCL,Repair,,railway-repair-8,3,Transformation,4,158928
Eclipse OCL,Repair,,railway-repair-8,3,Recheck,4,2634645491
Eclipse OCL,Repair,,railway-repair-8,3,Transformation,5,116930
Eclipse OCL,Repair,,railway-repair-8,3,Recheck,5,2728278434
Eclipse OCL,Repair,,railway-repair-8,4,Read,,127022761
Eclipse OCL,Repair,,railway-repair-8,4,Check,,2616431393
Eclipse OCL,Repair,,railway-repair-8,4,Transformation,1,202951
Eclipse OCL,Repair,,railway-repair-8,4,Recheck,1,2542743561
Eclipse OCL,Repair,,railway-repair-8,4,Transformation,2,223823
Eclipse OCL,Repair,,railway-repair-8,4,Recheck,2,2899007828
Eclipse OCL,Repair,,railway-repair-8,4,Transformation,3,220058
Eclipse OCL,Repair,,railway-repair-8,4,Recheck,3,2582866670
Eclipse OCL,Repair,,railway-repair-8,4,Transformation,4,108296
Eclipse OCL,Repair,,railway-repair-8,4,Recheck,4,2767523389
Eclipse OCL,Repair,,railway-repair-8,4,Transformation,5,103240
Eclipse OCL,Repair,,railway-repair-8,4,Recheck,5,2756856940
Eclipse OCL,Repair,,railway-repair-8,5,Read,,164028953
Eclipse OCL,Repair,,railway-repair-8,5,Check,,2615806979
Eclipse OCL,Repair,,railway-repair-8,5,Transformation,1,215160
Eclipse OCL,Repair,,railway-repair-8,5,Recheck,1,2631893975
Eclipse OCL,Repair,,railway-repair-8,5,Transformation,2,120687
Eclipse OCL,Repair,,railway-repair-8,5,Recheck,2,2653400850
Eclipse OCL,Repair,,railway-repair-8,5,Transformation,3,165250
Eclipse OCL,Repair,,railway-repair-8,5,Recheck,3,2761420634
Eclipse OCL,Repair,,railway-repair-8,5,Transformation,4,147745
Eclipse OCL,Repair,,railway-repair-8,5,Recheck,4,2645126860
Eclipse OCL,Repair,,railway-repair-8,5,Transformation,5,92264
Eclipse OCL,Repair,,railway-repair-8,5,Recheck,5,2682028474
