Tool,Workload,Description,Model,Run,Phase,Iteration,Time
MySQL,Repair,,railway-repair-2,1,Read,,359553327
MySQL,Repair,,railway-repair-2,1,Check,,596430996
MySQL,Repair,,railway-repair-2,1,Transformation,1,8818541
MySQL,Repair,,railway-repair-2,1,Recheck,1,566799017
MySQL,Repair,,railway-repair-2,1,Transformation,2,6314422
MySQL,Repair,,railway-repair-2,1,Recheck,2,576288062
MySQL,Repair,,railway-repair-2,1,Transformation,3,5817020
MySQL,Repair,,railway-repair-2,1,Recheck,3,617253436
MySQL,Repair,,railway-repair-2,1,Transformation,4,6539911
MySQL,Repair,,railway-repair-2,1,Recheck,4,573015611
MySQL,Repair,,railway-repair-2,1,Transformation,5,5265461
MySQL,Repair,,railway-repair-2,1,Recheck,5,570634726
MySQL,Repair,,railway-repair-2,2,Read,,57974602
MySQL,Repair,,railway-repair-2,2,Check,,655681124
MySQL,Repair,,railway-repair-2,2,Transformation,1,6943210
MySQL,Repair,,railway-repair-2,2,Recheck,1,682942789
MySQL,Repair,,railway-repair-2,2,Transformation,2,6720785
MySQL,Repair,,railway-repair-2,2,Recheck,2,671599241
MySQL,Repair,,railway-repair-2,2,Transformation,3,4625980
MySQL,Repair,,railway-repair-2,2,Recheck,3,681861400
MySQL,Repair,,railway-repair-2,2,Transformation,4,4378431
MySQL,Repair,,railway-repair-2,2,Recheck,4,671783738
MySQL,Repair,,railway-repair-2,2,Transformation,5,4039552
MySQL,Repair,,railway-repair-2,2,Recheck,5,674321103
MySQL,Repair,,railway-repair-2,3,Read,,59607361
MySQL,Repair,,railway-repair-2,3,Check,,605897119
MySQL,Repair,,railway-repair-2,3,Transformation,1,7287905
MySQL,Repair,,railway-repair-2,3,Recheck,1,577343987
MySQL,Repair,,railway-repair-2,3,Transformation,2,12530579
MySQL,Repair,,railway-repair-2,3,Recheck,2,619035575
MySQL,Repair,,railway-repair-2,3,Transformation,3,4953824
MySQL,Repair,,railway-repair-2,3,Recheck,3,623157394
MySQL,Repair,,railway-repair-2,3,Transformation,4,4876997
MySQL,Repair,,railway-repair-2,3,Recheck,4,599905324
MySQL,Repair,,railway-repair-2,3,Transformation,5,3878342
MySQL,Repair,,railway-repair-2,3,Recheck,5,594052236
MySQL,Repair,,railway-repair-2,4,Read,,59327942
MySQL,Repair,,railway-repair-2,4,Check,,577359570
MySQL,Repair,,railway-repair-2,4,Transformation,1,9939659
MySQL,Repair,,railway-repair-2,4,Recheck,1,577482815
MySQL,Repair,,railway-repair-2,4,Transformation,2,4412335
MySQL,Repair,,railway-repair-2,4,Recheck,2,581378062
MySQL,Repair,,railway-repair-2,4,Transformation,3,4007021
MySQL,Repair,,railway-repair-2,4,Recheck,3,577967949
MySQL,Repair,,railway-repair-2,4,Transformation,4,3781023
MySQL,Repair,,railway-repair-2,4,Recheck,4,585573482
MySQL,Repair,,railway-repair-2,4,Transformation,5,4462405
MySQL,Repair,,railway-repair-2,4,Recheck,5,589427054
MySQL,Repair,,railway-repair-2,5,Read,,54157937
MySQL,Repair,,railway-repair-2,5,Check,,590293292
MySQL,Repair,,railway-repair-2,5,Transformation,1,6096117
MySQL,Repair,,railway-repair-2,5,Recheck,1,581476641
MySQL,Repair,,railway-repair-2,5,Transformation,2,4322615
MySQL,Repair,,railway-repair-2,5,Recheck,2,589705777
MySQL,Repair,,railway-repair-2,5,Transformation,3,4657508
MySQL,Repair,,railway-repair-2,5,Recheck,3,590976731
MySQL,Repair,,railway-repair-2,5,Transformation,4,3557352
MySQL,Repair,,railway-repair-2,5,Recheck,4,593128374
MySQL,Repair,,railway-repair-2,5,Transformation,5,3289393
MySQL,Repair,,railway-repair-2,5,Recheck,5,591525801
