Tool,Workload,Description,Model,Run,Query,Iteration,Matches
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,ConnectedSegments,1,3237
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,ConnectedSegments,2,3247
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,ConnectedSegments,3,3257
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,ConnectedSegments,4,3267
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,ConnectedSegments,5,3277
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,ConnectedSegments,6,3287
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,PosLength,1,6532
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,PosLength,2,6541
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,PosLength,3,6551
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,PosLength,4,6561
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,PosLength,5,6571
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,PosLength,6,6581
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,RouteSensor,1,2621
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,RouteSensor,2,2631
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,RouteSensor,3,2641
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,RouteSensor,4,2649
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,RouteSensor,5,2658
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,RouteSensor,6,2665
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,SemaphoreNeighbor,1,402
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,SemaphoreNeighbor,2,453
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,SemaphoreNeighbor,3,511
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,SemaphoreNeighbor,4,548
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,SemaphoreNeighbor,5,588
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,SemaphoreNeighbor,6,647
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,SwitchSet,1,652
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,SwitchSet,2,651
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,SwitchSet,3,657
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,SwitchSet,4,667
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,SwitchSet,5,669
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,SwitchSet,6,670
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,SwitchMonitored,1,32
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,SwitchMonitored,2,42
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,SwitchMonitored,3,52
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,SwitchMonitored,4,62
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,SwitchMonitored,5,71
Neo4j (Core API-CSV),Inject,,railway-inject-256,1,SwitchMonitored,6,81
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,ConnectedSegments,1,3237
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,ConnectedSegments,2,3247
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,ConnectedSegments,3,3257
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,ConnectedSegments,4,3267
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,ConnectedSegments,5,3277
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,ConnectedSegments,6,3287
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,PosLength,1,6532
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,PosLength,2,6541
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,PosLength,3,6551
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,PosLength,4,6561
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,PosLength,5,6571
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,PosLength,6,6581
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,RouteSensor,1,2621
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,RouteSensor,2,2631
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,RouteSensor,3,2641
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,RouteSensor,4,2649
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,RouteSensor,5,2658
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,RouteSensor,6,2665
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,SemaphoreNeighbor,1,402
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,SemaphoreNeighbor,2,453
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,SemaphoreNeighbor,3,511
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,SemaphoreNeighbor,4,548
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,SemaphoreNeighbor,5,588
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,SemaphoreNeighbor,6,647
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,SwitchSet,1,652
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,SwitchSet,2,651
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,SwitchSet,3,657
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,SwitchSet,4,667
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,SwitchSet,5,669
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,SwitchSet,6,670
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,SwitchMonitored,1,32
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,SwitchMonitored,2,42
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,SwitchMonitored,3,52
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,SwitchMonitored,4,62
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,SwitchMonitored,5,71
Neo4j (Core API-CSV),Inject,,railway-inject-256,2,SwitchMonitored,6,81
Neo4j (Core API-CSV),Inject,,railway-inject-256,3,ConnectedSegments,1,3237
Neo4j (Core API-CSV),Inject,,railway-inject-256,3,ConnectedSegments,2,3247
Neo4j (Core API-CSV),Inject,,railway-inject-256,3,ConnectedSegments,3,3257
