Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Jena (Inferencing),Repair,,railway-repair-1,1,Read,,489981485
Jena (Inferencing),Repair,,railway-repair-1,1,Check,,651170125
Jena (Inferencing),Repair,,railway-repair-1,1,Transformation,1,16929415
Jena (Inferencing),Repair,,railway-repair-1,1,Recheck,1,366572501
Jena (Inferencing),Repair,,railway-repair-1,1,Transformation,2,8524166
Jena (Inferencing),Repair,,railway-repair-1,1,Recheck,2,266608293
Jena (Inferencing),Repair,,railway-repair-1,1,Transformation,3,5882363
Jena (Inferencing),Repair,,railway-repair-1,1,Recheck,3,247537724
Jena (Inferencing),Repair,,railway-repair-1,1,Transformation,4,4436365
Jena (Inferencing),Repair,,railway-repair-1,1,Recheck,4,198575714
Jena (Inferencing),Repair,,railway-repair-1,1,Transformation,5,2986684
Jena (Inferencing),Repair,,railway-repair-1,1,Recheck,5,132614494
Jena (Inferencing),Repair,,railway-repair-1,2,Read,,143377626
Jena (Inferencing),Repair,,railway-repair-1,2,Check,,113487454
Jena (Inferencing),Repair,,railway-repair-1,2,Transformation,1,4316310
Jena (Inferencing),Repair,,railway-repair-1,2,Recheck,1,115121319
Jena (Inferencing),Repair,,railway-repair-1,2,Transformation,2,3128374
Jena (Inferencing),Repair,,railway-repair-1,2,Recheck,2,111134821
Jena (Inferencing),Repair,,railway-repair-1,2,Transformation,3,3306352
Jena (Inferencing),Repair,,railway-repair-1,2,Recheck,3,113356926
Jena (Inferencing),Repair,,railway-repair-1,2,Transformation,4,2930082
Jena (Inferencing),Repair,,railway-repair-1,2,Recheck,4,106382964
Jena (Inferencing),Repair,,railway-repair-1,2,Transformation,5,3120242
Jena (Inferencing),Repair,,railway-repair-1,2,Recheck,5,103445464
Jena (Inferencing),Repair,,railway-repair-1,3,Read,,102173779
Jena (Inferencing),Repair,,railway-repair-1,3,Check,,100674161
Jena (Inferencing),Repair,,railway-repair-1,3,Transformation,1,4241149
Jena (Inferencing),Repair,,railway-repair-1,3,Recheck,1,98949524
Jena (Inferencing),Repair,,railway-repair-1,3,Transformation,2,4323829
Jena (Inferencing),Repair,,railway-repair-1,3,Recheck,2,99166995
Jena (Inferencing),Repair,,railway-repair-1,3,Transformation,3,4938972
Jena (Inferencing),Repair,,railway-repair-1,3,Recheck,3,127835389
Jena (Inferencing),Repair,,railway-repair-1,3,Transformation,4,3400725
Jena (Inferencing),Repair,,railway-repair-1,3,Recheck,4,118247997
Jena (Inferencing),Repair,,railway-repair-1,3,Transformation,5,3187756
Jena (Inferencing),Repair,,railway-repair-1,3,Recheck,5,133254273
Jena (Inferencing),Repair,,railway-repair-1,4,Read,,88133349
Jena (Inferencing),Repair,,railway-repair-1,4,Check,,111042240
Jena (Inferencing),Repair,,railway-repair-1,4,Transformation,1,3670604
Jena (Inferencing),Repair,,railway-repair-1,4,Recheck,1,109120941
Jena (Inferencing),Repair,,railway-repair-1,4,Transformation,2,5232300
Jena (Inferencing),Repair,,railway-repair-1,4,Recheck,2,106970423
Jena (Inferencing),Repair,,railway-repair-1,4,Transformation,3,2643664
Jena (Inferencing),Repair,,railway-repair-1,4,Recheck,3,102107545
Jena (Inferencing),Repair,,railway-repair-1,4,Transformation,4,2801891
Jena (Inferencing),Repair,,railway-repair-1,4,Recheck,4,98351379
Jena (Inferencing),Repair,,railway-repair-1,4,Transformation,5,3190929
Jena (Inferencing),Repair,,railway-repair-1,4,Recheck,5,98799190
Jena (Inferencing),Repair,,railway-repair-1,5,Read,,67796208
Jena (Inferencing),Repair,,railway-repair-1,5,Check,,96435500
Jena (Inferencing),Repair,,railway-repair-1,5,Transformation,1,4140707
Jena (Inferencing),Repair,,railway-repair-1,5,Recheck,1,95453479
Jena (Inferencing),Repair,,railway-repair-1,5,Transformation,2,2997670
Jena (Inferencing),Repair,,railway-repair-1,5,Recheck,2,93926200
Jena (Inferencing),Repair,,railway-repair-1,5,Transformation,3,2097273
Jena (Inferencing),Repair,,railway-repair-1,5,Recheck,3,95557872
Jena (Inferencing),Repair,,railway-repair-1,5,Transformation,4,2478306
Jena (Inferencing),Repair,,railway-repair-1,5,Recheck,4,114617198
Jena (Inferencing),Repair,,railway-repair-1,5,Transformation,5,3119197
Jena (Inferencing),Repair,,railway-repair-1,5,Recheck,5,139609490
