Tool,Workload,Description,Model,Run,Query,Iteration,Matches
Jena (No Inferencing),Repair,,railway-repair-16,1,ConnectedSegments,1,204
Jena (No Inferencing),Repair,,railway-repair-16,1,ConnectedSegments,2,184
Jena (No Inferencing),Repair,,railway-repair-16,1,ConnectedSegments,3,166
Jena (No Inferencing),Repair,,railway-repair-16,1,ConnectedSegments,4,150
Jena (No Inferencing),Repair,,railway-repair-16,1,ConnectedSegments,5,135
Jena (No Inferencing),Repair,,railway-repair-16,1,ConnectedSegments,6,122
Jena (No Inferencing),Repair,,railway-repair-16,1,PosLength,1,1852
Jena (No Inferencing),Repair,,railway-repair-16,1,PosLength,2,1665
Jena (No Inferencing),Repair,,railway-repair-16,1,PosLength,3,1499
Jena (No Inferencing),Repair,,railway-repair-16,1,PosLength,4,1350
Jena (No Inferencing),Repair,,railway-repair-16,1,PosLength,5,1213
Jena (No Inferencing),Repair,,railway-repair-16,1,PosLength,6,1091
Jena (No Inferencing),Repair,,railway-repair-16,1,RouteSensor,1,288
Jena (No Inferencing),Repair,,railway-repair-16,1,RouteSensor,2,262
Jena (No Inferencing),Repair,,railway-repair-16,1,RouteSensor,3,237
Jena (No Inferencing),Repair,,railway-repair-16,1,RouteSensor,4,215
Jena (No Inferencing),Repair,,railway-repair-16,1,RouteSensor,5,195
Jena (No Inferencing),Repair,,railway-repair-16,1,RouteSensor,6,177
Jena (No Inferencing),Repair,,railway-repair-16,1,SemaphoreNeighbor,1,62
Jena (No Inferencing),Repair,,railway-repair-16,1,SemaphoreNeighbor,2,35
Jena (No Inferencing),Repair,,railway-repair-16,1,SemaphoreNeighbor,3,22
Jena (No Inferencing),Repair,,railway-repair-16,1,SemaphoreNeighbor,4,11
Jena (No Inferencing),Repair,,railway-repair-16,1,SemaphoreNeighbor,5,7
Jena (No Inferencing),Repair,,railway-repair-16,1,SemaphoreNeighbor,6,7
Jena (No Inferencing),Repair,,railway-repair-16,1,SwitchSet,1,61
Jena (No Inferencing),Repair,,railway-repair-16,1,SwitchSet,2,58
Jena (No Inferencing),Repair,,railway-repair-16,1,SwitchSet,3,53
Jena (No Inferencing),Repair,,railway-repair-16,1,SwitchSet,4,51
Jena (No Inferencing),Repair,,railway-repair-16,1,SwitchSet,5,47
Jena (No Inferencing),Repair,,railway-repair-16,1,SwitchSet,6,43
Jena (No Inferencing),Repair,,railway-repair-16,1,SwitchMonitored,1,20
Jena (No Inferencing),Repair,,railway-repair-16,1,SwitchMonitored,2,18
Jena (No Inferencing),Repair,,railway-repair-16,1,SwitchMonitored,3,17
Jena (No Inferencing),Repair,,railway-repair-16,1,SwitchMonitored,4,16
Jena (No Inferencing),Repair,,railway-repair-16,1,SwitchMonitored,5,15
Jena (No Inferencing),Repair,,railway-repair-16,1,SwitchMonitored,6,14
Jena (No Inferencing),Repair,,railway-repair-16,2,ConnectedSegments,1,204
Jena (No Inferencing),Repair,,railway-repair-16,2,ConnectedSegments,2,184
Jena (No Inferencing),Repair,,railway-repair-16,2,ConnectedSegments,3,166
Jena (No Inferencing),Repair,,railway-repair-16,2,ConnectedSegments,4,150
Jena (No Inferencing),Repair,,railway-repair-16,2,ConnectedSegments,5,135
Jena (No Inferencing),Repair,,railway-repair-16,2,ConnectedSegments,6,122
Jena (No Inferencing),Repair,,railway-repair-16,2,PosLength,1,1852
Jena (No Inferencing),Repair,,railway-repair-16,2,PosLength,2,1665
Jena (No Inferencing),Repair,,railway-repair-16,2,PosLength,3,1499
Jena (No Inferencing),Repair,,railway-repair-16,2,PosLength,4,1350
Jena (No Inferencing),Repair,,railway-repair-16,2,PosLength,5,1213
Jena (No Inferencing),Repair,,railway-repair-16,2,PosLength,6,1091
Jena (No Inferencing),Repair,,railway-repair-16,2,RouteSensor,1,288
Jena (No Inferencing),Repair,,railway-repair-16,2,RouteSensor,2,262
Jena (No Inferencing),Repair,,railway-repair-16,2,RouteSensor,3,237
Jena (No Inferencing),Repair,,railway-repair-16,2,RouteSensor,4,215
Jena (No Inferencing),Repair,,railway-repair-16,2,RouteSensor,5,195
Jena (No Inferencing),Repair,,railway-repair-16,2,RouteSensor,6,177
Jena (No Inferencing),Repair,,railway-repair-16,2,SemaphoreNeighbor,1,62
Jena (No Inferencing),Repair,,railway-repair-16,2,SemaphoreNeighbor,2,35
Jena (No Inferencing),Repair,,railway-repair-16,2,SemaphoreNeighbor,3,22
Jena (No Inferencing),Repair,,railway-repair-16,2,SemaphoreNeighbor,4,11
