Tool,Workload,Description,Model,Run,Query,Iteration,Matches
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,ConnectedSegments,1,1587
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,ConnectedSegments,2,1597
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,ConnectedSegments,3,1607
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,ConnectedSegments,4,1617
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,ConnectedSegments,5,1627
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,ConnectedSegments,6,1637
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,PosLength,1,3254
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,PosLength,2,3263
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,PosLength,3,3272
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,PosLength,4,3282
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,PosLength,5,3292
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,PosLength,6,3302
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,RouteSensor,1,1252
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,RouteSensor,2,1260
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,RouteSensor,3,1268
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,RouteSensor,4,1276
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,RouteSensor,5,1285
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,RouteSensor,6,1295
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,SemaphoreNeighbor,1,159
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,SemaphoreNeighbor,2,200
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,SemaphoreNeighbor,3,243
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,SemaphoreNeighbor,4,277
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,SemaphoreNeighbor,5,317
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,SemaphoreNeighbor,6,346
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,SwitchSet,1,332
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,SwitchSet,2,341
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,SwitchSet,3,348
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,SwitchSet,4,354
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,SwitchSet,5,356
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,SwitchSet,6,360
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,SwitchMonitored,1,11
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,SwitchMonitored,2,21
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,SwitchMonitored,3,31
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,SwitchMonitored,4,41
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,SwitchMonitored,5,51
Neo4j (Core API-CSV),Inject,,railway-inject-128,1,SwitchMonitored,6,61
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,ConnectedSegments,1,1587
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,ConnectedSegments,2,1597
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,ConnectedSegments,3,1607
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,ConnectedSegments,4,1617
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,ConnectedSegments,5,1627
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,ConnectedSegments,6,1637
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,PosLength,1,3254
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,PosLength,2,3263
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,PosLength,3,3272
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,PosLength,4,3282
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,PosLength,5,3292
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,PosLength,6,3302
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,RouteSensor,1,1252
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,RouteSensor,2,1260
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,RouteSensor,3,1268
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,RouteSensor,4,1276
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,RouteSensor,5,1285
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,RouteSensor,6,1295
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,SemaphoreNeighbor,1,159
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,SemaphoreNeighbor,2,200
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,SemaphoreNeighbor,3,243
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,SemaphoreNeighbor,4,277
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,SemaphoreNeighbor,5,317
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,SemaphoreNeighbor,6,346
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,SwitchSet,1,332
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,SwitchSet,2,341
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,SwitchSet,3,348
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,SwitchSet,4,354
Neo4j (Core API-CSV),Inject,,railway-inject-128,2,SwitchSet,5,356
