Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Jena (Inferencing),Repair,,railway-repair-16,1,Read,,1550566944
Jena (Inferencing),Repair,,railway-repair-16,1,Check,,4778178943
Jena (Inferencing),Repair,,railway-repair-16,1,Transformation,1,188236844
Jena (Inferencing),Repair,,railway-repair-16,1,Recheck,1,3536115373
Jena (Inferencing),Repair,,railway-repair-16,1,Transformation,2,67026798
Jena (Inferencing),Repair,,railway-repair-16,1,Recheck,2,3105987162
Jena (Inferencing),Repair,,railway-repair-16,1,Transformation,3,56559701
Jena (Inferencing),Repair,,railway-repair-16,1,Recheck,3,3229881049
Jena (Inferencing),Repair,,railway-repair-16,1,Transformation,4,54264333
Jena (Inferencing),Repair,,railway-repair-16,1,Recheck,4,2818653638
Jena (Inferencing),Repair,,railway-repair-16,1,Transformation,5,30637206
Jena (Inferencing),Repair,,railway-repair-16,1,Recheck,5,2740865430
Jena (Inferencing),Repair,,railway-repair-16,2,Read,,874203601
Jena (Inferencing),Repair,,railway-repair-16,2,Check,,2924264161
Jena (Inferencing),Repair,,railway-repair-16,2,Transformation,1,59307055
Jena (Inferencing),Repair,,railway-repair-16,2,Recheck,1,3292447897
Jena (Inferencing),Repair,,railway-repair-16,2,Transformation,2,36669041
Jena (Inferencing),Repair,,railway-repair-16,2,Recheck,2,2674160294
Jena (Inferencing),Repair,,railway-repair-16,2,Transformation,3,35065265
Jena (Inferencing),Repair,,railway-repair-16,2,Recheck,3,2729982332
Jena (Inferencing),Repair,,railway-repair-16,2,Transformation,4,61111092
Jena (Inferencing),Repair,,railway-repair-16,2,Recheck,4,3306486004
Jena (Inferencing),Repair,,railway-repair-16,2,Transformation,5,39789525
Jena (Inferencing),Repair,,railway-repair-16,2,Recheck,5,2759066383
Jena (Inferencing),Repair,,railway-repair-16,3,Read,,699037594
Jena (Inferencing),Repair,,railway-repair-16,3,Check,,2862424520
Jena (Inferencing),Repair,,railway-repair-16,3,Transformation,1,49185427
Jena (Inferencing),Repair,,railway-repair-16,3,Recheck,1,3027373475
Jena (Inferencing),Repair,,railway-repair-16,3,Transformation,2,32222275
Jena (Inferencing),Repair,,railway-repair-16,3,Recheck,2,2883953586
Jena (Inferencing),Repair,,railway-repair-16,3,Transformation,3,40703124
Jena (Inferencing),Repair,,railway-repair-16,3,Recheck,3,2966042545
Jena (Inferencing),Repair,,railway-repair-16,3,Transformation,4,38557141
Jena (Inferencing),Repair,,railway-repair-16,3,Recheck,4,2709636444
Jena (Inferencing),Repair,,railway-repair-16,3,Transformation,5,22535769
Jena (Inferencing),Repair,,railway-repair-16,3,Recheck,5,2647219698
Jena (Inferencing),Repair,,railway-repair-16,4,Read,,660809696
Jena (Inferencing),Repair,,railway-repair-16,4,Check,,2843858223
Jena (Inferencing),Repair,,railway-repair-16,4,Transformation,1,49221594
Jena (Inferencing),Repair,,railway-repair-16,4,Recheck,1,2904681783
Jena (Inferencing),Repair,,railway-repair-16,4,Transformation,2,29731987
Jena (Inferencing),Repair,,railway-repair-16,4,Recheck,2,2662001286
Jena (Inferencing),Repair,,railway-repair-16,4,Transformation,3,26367426
Jena (Inferencing),Repair,,railway-repair-16,4,Recheck,3,2759048662
Jena (Inferencing),Repair,,railway-repair-16,4,Transformation,4,24037381
Jena (Inferencing),Repair,,railway-repair-16,4,Recheck,4,2704316470
Jena (Inferencing),Repair,,railway-repair-16,4,Transformation,5,22137678
Jena (Inferencing),Repair,,railway-repair-16,4,Recheck,5,2779065214
Jena (Inferencing),Repair,,railway-repair-16,5,Read,,669456317
Jena (Inferencing),Repair,,railway-repair-16,5,Check,,2657355482
Jena (Inferencing),Repair,,railway-repair-16,5,Transformation,1,42398775
Jena (Inferencing),Repair,,railway-repair-16,5,Recheck,1,2653609410
Jena (Inferencing),Repair,,railway-repair-16,5,Transformation,2,28933587
Jena (Inferencing),Repair,,railway-repair-16,5,Recheck,2,4219691463
Jena (Inferencing),Repair,,railway-repair-16,5,Transformation,3,26274851
Jena (Inferencing),Repair,,railway-repair-16,5,Recheck,3,2764832017
Jena (Inferencing),Repair,,railway-repair-16,5,Transformation,4,24404503
Jena (Inferencing),Repair,,railway-repair-16,5,Recheck,4,2867438536
Jena (Inferencing),Repair,,railway-repair-16,5,Transformation,5,23932620
Jena (Inferencing),Repair,,railway-repair-16,5,Recheck,5,2821571526
