Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Jena (Inferencing),Inject,,railway-inject-4,1,Read,,864047066
Jena (Inferencing),Inject,,railway-inject-4,1,Check,,2532959811
Jena (Inferencing),Inject,,railway-inject-4,1,Transformation,1,69362262
Jena (Inferencing),Inject,,railway-inject-4,1,Recheck,1,905936870
Jena (Inferencing),Inject,,railway-inject-4,1,Transformation,2,17216135
Jena (Inferencing),Inject,,railway-inject-4,1,Recheck,2,544242967
Jena (Inferencing),Inject,,railway-inject-4,1,Transformation,3,18894228
Jena (Inferencing),Inject,,railway-inject-4,1,Recheck,3,632187863
Jena (Inferencing),Inject,,railway-inject-4,1,Transformation,4,22280996
Jena (Inferencing),Inject,,railway-inject-4,1,Recheck,4,509302163
Jena (Inferencing),Inject,,railway-inject-4,1,Transformation,5,18637857
Jena (Inferencing),Inject,,railway-inject-4,1,Recheck,5,488575895
Jena (Inferencing),Inject,,railway-inject-4,2,Read,,387914056
Jena (Inferencing),Inject,,railway-inject-4,2,Check,,473668170
Jena (Inferencing),Inject,,railway-inject-4,2,Transformation,1,15143733
Jena (Inferencing),Inject,,railway-inject-4,2,Recheck,1,506244179
Jena (Inferencing),Inject,,railway-inject-4,2,Transformation,2,10215028
Jena (Inferencing),Inject,,railway-inject-4,2,Recheck,2,476012664
Jena (Inferencing),Inject,,railway-inject-4,2,Transformation,3,9288476
Jena (Inferencing),Inject,,railway-inject-4,2,Recheck,3,474762217
Jena (Inferencing),Inject,,railway-inject-4,2,Transformation,4,9215001
Jena (Inferencing),Inject,,railway-inject-4,2,Recheck,4,475414922
Jena (Inferencing),Inject,,railway-inject-4,2,Transformation,5,8111361
Jena (Inferencing),Inject,,railway-inject-4,2,Recheck,5,418341985
Jena (Inferencing),Inject,,railway-inject-4,3,Read,,159148831
Jena (Inferencing),Inject,,railway-inject-4,3,Check,,456079536
Jena (Inferencing),Inject,,railway-inject-4,3,Transformation,1,10347277
Jena (Inferencing),Inject,,railway-inject-4,3,Recheck,1,444432149
Jena (Inferencing),Inject,,railway-inject-4,3,Transformation,2,7153864
Jena (Inferencing),Inject,,railway-inject-4,3,Recheck,2,439007698
Jena (Inferencing),Inject,,railway-inject-4,3,Transformation,3,7398443
Jena (Inferencing),Inject,,railway-inject-4,3,Recheck,3,440809109
Jena (Inferencing),Inject,,railway-inject-4,3,Transformation,4,6437525
Jena (Inferencing),Inject,,railway-inject-4,3,Recheck,4,440807093
Jena (Inferencing),Inject,,railway-inject-4,3,Transformation,5,5809992
Jena (Inferencing),Inject,,railway-inject-4,3,Recheck,5,427894028
Jena (Inferencing),Inject,,railway-inject-4,4,Read,,151599184
Jena (Inferencing),Inject,,railway-inject-4,4,Check,,455062191
Jena (Inferencing),Inject,,railway-inject-4,4,Transformation,1,8806920
Jena (Inferencing),Inject,,railway-inject-4,4,Recheck,1,436799755
Jena (Inferencing),Inject,,railway-inject-4,4,Transformation,2,5964262
Jena (Inferencing),Inject,,railway-inject-4,4,Recheck,2,468464308
Jena (Inferencing),Inject,,railway-inject-4,4,Transformation,3,5552065
Jena (Inferencing),Inject,,railway-inject-4,4,Recheck,3,425708650
Jena (Inferencing),Inject,,railway-inject-4,4,Transformation,4,5694941
Jena (Inferencing),Inject,,railway-inject-4,4,Recheck,4,500935170
Jena (Inferencing),Inject,,railway-inject-4,4,Transformation,5,5366375
Jena (Inferencing),Inject,,railway-inject-4,4,Recheck,5,414422147
Jena (Inferencing),Inject,,railway-inject-4,5,Read,,137081875
Jena (Inferencing),Inject,,railway-inject-4,5,Check,,443079508
Jena (Inferencing),Inject,,railway-inject-4,5,Transformation,1,8242082
Jena (Inferencing),Inject,,railway-inject-4,5,Recheck,1,439203025
Jena (Inferencing),Inject,,railway-inject-4,5,Transformation,2,5366829
Jena (Inferencing),Inject,,railway-inject-4,5,Recheck,2,523144238
Jena (Inferencing),Inject,,railway-inject-4,5,Transformation,3,5252908
Jena (Inferencing),Inject,,railway-inject-4,5,Recheck,3,432923137
Jena (Inferencing),Inject,,railway-inject-4,5,Transformation,4,5449828
Jena (Inferencing),Inject,,railway-inject-4,5,Recheck,4,435095762
Jena (Inferencing),Inject,,railway-inject-4,5,Transformation,5,5045261
Jena (Inferencing),Inject,,railway-inject-4,5,Recheck,5,428944547
