Tool,Workload,Description,Model,Run,Phase,Iteration,Time
TinkerGraph,Repair,,railway-repair-1024,1,Read,,27661971578
TinkerGraph,Repair,,railway-repair-1024,1,Check,,5904839095
TinkerGraph,Repair,,railway-repair-1024,1,Transformation,1,111801304
TinkerGraph,Repair,,railway-repair-1024,1,Recheck,1,6372503746
TinkerGraph,Repair,,railway-repair-1024,1,Transformation,2,33806096
TinkerGraph,Repair,,railway-repair-1024,1,Recheck,2,6944337585
TinkerGraph,Repair,,railway-repair-1024,1,Transformation,3,27904329
TinkerGraph,Repair,,railway-repair-1024,1,Recheck,3,5504288962
TinkerGraph,Repair,,railway-repair-1024,1,Transformation,4,23817812
TinkerGraph,Repair,,railway-repair-1024,1,Recheck,4,6164744065
TinkerGraph,Repair,,railway-repair-1024,1,Transformation,5,21358073
TinkerGraph,Repair,,railway-repair-1024,1,Recheck,5,5614983897
TinkerGraph,Repair,,railway-repair-1024,2,Read,,26424600820
TinkerGraph,Repair,,railway-repair-1024,2,Check,,6460541491
TinkerGraph,Repair,,railway-repair-1024,2,Transformation,1,31570766
TinkerGraph,Repair,,railway-repair-1024,2,Recheck,1,5444330766
TinkerGraph,Repair,,railway-repair-1024,2,Transformation,2,24150745
TinkerGraph,Repair,,railway-repair-1024,2,Recheck,2,5628111041
TinkerGraph,Repair,,railway-repair-1024,2,Transformation,3,31867876
TinkerGraph,Repair,,railway-repair-1024,2,Recheck,3,5803144080
TinkerGraph,Repair,,railway-repair-1024,2,Transformation,4,19300490
TinkerGraph,Repair,,railway-repair-1024,2,Recheck,4,5769573329
TinkerGraph,Repair,,railway-repair-1024,2,Transformation,5,17897365
TinkerGraph,Repair,,railway-repair-1024,2,Recheck,5,5726077011
TinkerGraph,Repair,,railway-repair-1024,3,Read,,26680168178
TinkerGraph,Repair,,railway-repair-1024,3,Check,,14616176797
TinkerGraph,Repair,,railway-repair-1024,3,Transformation,1,40494935
TinkerGraph,Repair,,railway-repair-1024,3,Recheck,1,5738224071
TinkerGraph,Repair,,railway-repair-1024,3,Transformation,2,24592121
TinkerGraph,Repair,,railway-repair-1024,3,Recheck,2,5786024056
TinkerGraph,Repair,,railway-repair-1024,3,Transformation,3,21186729
TinkerGraph,Repair,,railway-repair-1024,3,Recheck,3,5513376475
TinkerGraph,Repair,,railway-repair-1024,3,Transformation,4,19254691
TinkerGraph,Repair,,railway-repair-1024,3,Recheck,4,5559088910
TinkerGraph,Repair,,railway-repair-1024,3,Transformation,5,17607635
TinkerGraph,Repair,,railway-repair-1024,3,Recheck,5,5575579146
TinkerGraph,Repair,,railway-repair-1024,4,Read,,27388326061
TinkerGraph,Repair,,railway-repair-1024,4,Check,,14069163431
TinkerGraph,Repair,,railway-repair-1024,4,Transformation,1,25689240
TinkerGraph,Repair,,railway-repair-1024,4,Recheck,1,5625783222
TinkerGraph,Repair,,railway-repair-1024,4,Transformation,2,23771304
TinkerGraph,Repair,,railway-repair-1024,4,Recheck,2,5444539379
TinkerGraph,Repair,,railway-repair-1024,4,Transformation,3,21761548
TinkerGraph,Repair,,railway-repair-1024,4,Recheck,3,5449077980
TinkerGraph,Repair,,railway-repair-1024,4,Transformation,4,19865552
TinkerGraph,Repair,,railway-repair-1024,4,Recheck,4,5520985345
TinkerGraph,Repair,,railway-repair-1024,4,Transformation,5,17038246
TinkerGraph,Repair,,railway-repair-1024,4,Recheck,5,5544744344
TinkerGraph,Repair,,railway-repair-1024,5,Read,,26130014367
TinkerGraph,Repair,,railway-repair-1024,5,Check,,12860094259
TinkerGraph,Repair,,railway-repair-1024,5,Transformation,1,25121941
TinkerGraph,Repair,,railway-repair-1024,5,Recheck,1,5734219555
TinkerGraph,Repair,,railway-repair-1024,5,Transformation,2,23454579
TinkerGraph,Repair,,railway-repair-1024,5,Recheck,2,5455769411
TinkerGraph,Repair,,railway-repair-1024,5,Transformation,3,20896105
TinkerGraph,Repair,,railway-repair-1024,5,Recheck,3,5893636031
TinkerGraph,Repair,,railway-repair-1024,5,Transformation,4,20162672
TinkerGraph,Repair,,railway-repair-1024,5,Recheck,4,5461197055
TinkerGraph,Repair,,railway-repair-1024,5,Transformation,5,17075949
TinkerGraph,Repair,,railway-repair-1024,5,Recheck,5,5568147438
