Tool,Workload,Description,Model,Run,Phase,Iteration,Time
VIATRA (Local Search),Inject,,railway-inject-512,1,Read,,9415471325
VIATRA (Local Search),Inject,,railway-inject-512,1,Check,,25434499926
VIATRA (Local Search),Inject,,railway-inject-512,1,Transformation,1,7540511
VIATRA (Local Search),Inject,,railway-inject-512,1,Recheck,1,7681362687
VIATRA (Local Search),Inject,,railway-inject-512,1,Transformation,2,3997496
VIATRA (Local Search),Inject,,railway-inject-512,1,Recheck,2,7993433311
VIATRA (Local Search),Inject,,railway-inject-512,1,Transformation,3,4774621
VIATRA (Local Search),Inject,,railway-inject-512,1,Recheck,3,7473078287
VIATRA (Local Search),Inject,,railway-inject-512,1,Transformation,4,2948510
VIATRA (Local Search),Inject,,railway-inject-512,1,Recheck,4,7481533683
VIATRA (Local Search),Inject,,railway-inject-512,1,Transformation,5,2638878
VIATRA (Local Search),Inject,,railway-inject-512,1,Recheck,5,7485296876
VIATRA (Local Search),Inject,,railway-inject-512,2,Read,,7796528560
VIATRA (Local Search),Inject,,railway-inject-512,2,Check,,22028833098
VIATRA (Local Search),Inject,,railway-inject-512,2,Transformation,1,2294761
VIATRA (Local Search),Inject,,railway-inject-512,2,Recheck,1,7769375547
VIATRA (Local Search),Inject,,railway-inject-512,2,Transformation,2,2165971
VIATRA (Local Search),Inject,,railway-inject-512,2,Recheck,2,7465213209
VIATRA (Local Search),Inject,,railway-inject-512,2,Transformation,3,1256958
VIATRA (Local Search),Inject,,railway-inject-512,2,Recheck,3,7570350176
VIATRA (Local Search),Inject,,railway-inject-512,2,Transformation,4,1315993
VIATRA (Local Search),Inject,,railway-inject-512,2,Recheck,4,7513179944
VIATRA (Local Search),Inject,,railway-inject-512,2,Transformation,5,1534830
VIATRA (Local Search),Inject,,railway-inject-512,2,Recheck,5,7643445415
VIATRA (Local Search),Inject,,railway-inject-512,3,Read,,7749711472
VIATRA (Local Search),Inject,,railway-inject-512,3,Check,,22480026582
VIATRA (Local Search),Inject,,railway-inject-512,3,Transformation,1,1622796
VIATRA (Local Search),Inject,,railway-inject-512,3,Recheck,1,7559947272
VIATRA (Local Search),Inject,,railway-inject-512,3,Transformation,2,1250806
VIATRA (Local Search),Inject,,railway-inject-512,3,Recheck,2,7417926844
VIATRA (Local Search),Inject,,railway-inject-512,3,Transformation,3,2498299
VIATRA (Local Search),Inject,,railway-inject-512,3,Recheck,3,7516376608
VIATRA (Local Search),Inject,,railway-inject-512,3,Transformation,4,1630402
VIATRA (Local Search),Inject,,railway-inject-512,3,Recheck,4,7747260878
VIATRA (Local Search),Inject,,railway-inject-512,3,Transformation,5,1096227
VIATRA (Local Search),Inject,,railway-inject-512,3,Recheck,5,7476798774
VIATRA (Local Search),Inject,,railway-inject-512,4,Read,,8321739505
VIATRA (Local Search),Inject,,railway-inject-512,4,Check,,21580855807
VIATRA (Local Search),Inject,,railway-inject-512,4,Transformation,1,1204389
VIATRA (Local Search),Inject,,railway-inject-512,4,Recheck,1,7485538896
VIATRA (Local Search),Inject,,railway-inject-512,4,Transformation,2,1571424
VIATRA (Local Search),Inject,,railway-inject-512,4,Recheck,2,7588500558
VIATRA (Local Search),Inject,,railway-inject-512,4,Transformation,3,1303928
VIATRA (Local Search),Inject,,railway-inject-512,4,Recheck,3,7726588968
VIATRA (Local Search),Inject,,railway-inject-512,4,Transformation,4,1222755
VIATRA (Local Search),Inject,,railway-inject-512,4,Recheck,4,7629149266
VIATRA (Local Search),Inject,,railway-inject-512,4,Transformation,5,1211793
VIATRA (Local Search),Inject,,railway-inject-512,4,Recheck,5,7515255227
VIATRA (Local Search),Inject,,railway-inject-512,5,Read,,7641141833
VIATRA (Local Search),Inject,,railway-inject-512,5,Check,,21918591591
VIATRA (Local Search),Inject,,railway-inject-512,5,Transformation,1,1299097
VIATRA (Local Search),Inject,,railway-inject-512,5,Recheck,1,7499109273
VIATRA (Local Search),Inject,,railway-inject-512,5,Transformation,2,1743335
VIATRA (Local Search),Inject,,railway-inject-512,5,Recheck,2,7787607685
VIATRA (Local Search),Inject,,railway-inject-512,5,Transformation,3,1192888
VIATRA (Local Search),Inject,,railway-inject-512,5,Recheck,3,8014832625
VIATRA (Local Search),Inject,,railway-inject-512,5,Transformation,4,1181624
VIATRA (Local Search),Inject,,railway-inject-512,5,Recheck,4,7495531998
VIATRA (Local Search),Inject,,railway-inject-512,5,Transformation,5,1283662
VIATRA (Local Search),Inject,,railway-inject-512,5,Recheck,5,7861930989
