Tool,Workload,Description,Model,Run,Query,Iteration,Matches
VIATRA (Local Search),Inject,,railway-inject-32,1,ConnectedSegments,1,371
VIATRA (Local Search),Inject,,railway-inject-32,1,ConnectedSegments,2,381
VIATRA (Local Search),Inject,,railway-inject-32,1,ConnectedSegments,3,391
VIATRA (Local Search),Inject,,railway-inject-32,1,ConnectedSegments,4,401
VIATRA (Local Search),Inject,,railway-inject-32,1,ConnectedSegments,5,411
VIATRA (Local Search),Inject,,railway-inject-32,1,ConnectedSegments,6,421
VIATRA (Local Search),Inject,,railway-inject-32,1,PosLength,1,787
VIATRA (Local Search),Inject,,railway-inject-32,1,PosLength,2,797
VIATRA (Local Search),Inject,,railway-inject-32,1,PosLength,3,807
VIATRA (Local Search),Inject,,railway-inject-32,1,PosLength,4,817
VIATRA (Local Search),Inject,,railway-inject-32,1,PosLength,5,825
VIATRA (Local Search),Inject,,railway-inject-32,1,PosLength,6,835
VIATRA (Local Search),Inject,,railway-inject-32,1,RouteSensor,1,311
VIATRA (Local Search),Inject,,railway-inject-32,1,RouteSensor,2,317
VIATRA (Local Search),Inject,,railway-inject-32,1,RouteSensor,3,327
VIATRA (Local Search),Inject,,railway-inject-32,1,RouteSensor,4,334
VIATRA (Local Search),Inject,,railway-inject-32,1,RouteSensor,5,343
VIATRA (Local Search),Inject,,railway-inject-32,1,RouteSensor,6,351
VIATRA (Local Search),Inject,,railway-inject-32,1,SemaphoreNeighbor,1,78
VIATRA (Local Search),Inject,,railway-inject-32,1,SemaphoreNeighbor,2,117
VIATRA (Local Search),Inject,,railway-inject-32,1,SemaphoreNeighbor,3,147
VIATRA (Local Search),Inject,,railway-inject-32,1,SemaphoreNeighbor,4,195
VIATRA (Local Search),Inject,,railway-inject-32,1,SemaphoreNeighbor,5,242
VIATRA (Local Search),Inject,,railway-inject-32,1,SemaphoreNeighbor,6,284
VIATRA (Local Search),Inject,,railway-inject-32,1,SwitchSet,1,86
VIATRA (Local Search),Inject,,railway-inject-32,1,SwitchSet,2,90
VIATRA (Local Search),Inject,,railway-inject-32,1,SwitchSet,3,86
VIATRA (Local Search),Inject,,railway-inject-32,1,SwitchSet,4,87
VIATRA (Local Search),Inject,,railway-inject-32,1,SwitchSet,5,89
VIATRA (Local Search),Inject,,railway-inject-32,1,SwitchSet,6,81
VIATRA (Local Search),Inject,,railway-inject-32,1,SwitchMonitored,1,1
VIATRA (Local Search),Inject,,railway-inject-32,1,SwitchMonitored,2,11
VIATRA (Local Search),Inject,,railway-inject-32,1,SwitchMonitored,3,21
VIATRA (Local Search),Inject,,railway-inject-32,1,SwitchMonitored,4,31
VIATRA (Local Search),Inject,,railway-inject-32,1,SwitchMonitored,5,41
VIATRA (Local Search),Inject,,railway-inject-32,1,SwitchMonitored,6,50
VIATRA (Local Search),Inject,,railway-inject-32,2,ConnectedSegments,1,371
VIATRA (Local Search),Inject,,railway-inject-32,2,ConnectedSegments,2,381
VIATRA (Local Search),Inject,,railway-inject-32,2,ConnectedSegments,3,391
VIATRA (Local Search),Inject,,railway-inject-32,2,ConnectedSegments,4,401
VIATRA (Local Search),Inject,,railway-inject-32,2,ConnectedSegments,5,411
VIATRA (Local Search),Inject,,railway-inject-32,2,ConnectedSegments,6,421
