Tool,Workload,Description,Model,Run,Phase,Iteration,Time
EMF API,Inject,,railway-inject-1,1,Read,,601488435
EMF API,Inject,,railway-inject-1,1,Check,,21819158
EMF API,Inject,,railway-inject-1,1,Transformation,1,1424963
EMF API,Inject,,railway-inject-1,1,Recheck,1,11882453
EMF API,Inject,,railway-inject-1,1,Transformation,2,352041
EMF API,Inject,,railway-inject-1,1,Recheck,2,3847680
EMF API,Inject,,railway-inject-1,1,Transformation,3,301083
EMF API,Inject,,railway-inject-1,1,Recheck,3,3687956
EMF API,Inject,,railway-inject-1,1,Transformation,4,274520
EMF API,Inject,,railway-inject-1,1,Recheck,4,3505474
EMF API,Inject,,railway-inject-1,1,Transformation,5,429139
EMF API,Inject,,railway-inject-1,1,Recheck,5,3551584
EMF API,Inject,,railway-inject-1,2,Read,,84103219
EMF API,Inject,,railway-inject-1,2,Check,,4593564
EMF API,Inject,,railway-inject-1,2,Transformation,1,369712
EMF API,Inject,,railway-inject-1,2,Recheck,1,4558935
EMF API,Inject,,railway-inject-1,2,Transformation,2,515178
EMF API,Inject,,railway-inject-1,2,Recheck,2,4237204
EMF API,Inject,,railway-inject-1,2,Transformation,3,389466
EMF API,Inject,,railway-inject-1,2,Recheck,3,3651640
EMF API,Inject,,railway-inject-1,2,Transformation,4,308036
EMF API,Inject,,railway-inject-1,2,Recheck,4,3334110
EMF API,Inject,,railway-inject-1,2,Transformation,5,198331
EMF API,Inject,,railway-inject-1,2,Recheck,5,3248369
EMF API,Inject,,railway-inject-1,3,Read,,44323994
EMF API,Inject,,railway-inject-1,3,Check,,4234988
EMF API,Inject,,railway-inject-1,3,Transformation,1,229790
EMF API,Inject,,railway-inject-1,3,Recheck,1,3080315
EMF API,Inject,,railway-inject-1,3,Transformation,2,198674
EMF API,Inject,,railway-inject-1,3,Recheck,2,2937959
EMF API,Inject,,railway-inject-1,3,Transformation,3,233923
EMF API,Inject,,railway-inject-1,3,Recheck,3,2728784
EMF API,Inject,,railway-inject-1,3,Transformation,4,235645
EMF API,Inject,,railway-inject-1,3,Recheck,4,2644873
EMF API,Inject,,railway-inject-1,3,Transformation,5,182723
EMF API,Inject,,railway-inject-1,3,Recheck,5,2597239
EMF API,Inject,,railway-inject-1,4,Read,,34745728
EMF API,Inject,,railway-inject-1,4,Check,,3030019
EMF API,Inject,,railway-inject-1,4,Transformation,1,166620
EMF API,Inject,,railway-inject-1,4,Recheck,1,2838602
EMF API,Inject,,railway-inject-1,4,Transformation,2,492043
EMF API,Inject,,railway-inject-1,4,Recheck,2,2749933
EMF API,Inject,,railway-inject-1,4,Transformation,3,148051
EMF API,Inject,,railway-inject-1,4,Recheck,3,2725571
EMF API,Inject,,railway-inject-1,4,Transformation,4,189021
EMF API,Inject,,railway-inject-1,4,Recheck,4,1960222
EMF API,Inject,,railway-inject-1,4,Transformation,5,126794
EMF API,Inject,,railway-inject-1,4,Recheck,5,2349070
EMF API,Inject,,railway-inject-1,5,Read,,29879622
EMF API,Inject,,railway-inject-1,5,Check,,2197642
EMF API,Inject,,railway-inject-1,5,Transformation,1,168347
EMF API,Inject,,railway-inject-1,5,Recheck,1,1703531
EMF API,Inject,,railway-inject-1,5,Transformation,2,134353
EMF API,Inject,,railway-inject-1,5,Recheck,2,1569867
EMF API,Inject,,railway-inject-1,5,Transformation,3,167108
EMF API,Inject,,railway-inject-1,5,Recheck,3,1506804
EMF API,Inject,,railway-inject-1,5,Transformation,4,169909
EMF API,Inject,,railway-inject-1,5,Recheck,4,1478115
EMF API,Inject,,railway-inject-1,5,Transformation,5,136674
EMF API,Inject,,railway-inject-1,5,Recheck,5,2000988
