Tool,Workload,Description,Model,Run,Phase,Iteration,Time
RDF4J (No Inferencing),Inject,,railway-inject-2,1,Read,,853689128
RDF4J (No Inferencing),Inject,,railway-inject-2,1,Check,,746224117
RDF4J (No Inferencing),Inject,,railway-inject-2,1,Transformation,1,71400448
RDF4J (No Inferencing),Inject,,railway-inject-2,1,Recheck,1,716358834
RDF4J (No Inferencing),Inject,,railway-inject-2,1,Transformation,2,32897289
RDF4J (No Inferencing),Inject,,railway-inject-2,1,Recheck,2,776357111
RDF4J (No Inferencing),Inject,,railway-inject-2,1,Transformation,3,36815135
RDF4J (No Inferencing),Inject,,railway-inject-2,1,Recheck,3,723516853
RDF4J (No Inferencing),Inject,,railway-inject-2,1,Transformation,4,18187711
RDF4J (No Inferencing),Inject,,railway-inject-2,1,Recheck,4,792374857
RDF4J (No Inferencing),Inject,,railway-inject-2,1,Transformation,5,14440420
RDF4J (No Inferencing),Inject,,railway-inject-2,1,Recheck,5,851235793
RDF4J (No Inferencing),Inject,,railway-inject-2,2,Read,,391092461
RDF4J (No Inferencing),Inject,,railway-inject-2,2,Check,,293152099
RDF4J (No Inferencing),Inject,,railway-inject-2,2,Transformation,1,50205961
RDF4J (No Inferencing),Inject,,railway-inject-2,2,Recheck,1,561561887
RDF4J (No Inferencing),Inject,,railway-inject-2,2,Transformation,2,17398549
RDF4J (No Inferencing),Inject,,railway-inject-2,2,Recheck,2,585683477
RDF4J (No Inferencing),Inject,,railway-inject-2,2,Transformation,3,11974012
RDF4J (No Inferencing),Inject,,railway-inject-2,2,Recheck,3,613818711
RDF4J (No Inferencing),Inject,,railway-inject-2,2,Transformation,4,13396335
RDF4J (No Inferencing),Inject,,railway-inject-2,2,Recheck,4,711763460
RDF4J (No Inferencing),Inject,,railway-inject-2,2,Transformation,5,10083201
RDF4J (No Inferencing),Inject,,railway-inject-2,2,Recheck,5,736439112
RDF4J (No Inferencing),Inject,,railway-inject-2,3,Read,,261822702
RDF4J (No Inferencing),Inject,,railway-inject-2,3,Check,,259592649
RDF4J (No Inferencing),Inject,,railway-inject-2,3,Transformation,1,18160563
RDF4J (No Inferencing),Inject,,railway-inject-2,3,Recheck,1,462714338
RDF4J (No Inferencing),Inject,,railway-inject-2,3,Transformation,2,11874306
RDF4J (No Inferencing),Inject,,railway-inject-2,3,Recheck,2,505170122
RDF4J (No Inferencing),Inject,,railway-inject-2,3,Transformation,3,9474066
RDF4J (No Inferencing),Inject,,railway-inject-2,3,Recheck,3,678514496
RDF4J (No Inferencing),Inject,,railway-inject-2,3,Transformation,4,16658983
RDF4J (No Inferencing),Inject,,railway-inject-2,3,Recheck,4,775931525
RDF4J (No Inferencing),Inject,,railway-inject-2,3,Transformation,5,13398222
RDF4J (No Inferencing),Inject,,railway-inject-2,3,Recheck,5,714089525
RDF4J (No Inferencing),Inject,,railway-inject-2,4,Read,,258321946
RDF4J (No Inferencing),Inject,,railway-inject-2,4,Check,,237807806
RDF4J (No Inferencing),Inject,,railway-inject-2,4,Transformation,1,20686534
RDF4J (No Inferencing),Inject,,railway-inject-2,4,Recheck,1,589655925
RDF4J (No Inferencing),Inject,,railway-inject-2,4,Transformation,2,8107839
RDF4J (No Inferencing),Inject,,railway-inject-2,4,Recheck,2,559133168
RDF4J (No Inferencing),Inject,,railway-inject-2,4,Transformation,3,8329068
RDF4J (No Inferencing),Inject,,railway-inject-2,4,Recheck,3,629458717
RDF4J (No Inferencing),Inject,,railway-inject-2,4,Transformation,4,7643348
RDF4J (No Inferencing),Inject,,railway-inject-2,4,Recheck,4,630425903
RDF4J (No Inferencing),Inject,,railway-inject-2,4,Transformation,5,7163858
RDF4J (No Inferencing),Inject,,railway-inject-2,4,Recheck,5,666790448
RDF4J (No Inferencing),Inject,,railway-inject-2,5,Read,,245754444
RDF4J (No Inferencing),Inject,,railway-inject-2,5,Check,,240133646
RDF4J (No Inferencing),Inject,,railway-inject-2,5,Transformation,1,19351454
RDF4J (No Inferencing),Inject,,railway-inject-2,5,Recheck,1,579299804
RDF4J (No Inferencing),Inject,,railway-inject-2,5,Transformation,2,9499916
RDF4J (No Inferencing),Inject,,railway-inject-2,5,Recheck,2,534915286
RDF4J (No Inferencing),Inject,,railway-inject-2,5,Transformation,3,7195552
RDF4J (No Inferencing),Inject,,railway-inject-2,5,Recheck,3,615981964
RDF4J (No Inferencing),Inject,,railway-inject-2,5,Transformation,4,7474314
RDF4J (No Inferencing),Inject,,railway-inject-2,5,Recheck,4,684878923
RDF4J (No Inferencing),Inject,,railway-inject-2,5,Transformation,5,5630877
RDF4J (No Inferencing),Inject,,railway-inject-2,5,Recheck,5,776645711
