Tool,Workload,Description,Model,Run,Query,Iteration,Matches
SQLite,Inject,,railway-inject-128,1,ConnectedSegments,1,1587
SQLite,Inject,,railway-inject-128,1,ConnectedSegments,2,1597
SQLite,Inject,,railway-inject-128,1,ConnectedSegments,3,1607
SQLite,Inject,,railway-inject-128,1,ConnectedSegments,4,1617
SQLite,Inject,,railway-inject-128,1,ConnectedSegments,5,1627
SQLite,Inject,,railway-inject-128,1,ConnectedSegments,6,1637
SQLite,Inject,,railway-inject-128,1,PosLength,1,3254
SQLite,Inject,,railway-inject-128,1,PosLength,2,3263
SQLite,Inject,,railway-inject-128,1,PosLength,3,3272
SQLite,Inject,,railway-inject-128,1,PosLength,4,3282
SQLite,Inject,,railway-inject-128,1,PosLength,5,3292
SQLite,Inject,,railway-inject-128,1,PosLength,6,3302
SQLite,Inject,,railway-inject-128,1,RouteSensor,1,1252
SQLite,Inject,,railway-inject-128,1,RouteSensor,2,1260
SQLite,Inject,,railway-inject-128,1,RouteSensor,3,1268
SQLite,Inject,,railway-inject-128,1,RouteSensor,4,1276
SQLite,Inject,,railway-inject-128,1,RouteSensor,5,1285
SQLite,Inject,,railway-inject-128,1,RouteSensor,6,1295
SQLite,Inject,,railway-inject-128,1,SemaphoreNeighbor,1,159
SQLite,Inject,,railway-inject-128,1,SemaphoreNeighbor,2,200
SQLite,Inject,,railway-inject-128,1,SemaphoreNeighbor,3,243
SQLite,Inject,,railway-inject-128,1,SemaphoreNeighbor,4,277
SQLite,Inject,,railway-inject-128,1,SemaphoreNeighbor,5,317
SQLite,Inject,,railway-inject-128,1,SemaphoreNeighbor,6,346
SQLite,Inject,,railway-inject-128,1,SwitchSet,1,332
SQLite,Inject,,railway-inject-128,1,SwitchSet,2,341
SQLite,Inject,,railway-inject-128,1,SwitchSet,3,348
SQLite,Inject,,railway-inject-128,1,SwitchSet,4,354
SQLite,Inject,,railway-inject-128,1,SwitchSet,5,356
SQLite,Inject,,railway-inject-128,1,SwitchSet,6,360
SQLite,Inject,,railway-inject-128,1,SwitchMonitored,1,11
SQLite,Inject,,railway-inject-128,1,SwitchMonitored,2,21
SQLite,Inject,,railway-inject-128,1,SwitchMonitored,3,31
SQLite,Inject,,railway-inject-128,1,SwitchMonitored,4,41
SQLite,Inject,,railway-inject-128,1,SwitchMonitored,5,51
SQLite,Inject,,railway-inject-128,1,SwitchMonitored,6,61
SQLite,Inject,,railway-inject-128,2,ConnectedSegments,1,1587
SQLite,Inject,,railway-inject-128,2,ConnectedSegments,2,1597
SQLite,Inject,,railway-inject-128,2,ConnectedSegments,3,1607
SQLite,Inject,,railway-inject-128,2,ConnectedSegments,4,1617
SQLite,Inject,,railway-inject-128,2,ConnectedSegments,5,1627
SQLite,Inject,,railway-inject-128,2,ConnectedSegments,6,1637
SQLite,Inject,,railway-inject-128,2,PosLength,1,3254
SQLite,Inject,,railway-inject-128,2,PosLength,2,3263
SQLite,Inject,,railway-inject-128,2,PosLength,3,3272
SQLite,Inject,,railway-inject-128,2,PosLength,4,3282
SQLite,Inject,,railway-inject-128,2,PosLength,5,3292
SQLite,Inject,,railway-inject-128,2,PosLength,6,3302
SQLite,Inject,,railway-inject-128,2,RouteSensor,1,1252
SQLite,Inject,,railway-inject-128,2,RouteSensor,2,1260
SQLite,Inject,,railway-inject-128,2,RouteSensor,3,1268
SQLite,Inject,,railway-inject-128,2,RouteSensor,4,1276
SQLite,Inject,,railway-inject-128,2,RouteSensor,5,1285
SQLite,Inject,,railway-inject-128,2,RouteSensor,6,1295
SQLite,Inject,,railway-inject-128,2,SemaphoreNeighbor,1,159
SQLite,Inject,,railway-inject-128,2,SemaphoreNeighbor,2,200
SQLite,Inject,,railway-inject-128,2,SemaphoreNeighbor,3,243
SQLite,Inject,,railway-inject-128,2,SemaphoreNeighbor,4,277
SQLite,Inject,,railway-inject-128,2,SemaphoreNeighbor,5,317
SQLite,Inject,,railway-inject-128,2,SemaphoreNeighbor,6,346
SQLite,Inject,,railway-inject-128,2,SwitchSet,1,332
SQLite,Inject,,railway-inject-128,2,SwitchSet,2,341
SQLite,Inject,,railway-inject-128,2,SwitchSet,3,348
SQLite,Inject,,railway-inject-128,2,SwitchSet,4,354
SQLite,Inject,,railway-inject-128,2,SwitchSet,5,356
SQLite,Inject,,railway-inject-128,2,SwitchSet,6,360
SQLite,Inject,,railway-inject-128,2,SwitchMonitored,1,11
SQLite,Inject,,railway-inject-128,2,SwitchMonitored,2,21
SQLite,Inject,,railway-inject-128,2,SwitchMonitored,3,31
SQLite,Inject,,railway-inject-128,2,SwitchMonitored,4,41
SQLite,Inject,,railway-inject-128,2,SwitchMonitored,5,51
SQLite,Inject,,railway-inject-128,2,SwitchMonitored,6,61
SQLite,Inject,,railway-inject-128,3,ConnectedSegments,1,1587
SQLite,Inject,,railway-inject-128,3,ConnectedSegments,2,1597
SQLite,Inject,,railway-inject-128,3,ConnectedSegments,3,1607
SQLite,Inject,,railway-inject-128,3,ConnectedSegments,4,1617
SQLite,Inject,,railway-inject-128,3,ConnectedSegments,5,1627
SQLite,Inject,,railway-inject-128,3,ConnectedSegments,6,1637
SQLite,Inject,,railway-inject-128,3,PosLength,1,3254
SQLite,Inject,,railway-inject-128,3,PosLength,2,3263
SQLite,Inject,,railway-inject-128,3,PosLength,3,3272
SQLite,Inject,,railway-inject-128,3,PosLength,4,3282
SQLite,Inject,,railway-inject-128,3,PosLength,5,3292
SQLite,Inject,,railway-inject-128,3,PosLength,6,3302
SQLite,Inject,,railway-inject-128,3,RouteSensor,1,1252
SQLite,Inject,,railway-inject-128,3,RouteSensor,2,1260
SQLite,Inject,,railway-inject-128,3,RouteSensor,3,1268
SQLite,Inject,,railway-inject-128,3,RouteSensor,4,1276
SQLite,Inject,,railway-inject-128,3,RouteSensor,5,1285
SQLite,Inject,,railway-inject-128,3,RouteSensor,6,1295
SQLite,Inject,,railway-inject-128,3,SemaphoreNeighbor,1,159
SQLite,Inject,,railway-inject-128,3,SemaphoreNeighbor,2,200
SQLite,Inject,,railway-inject-128,3,SemaphoreNeighbor,3,243
SQLite,Inject,,railway-inject-128,3,SemaphoreNeighbor,4,277
SQLite,Inject,,railway-inject-128,3,SemaphoreNeighbor,5,317
SQLite,Inject,,railway-inject-128,3,SemaphoreNeighbor,6,346
SQLite,Inject,,railway-inject-128,3,SwitchSet,1,332
SQLite,Inject,,railway-inject-128,3,SwitchSet,2,341
SQLite,Inject,,railway-inject-128,3,SwitchSet,3,348
SQLite,Inject,,railway-inject-128,3,SwitchSet,4,354
SQLite,Inject,,railway-inject-128,3,SwitchSet,5,356
SQLite,Inject,,railway-inject-128,3,SwitchSet,6,360
SQLite,Inject,,railway-inject-128,3,SwitchMonitored,1,11
SQLite,Inject,,railway-inject-128,3,SwitchMonitored,2,21
SQLite,Inject,,railway-inject-128,3,SwitchMonitored,3,31
SQLite,Inject,,railway-inject-128,3,SwitchMonitored,4,41
SQLite,Inject,,railway-inject-128,3,SwitchMonitored,5,51
SQLite,Inject,,railway-inject-128,3,SwitchMonitored,6,61
SQLite,Inject,,railway-inject-128,4,ConnectedSegments,1,1587
SQLite,Inject,,railway-inject-128,4,ConnectedSegments,2,1597
SQLite,Inject,,railway-inject-128,4,ConnectedSegments,3,1607
SQLite,Inject,,railway-inject-128,4,ConnectedSegments,4,1617
SQLite,Inject,,railway-inject-128,4,ConnectedSegments,5,1627
SQLite,Inject,,railway-inject-128,4,ConnectedSegments,6,1637
SQLite,Inject,,railway-inject-128,4,PosLength,1,3254
SQLite,Inject,,railway-inject-128,4,PosLength,2,3263
SQLite,Inject,,railway-inject-128,4,PosLength,3,3272
SQLite,Inject,,railway-inject-128,4,PosLength,4,3282
SQLite,Inject,,railway-inject-128,4,PosLength,5,3292
SQLite,Inject,,railway-inject-128,4,PosLength,6,3302
SQLite,Inject,,railway-inject-128,4,RouteSensor,1,1252
SQLite,Inject,,railway-inject-128,4,RouteSensor,2,1260
SQLite,Inject,,railway-inject-128,4,RouteSensor,3,1268
SQLite,Inject,,railway-inject-128,4,RouteSensor,4,1276
SQLite,Inject,,railway-inject-128,4,RouteSensor,5,1285
SQLite,Inject,,railway-inject-128,4,RouteSensor,6,1295
SQLite,Inject,,railway-inject-128,4,SemaphoreNeighbor,1,159
SQLite,Inject,,railway-inject-128,4,SemaphoreNeighbor,2,200
SQLite,Inject,,railway-inject-128,4,SemaphoreNeighbor,3,243
SQLite,Inject,,railway-inject-128,4,SemaphoreNeighbor,4,277
SQLite,Inject,,railway-inject-128,4,SemaphoreNeighbor,5,317
SQLite,Inject,,railway-inject-128,4,SemaphoreNeighbor,6,346
SQLite,Inject,,railway-inject-128,4,SwitchSet,1,332
SQLite,Inject,,railway-inject-128,4,SwitchSet,2,341
SQLite,Inject,,railway-inject-128,4,SwitchSet,3,348
SQLite,Inject,,railway-inject-128,4,SwitchSet,4,354
