Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Neo4j (Core API-CSV),Repair,,railway-repair-1024,1,Read,,20697689259
Neo4j (Core API-CSV),Repair,,railway-repair-1024,1,Check,,16662775678
Neo4j (Core API-CSV),Repair,,railway-repair-1024,1,Transformation,1,1886132410
Neo4j (Core API-CSV),Repair,,railway-repair-1024,1,Recheck,1,14927763382
Neo4j (Core API-CSV),Repair,,railway-repair-1024,1,Transformation,2,714918998
Neo4j (Core API-CSV),Repair,,railway-repair-1024,1,Recheck,2,14325724967
Neo4j (Core API-CSV),Repair,,railway-repair-1024,1,Transformation,3,648509646
Neo4j (Core API-CSV),Repair,,railway-repair-1024,1,Recheck,3,14409180119
Neo4j (Core API-CSV),Repair,,railway-repair-1024,1,Transformation,4,437905377
Neo4j (Core API-CSV),Repair,,railway-repair-1024,1,Recheck,4,14439981112
Neo4j (Core API-CSV),Repair,,railway-repair-1024,1,Transformation,5,422280557
Neo4j (Core API-CSV),Repair,,railway-repair-1024,1,Recheck,5,14100864791
Neo4j (Core API-CSV),Repair,,railway-repair-1024,2,Read,,18328772054
Neo4j (Core API-CSV),Repair,,railway-repair-1024,2,Check,,14796071360
Neo4j (Core API-CSV),Repair,,railway-repair-1024,2,Transformation,1,461615956
Neo4j (Core API-CSV),Repair,,railway-repair-1024,2,Recheck,1,14051162416
Neo4j (Core API-CSV),Repair,,railway-repair-1024,2,Transformation,2,408042949
Neo4j (Core API-CSV),Repair,,railway-repair-1024,2,Recheck,2,14359155388
Neo4j (Core API-CSV),Repair,,railway-repair-1024,2,Transformation,3,381670344
Neo4j (Core API-CSV),Repair,,railway-repair-1024,2,Recheck,3,14958795782
Neo4j (Core API-CSV),Repair,,railway-repair-1024,2,Transformation,4,298318531
Neo4j (Core API-CSV),Repair,,railway-repair-1024,2,Recheck,4,14333783146
Neo4j (Core API-CSV),Repair,,railway-repair-1024,2,Transformation,5,285097377
Neo4j (Core API-CSV),Repair,,railway-repair-1024,2,Recheck,5,14133509064
Neo4j (Core API-CSV),Repair,,railway-repair-1024,3,Read,,19857088632
Neo4j (Core API-CSV),Repair,,railway-repair-1024,3,Check,,14687315682
Neo4j (Core API-CSV),Repair,,railway-repair-1024,3,Transformation,1,365465818
Neo4j (Core API-CSV),Repair,,railway-repair-1024,3,Recheck,1,14479482215
Neo4j (Core API-CSV),Repair,,railway-repair-1024,3,Transformation,2,355560381
Neo4j (Core API-CSV),Repair,,railway-repair-1024,3,Recheck,2,14388465666
Neo4j (Core API-CSV),Repair,,railway-repair-1024,3,Transformation,3,335839141
Neo4j (Core API-CSV),Repair,,railway-repair-1024,3,Recheck,3,14642796687
Neo4j (Core API-CSV),Repair,,railway-repair-1024,3,Transformation,4,274373676
Neo4j (Core API-CSV),Repair,,railway-repair-1024,3,Recheck,4,14869157487
Neo4j (Core API-CSV),Repair,,railway-repair-1024,3,Transformation,5,273384395
Neo4j (Core API-CSV),Repair,,railway-repair-1024,3,Recheck,5,14206951642
Neo4j (Core API-CSV),Repair,,railway-repair-1024,4,Read,,19534286358
Neo4j (Core API-CSV),Repair,,railway-repair-1024,4,Check,,14496839678
Neo4j (Core API-CSV),Repair,,railway-repair-1024,4,Transformation,1,394567660
Neo4j (Core API-CSV),Repair,,railway-repair-1024,4,Recheck,1,14495504105
Neo4j (Core API-CSV),Repair,,railway-repair-1024,4,Transformation,2,329082815
Neo4j (Core API-CSV),Repair,,railway-repair-1024,4,Recheck,2,14457078352
Neo4j (Core API-CSV),Repair,,railway-repair-1024,4,Transformation,3,309616541
Neo4j (Core API-CSV),Repair,,railway-repair-1024,4,Recheck,3,14465862785
Neo4j (Core API-CSV),Repair,,railway-repair-1024,4,Transformation,4,263898508
Neo4j (Core API-CSV),Repair,,railway-repair-1024,4,Recheck,4,14465154764
Neo4j (Core API-CSV),Repair,,railway-repair-1024,4,Transformation,5,344264809
Neo4j (Core API-CSV),Repair,,railway-repair-1024,4,Recheck,5,14125596364
Neo4j (Core API-CSV),Repair,,railway-repair-1024,5,Read,,18678538081
Neo4j (Core API-CSV),Repair,,railway-repair-1024,5,Check,,14792545311
Neo4j (Core API-CSV),Repair,,railway-repair-1024,5,Transformation,1,355479959
Neo4j (Core API-CSV),Repair,,railway-repair-1024,5,Recheck,1,14680444279
Neo4j (Core API-CSV),Repair,,railway-repair-1024,5,Transformation,2,367608976
Neo4j (Core API-CSV),Repair,,railway-repair-1024,5,Recheck,2,14923247669
Neo4j (Core API-CSV),Repair,,railway-repair-1024,5,Transformation,3,292778659
Neo4j (Core API-CSV),Repair,,railway-repair-1024,5,Recheck,3,14954505058
Neo4j (Core API-CSV),Repair,,railway-repair-1024,5,Transformation,4,293672068
Neo4j (Core API-CSV),Repair,,railway-repair-1024,5,Recheck,4,14759995633
Neo4j (Core API-CSV),Repair,,railway-repair-1024,5,Transformation,5,254063970
Neo4j (Core API-CSV),Repair,,railway-repair-1024,5,Recheck,5,14326865580
