Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Jena (No Inferencing),Inject,,railway-inject-64,1,Read,,3769190030
Jena (No Inferencing),Inject,,railway-inject-64,1,Check,,2656000027
Jena (No Inferencing),Inject,,railway-inject-64,1,Transformation,1,26981001
Jena (No Inferencing),Inject,,railway-inject-64,1,Recheck,1,1664145098
Jena (No Inferencing),Inject,,railway-inject-64,1,Transformation,2,4490764
Jena (No Inferencing),Inject,,railway-inject-64,1,Recheck,2,1845847141
Jena (No Inferencing),Inject,,railway-inject-64,1,Transformation,3,2852887
Jena (No Inferencing),Inject,,railway-inject-64,1,Recheck,3,1620112317
Jena (No Inferencing),Inject,,railway-inject-64,1,Transformation,4,3006309
Jena (No Inferencing),Inject,,railway-inject-64,1,Recheck,4,1712609425
Jena (No Inferencing),Inject,,railway-inject-64,1,Transformation,5,2844122
Jena (No Inferencing),Inject,,railway-inject-64,1,Recheck,5,1616774191
Jena (No Inferencing),Inject,,railway-inject-64,2,Read,,3147397956
Jena (No Inferencing),Inject,,railway-inject-64,2,Check,,1802300534
Jena (No Inferencing),Inject,,railway-inject-64,2,Transformation,1,8698114
Jena (No Inferencing),Inject,,railway-inject-64,2,Recheck,1,1622615280
Jena (No Inferencing),Inject,,railway-inject-64,2,Transformation,2,2182073
Jena (No Inferencing),Inject,,railway-inject-64,2,Recheck,2,1613867461
Jena (No Inferencing),Inject,,railway-inject-64,2,Transformation,3,2502361
Jena (No Inferencing),Inject,,railway-inject-64,2,Recheck,3,1626345453
Jena (No Inferencing),Inject,,railway-inject-64,2,Transformation,4,1947199
Jena (No Inferencing),Inject,,railway-inject-64,2,Recheck,4,1675365739
Jena (No Inferencing),Inject,,railway-inject-64,2,Transformation,5,1999827
Jena (No Inferencing),Inject,,railway-inject-64,2,Recheck,5,1731040845
Jena (No Inferencing),Inject,,railway-inject-64,3,Read,,3171348385
Jena (No Inferencing),Inject,,railway-inject-64,3,Check,,1845135241
Jena (No Inferencing),Inject,,railway-inject-64,3,Transformation,1,5701415
Jena (No Inferencing),Inject,,railway-inject-64,3,Recheck,1,1616054738
Jena (No Inferencing),Inject,,railway-inject-64,3,Transformation,2,1777263
Jena (No Inferencing),Inject,,railway-inject-64,3,Recheck,2,1633165298
Jena (No Inferencing),Inject,,railway-inject-64,3,Transformation,3,1871542
Jena (No Inferencing),Inject,,railway-inject-64,3,Recheck,3,1654503398
Jena (No Inferencing),Inject,,railway-inject-64,3,Transformation,4,1665764
Jena (No Inferencing),Inject,,railway-inject-64,3,Recheck,4,1822628500
Jena (No Inferencing),Inject,,railway-inject-64,3,Transformation,5,1465132
Jena (No Inferencing),Inject,,railway-inject-64,3,Recheck,5,1584723256
Jena (No Inferencing),Inject,,railway-inject-64,4,Read,,3114074791
Jena (No Inferencing),Inject,,railway-inject-64,4,Check,,1706435200
Jena (No Inferencing),Inject,,railway-inject-64,4,Transformation,1,4895664
Jena (No Inferencing),Inject,,railway-inject-64,4,Recheck,1,1691618582
Jena (No Inferencing),Inject,,railway-inject-64,4,Transformation,2,2003082
Jena (No Inferencing),Inject,,railway-inject-64,4,Recheck,2,1624304095
Jena (No Inferencing),Inject,,railway-inject-64,4,Transformation,3,2322347
Jena (No Inferencing),Inject,,railway-inject-64,4,Recheck,3,1640324819
Jena (No Inferencing),Inject,,railway-inject-64,4,Transformation,4,1583708
Jena (No Inferencing),Inject,,railway-inject-64,4,Recheck,4,1637075484
Jena (No Inferencing),Inject,,railway-inject-64,4,Transformation,5,2073567
Jena (No Inferencing),Inject,,railway-inject-64,4,Recheck,5,1616745002
Jena (No Inferencing),Inject,,railway-inject-64,5,Read,,3005354378
Jena (No Inferencing),Inject,,railway-inject-64,5,Check,,1701684449
Jena (No Inferencing),Inject,,railway-inject-64,5,Transformation,1,4962897
Jena (No Inferencing),Inject,,railway-inject-64,5,Recheck,1,1632126483
Jena (No Inferencing),Inject,,railway-inject-64,5,Transformation,2,1261842
Jena (No Inferencing),Inject,,railway-inject-64,5,Recheck,2,1588869866
Jena (No Inferencing),Inject,,railway-inject-64,5,Transformation,3,1480799
Jena (No Inferencing),Inject,,railway-inject-64,5,Recheck,3,1621710078
Jena (No Inferencing),Inject,,railway-inject-64,5,Transformation,4,1498613
Jena (No Inferencing),Inject,,railway-inject-64,5,Recheck,4,1797254676
Jena (No Inferencing),Inject,,railway-inject-64,5,Transformation,5,1796332
Jena (No Inferencing),Inject,,railway-inject-64,5,Recheck,5,1713895522
