Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Jena (No Inferencing),Inject,,railway-inject-4,1,Read,,670277220
Jena (No Inferencing),Inject,,railway-inject-4,1,Check,,513730487
Jena (No Inferencing),Inject,,railway-inject-4,1,Transformation,1,20661643
Jena (No Inferencing),Inject,,railway-inject-4,1,Recheck,1,152102785
Jena (No Inferencing),Inject,,railway-inject-4,1,Transformation,2,3413602
Jena (No Inferencing),Inject,,railway-inject-4,1,Recheck,2,122957939
Jena (No Inferencing),Inject,,railway-inject-4,1,Transformation,3,3954638
Jena (No Inferencing),Inject,,railway-inject-4,1,Recheck,3,133015521
Jena (No Inferencing),Inject,,railway-inject-4,1,Transformation,4,2431095
Jena (No Inferencing),Inject,,railway-inject-4,1,Recheck,4,141977455
Jena (No Inferencing),Inject,,railway-inject-4,1,Transformation,5,2900301
Jena (No Inferencing),Inject,,railway-inject-4,1,Recheck,5,125137267
Jena (No Inferencing),Inject,,railway-inject-4,2,Read,,326432577
Jena (No Inferencing),Inject,,railway-inject-4,2,Check,,142700408
Jena (No Inferencing),Inject,,railway-inject-4,2,Transformation,1,4050020
Jena (No Inferencing),Inject,,railway-inject-4,2,Recheck,1,110931949
Jena (No Inferencing),Inject,,railway-inject-4,2,Transformation,2,2147633
Jena (No Inferencing),Inject,,railway-inject-4,2,Recheck,2,106250123
Jena (No Inferencing),Inject,,railway-inject-4,2,Transformation,3,1915191
Jena (No Inferencing),Inject,,railway-inject-4,2,Recheck,3,105952084
Jena (No Inferencing),Inject,,railway-inject-4,2,Transformation,4,2487506
Jena (No Inferencing),Inject,,railway-inject-4,2,Recheck,4,111197382
Jena (No Inferencing),Inject,,railway-inject-4,2,Transformation,5,1861009
Jena (No Inferencing),Inject,,railway-inject-4,2,Recheck,5,100867342
Jena (No Inferencing),Inject,,railway-inject-4,3,Read,,192685721
Jena (No Inferencing),Inject,,railway-inject-4,3,Check,,105554635
Jena (No Inferencing),Inject,,railway-inject-4,3,Transformation,1,3094275
Jena (No Inferencing),Inject,,railway-inject-4,3,Recheck,1,102892742
Jena (No Inferencing),Inject,,railway-inject-4,3,Transformation,2,1760245
Jena (No Inferencing),Inject,,railway-inject-4,3,Recheck,2,101073254
Jena (No Inferencing),Inject,,railway-inject-4,3,Transformation,3,1582890
Jena (No Inferencing),Inject,,railway-inject-4,3,Recheck,3,99799441
Jena (No Inferencing),Inject,,railway-inject-4,3,Transformation,4,1434963
Jena (No Inferencing),Inject,,railway-inject-4,3,Recheck,4,98675742
Jena (No Inferencing),Inject,,railway-inject-4,3,Transformation,5,1358975
Jena (No Inferencing),Inject,,railway-inject-4,3,Recheck,5,99508730
Jena (No Inferencing),Inject,,railway-inject-4,4,Read,,150350104
Jena (No Inferencing),Inject,,railway-inject-4,4,Check,,104823750
Jena (No Inferencing),Inject,,railway-inject-4,4,Transformation,1,2830958
Jena (No Inferencing),Inject,,railway-inject-4,4,Recheck,1,105856264
Jena (No Inferencing),Inject,,railway-inject-4,4,Transformation,2,1448333
Jena (No Inferencing),Inject,,railway-inject-4,4,Recheck,2,103350444
Jena (No Inferencing),Inject,,railway-inject-4,4,Transformation,3,1516885
Jena (No Inferencing),Inject,,railway-inject-4,4,Recheck,3,105594925
Jena (No Inferencing),Inject,,railway-inject-4,4,Transformation,4,1283439
Jena (No Inferencing),Inject,,railway-inject-4,4,Recheck,4,100317622
Jena (No Inferencing),Inject,,railway-inject-4,4,Transformation,5,1350131
Jena (No Inferencing),Inject,,railway-inject-4,4,Recheck,5,97813165
Jena (No Inferencing),Inject,,railway-inject-4,5,Read,,149089986
Jena (No Inferencing),Inject,,railway-inject-4,5,Check,,132080440
Jena (No Inferencing),Inject,,railway-inject-4,5,Transformation,1,2683683
Jena (No Inferencing),Inject,,railway-inject-4,5,Recheck,1,106438027
Jena (No Inferencing),Inject,,railway-inject-4,5,Transformation,2,1288241
Jena (No Inferencing),Inject,,railway-inject-4,5,Recheck,2,103762687
Jena (No Inferencing),Inject,,railway-inject-4,5,Transformation,3,1333656
Jena (No Inferencing),Inject,,railway-inject-4,5,Recheck,3,101494773
Jena (No Inferencing),Inject,,railway-inject-4,5,Transformation,4,1500862
Jena (No Inferencing),Inject,,railway-inject-4,5,Recheck,4,100050988
Jena (No Inferencing),Inject,,railway-inject-4,5,Transformation,5,1206530
Jena (No Inferencing),Inject,,railway-inject-4,5,Recheck,5,81495421
