Tool,Workload,Description,Model,Run,Phase,Iteration,Time
SQLite,Inject,,railway-inject-256,1,Read,,7228807751
SQLite,Inject,,railway-inject-256,1,Check,,13464416783
SQLite,Inject,,railway-inject-256,1,Transformation,1,7660332
SQLite,Inject,,railway-inject-256,1,Recheck,1,12330019235
SQLite,Inject,,railway-inject-256,1,Transformation,2,6759005
SQLite,Inject,,railway-inject-256,1,Recheck,2,12050716472
SQLite,Inject,,railway-inject-256,1,Transformation,3,9327921
SQLite,Inject,,railway-inject-256,1,Recheck,3,12201789495
SQLite,Inject,,railway-inject-256,1,Transformation,4,10949452
SQLite,Inject,,railway-inject-256,1,Recheck,4,12072050066
SQLite,Inject,,railway-inject-256,1,Transformation,5,7796951
SQLite,Inject,,railway-inject-256,1,Recheck,5,12159471404
SQLite,Inject,,railway-inject-256,2,Read,,7302637987
SQLite,Inject,,railway-inject-256,2,Check,,11944859934
SQLite,Inject,,railway-inject-256,2,Transformation,1,6934849
SQLite,Inject,,railway-inject-256,2,Recheck,1,12058267522
SQLite,Inject,,railway-inject-256,2,Transformation,2,7095016
SQLite,Inject,,railway-inject-256,2,Recheck,2,11914546371
SQLite,Inject,,railway-inject-256,2,Transformation,3,8378664
SQLite,Inject,,railway-inject-256,2,Recheck,3,12159569840
SQLite,Inject,,railway-inject-256,2,Transformation,4,8439255
SQLite,Inject,,railway-inject-256,2,Recheck,4,11980635765
SQLite,Inject,,railway-inject-256,2,Transformation,5,7583563
SQLite,Inject,,railway-inject-256,2,Recheck,5,12052522622
SQLite,Inject,,railway-inject-256,3,Read,,7743564540
SQLite,Inject,,railway-inject-256,3,Check,,11985719821
SQLite,Inject,,railway-inject-256,3,Transformation,1,6965094
SQLite,Inject,,railway-inject-256,3,Recheck,1,11989430062
SQLite,Inject,,railway-inject-256,3,Transformation,2,6547611
SQLite,Inject,,railway-inject-256,3,Recheck,2,12212777824
SQLite,Inject,,railway-inject-256,3,Transformation,3,10564686
SQLite,Inject,,railway-inject-256,3,Recheck,3,12192385120
SQLite,Inject,,railway-inject-256,3,Transformation,4,9159929
SQLite,Inject,,railway-inject-256,3,Recheck,4,11964554687
SQLite,Inject,,railway-inject-256,3,Transformation,5,7256160
SQLite,Inject,,railway-inject-256,3,Recheck,5,11960160363
SQLite,Inject,,railway-inject-256,4,Read,,8425466092
SQLite,Inject,,railway-inject-256,4,Check,,11931852582
SQLite,Inject,,railway-inject-256,4,Transformation,1,6873212
SQLite,Inject,,railway-inject-256,4,Recheck,1,11956105135
SQLite,Inject,,railway-inject-256,4,Transformation,2,6497008
SQLite,Inject,,railway-inject-256,4,Recheck,2,11960314804
SQLite,Inject,,railway-inject-256,4,Transformation,3,8551339
SQLite,Inject,,railway-inject-256,4,Recheck,3,11887736880
SQLite,Inject,,railway-inject-256,4,Transformation,4,9789854
SQLite,Inject,,railway-inject-256,4,Recheck,4,11961013321
SQLite,Inject,,railway-inject-256,4,Transformation,5,7148478
SQLite,Inject,,railway-inject-256,4,Recheck,5,11959648203
SQLite,Inject,,railway-inject-256,5,Read,,7222581842
SQLite,Inject,,railway-inject-256,5,Check,,12250682535
SQLite,Inject,,railway-inject-256,5,Transformation,1,6294062
SQLite,Inject,,railway-inject-256,5,Recheck,1,11938442465
SQLite,Inject,,railway-inject-256,5,Transformation,2,6364777
SQLite,Inject,,railway-inject-256,5,Recheck,2,11884431049
SQLite,Inject,,railway-inject-256,5,Transformation,3,7807567
SQLite,Inject,,railway-inject-256,5,Recheck,3,11927602514
SQLite,Inject,,railway-inject-256,5,Transformation,4,8202444
SQLite,Inject,,railway-inject-256,5,Recheck,4,11909119781
SQLite,Inject,,railway-inject-256,5,Transformation,5,7082952
SQLite,Inject,,railway-inject-256,5,Recheck,5,11903177572
