Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Neo4j (Core API-CSV),Repair,,railway-repair-64,1,Read,,8403980959
Neo4j (Core API-CSV),Repair,,railway-repair-64,1,Check,,1615131168
Neo4j (Core API-CSV),Repair,,railway-repair-64,1,Transformation,1,515091790
Neo4j (Core API-CSV),Repair,,railway-repair-64,1,Recheck,1,1708504100
Neo4j (Core API-CSV),Repair,,railway-repair-64,1,Transformation,2,121377583
Neo4j (Core API-CSV),Repair,,railway-repair-64,1,Recheck,2,990462041
Neo4j (Core API-CSV),Repair,,railway-repair-64,1,Transformation,3,164594827
Neo4j (Core API-CSV),Repair,,railway-repair-64,1,Recheck,3,1077635487
Neo4j (Core API-CSV),Repair,,railway-repair-64,1,Transformation,4,72936226
Neo4j (Core API-CSV),Repair,,railway-repair-64,1,Recheck,4,985419724
Neo4j (Core API-CSV),Repair,,railway-repair-64,1,Transformation,5,102436352
Neo4j (Core API-CSV),Repair,,railway-repair-64,1,Recheck,5,980907780
Neo4j (Core API-CSV),Repair,,railway-repair-64,2,Read,,6581887637
Neo4j (Core API-CSV),Repair,,railway-repair-64,2,Check,,970796284
Neo4j (Core API-CSV),Repair,,railway-repair-64,2,Transformation,1,137865012
Neo4j (Core API-CSV),Repair,,railway-repair-64,2,Recheck,1,1032460647
Neo4j (Core API-CSV),Repair,,railway-repair-64,2,Transformation,2,102308520
Neo4j (Core API-CSV),Repair,,railway-repair-64,2,Recheck,2,976982457
Neo4j (Core API-CSV),Repair,,railway-repair-64,2,Transformation,3,64268311
Neo4j (Core API-CSV),Repair,,railway-repair-64,2,Recheck,3,1025338717
Neo4j (Core API-CSV),Repair,,railway-repair-64,2,Transformation,4,54145652
Neo4j (Core API-CSV),Repair,,railway-repair-64,2,Recheck,4,888923215
Neo4j (Core API-CSV),Repair,,railway-repair-64,2,Transformation,5,69392074
Neo4j (Core API-CSV),Repair,,railway-repair-64,2,Recheck,5,914668157
Neo4j (Core API-CSV),Repair,,railway-repair-64,3,Read,,6544033886
Neo4j (Core API-CSV),Repair,,railway-repair-64,3,Check,,991084465
Neo4j (Core API-CSV),Repair,,railway-repair-64,3,Transformation,1,73260078
Neo4j (Core API-CSV),Repair,,railway-repair-64,3,Recheck,1,911162038
Neo4j (Core API-CSV),Repair,,railway-repair-64,3,Transformation,2,89713601
Neo4j (Core API-CSV),Repair,,railway-repair-64,3,Recheck,2,892328464
Neo4j (Core API-CSV),Repair,,railway-repair-64,3,Transformation,3,55161220
Neo4j (Core API-CSV),Repair,,railway-repair-64,3,Recheck,3,906798881
Neo4j (Core API-CSV),Repair,,railway-repair-64,3,Transformation,4,51400068
Neo4j (Core API-CSV),Repair,,railway-repair-64,3,Recheck,4,909508392
Neo4j (Core API-CSV),Repair,,railway-repair-64,3,Transformation,5,60181806
Neo4j (Core API-CSV),Repair,,railway-repair-64,3,Recheck,5,900588122
Neo4j (Core API-CSV),Repair,,railway-repair-64,4,Read,,7042458888
Neo4j (Core API-CSV),Repair,,railway-repair-64,4,Check,,893226976
Neo4j (Core API-CSV),Repair,,railway-repair-64,4,Transformation,1,71483843
Neo4j (Core API-CSV),Repair,,railway-repair-64,4,Recheck,1,905926417
Neo4j (Core API-CSV),Repair,,railway-repair-64,4,Transformation,2,58342120
Neo4j (Core API-CSV),Repair,,railway-repair-64,4,Recheck,2,1120498375
Neo4j (Core API-CSV),Repair,,railway-repair-64,4,Transformation,3,73988077
Neo4j (Core API-CSV),Repair,,railway-repair-64,4,Recheck,3,929545836
Neo4j (Core API-CSV),Repair,,railway-repair-64,4,Transformation,4,105721650
Neo4j (Core API-CSV),Repair,,railway-repair-64,4,Recheck,4,927684333
Neo4j (Core API-CSV),Repair,,railway-repair-64,4,Transformation,5,49764281
Neo4j (Core API-CSV),Repair,,railway-repair-64,4,Recheck,5,922587046
Neo4j (Core API-CSV),Repair,,railway-repair-64,5,Read,,6848645656
Neo4j (Core API-CSV),Repair,,railway-repair-64,5,Check,,907885226
Neo4j (Core API-CSV),Repair,,railway-repair-64,5,Transformation,1,64879084
Neo4j (Core API-CSV),Repair,,railway-repair-64,5,Recheck,1,888285268
Neo4j (Core API-CSV),Repair,,railway-repair-64,5,Transformation,2,61378721
Neo4j (Core API-CSV),Repair,,railway-repair-64,5,Recheck,2,905027623
Neo4j (Core API-CSV),Repair,,railway-repair-64,5,Transformation,3,38539921
Neo4j (Core API-CSV),Repair,,railway-repair-64,5,Recheck,3,892287801
Neo4j (Core API-CSV),Repair,,railway-repair-64,5,Transformation,4,39194213
Neo4j (Core API-CSV),Repair,,railway-repair-64,5,Recheck,4,889456435
Neo4j (Core API-CSV),Repair,,railway-repair-64,5,Transformation,5,33833165
Neo4j (Core API-CSV),Repair,,railway-repair-64,5,Recheck,5,896612623
