Tool,Workload,Description,Model,Run,Phase,Iteration,Time
Neo4j (Core API-CSV),Inject,,railway-inject-512,1,Read,,14939738139
Neo4j (Core API-CSV),Inject,,railway-inject-512,1,Check,,9336010372
Neo4j (Core API-CSV),Inject,,railway-inject-512,1,Transformation,1,241007115
Neo4j (Core API-CSV),Inject,,railway-inject-512,1,Recheck,1,8518503717
Neo4j (Core API-CSV),Inject,,railway-inject-512,1,Transformation,2,65682704
Neo4j (Core API-CSV),Inject,,railway-inject-512,1,Recheck,2,8193044427
Neo4j (Core API-CSV),Inject,,railway-inject-512,1,Transformation,3,57760201
Neo4j (Core API-CSV),Inject,,railway-inject-512,1,Recheck,3,8197675271
Neo4j (Core API-CSV),Inject,,railway-inject-512,1,Transformation,4,40559802
Neo4j (Core API-CSV),Inject,,railway-inject-512,1,Recheck,4,8284054023
Neo4j (Core API-CSV),Inject,,railway-inject-512,1,Transformation,5,38811731
Neo4j (Core API-CSV),Inject,,railway-inject-512,1,Recheck,5,8273190190
Neo4j (Core API-CSV),Inject,,railway-inject-512,2,Read,,13339495552
Neo4j (Core API-CSV),Inject,,railway-inject-512,2,Check,,8655725264
Neo4j (Core API-CSV),Inject,,railway-inject-512,2,Transformation,1,53629625
Neo4j (Core API-CSV),Inject,,railway-inject-512,2,Recheck,1,8609544048
Neo4j (Core API-CSV),Inject,,railway-inject-512,2,Transformation,2,29324956
Neo4j (Core API-CSV),Inject,,railway-inject-512,2,Recheck,2,8996484380
Neo4j (Core API-CSV),Inject,,railway-inject-512,2,Transformation,3,46973884
Neo4j (Core API-CSV),Inject,,railway-inject-512,2,Recheck,3,9175639661
Neo4j (Core API-CSV),Inject,,railway-inject-512,2,Transformation,4,35538024
Neo4j (Core API-CSV),Inject,,railway-inject-512,2,Recheck,4,8822658707
Neo4j (Core API-CSV),Inject,,railway-inject-512,2,Transformation,5,28287804
Neo4j (Core API-CSV),Inject,,railway-inject-512,2,Recheck,5,9053937927
Neo4j (Core API-CSV),Inject,,railway-inject-512,3,Read,,13495819862
Neo4j (Core API-CSV),Inject,,railway-inject-512,3,Check,,9615971576
Neo4j (Core API-CSV),Inject,,railway-inject-512,3,Transformation,1,31051126
Neo4j (Core API-CSV),Inject,,railway-inject-512,3,Recheck,1,8917630360
Neo4j (Core API-CSV),Inject,,railway-inject-512,3,Transformation,2,21531959
Neo4j (Core API-CSV),Inject,,railway-inject-512,3,Recheck,2,8898105944
Neo4j (Core API-CSV),Inject,,railway-inject-512,3,Transformation,3,27687486
Neo4j (Core API-CSV),Inject,,railway-inject-512,3,Recheck,3,9122862632
Neo4j (Core API-CSV),Inject,,railway-inject-512,3,Transformation,4,27552338
Neo4j (Core API-CSV),Inject,,railway-inject-512,3,Recheck,4,8935898220
Neo4j (Core API-CSV),Inject,,railway-inject-512,3,Transformation,5,26988845
Neo4j (Core API-CSV),Inject,,railway-inject-512,3,Recheck,5,8969146303
Neo4j (Core API-CSV),Inject,,railway-inject-512,4,Read,,13221796157
Neo4j (Core API-CSV),Inject,,railway-inject-512,4,Check,,8652347317
Neo4j (Core API-CSV),Inject,,railway-inject-512,4,Transformation,1,22584658
Neo4j (Core API-CSV),Inject,,railway-inject-512,4,Recheck,1,8315448046
Neo4j (Core API-CSV),Inject,,railway-inject-512,4,Transformation,2,22794436
Neo4j (Core API-CSV),Inject,,railway-inject-512,4,Recheck,2,8323672879
Neo4j (Core API-CSV),Inject,,railway-inject-512,4,Transformation,3,47864233
Neo4j (Core API-CSV),Inject,,railway-inject-512,4,Recheck,3,8419459540
Neo4j (Core API-CSV),Inject,,railway-inject-512,4,Transformation,4,22384708
Neo4j (Core API-CSV),Inject,,railway-inject-512,4,Recheck,4,8306293358
Neo4j (Core API-CSV),Inject,,railway-inject-512,4,Transformation,5,44632321
Neo4j (Core API-CSV),Inject,,railway-inject-512,4,Recheck,5,8337394049
Neo4j (Core API-CSV),Inject,,railway-inject-512,5,Read,,13711572087
Neo4j (Core API-CSV),Inject,,railway-inject-512,5,Check,,8734134379
Neo4j (Core API-CSV),Inject,,railway-inject-512,5,Transformation,1,27557991
Neo4j (Core API-CSV),Inject,,railway-inject-512,5,Recheck,1,8446352126
Neo4j (Core API-CSV),Inject,,railway-inject-512,5,Transformation,2,21628882
Neo4j (Core API-CSV),Inject,,railway-inject-512,5,Recheck,2,8332249938
Neo4j (Core API-CSV),Inject,,railway-inject-512,5,Transformation,3,31503886
Neo4j (Core API-CSV),Inject,,railway-inject-512,5,Recheck,3,8309450901
Neo4j (Core API-CSV),Inject,,railway-inject-512,5,Transformation,4,57415294
Neo4j (Core API-CSV),Inject,,railway-inject-512,5,Recheck,4,8295048741
Neo4j (Core API-CSV),Inject,,railway-inject-512,5,Transformation,5,43120535
Neo4j (Core API-CSV),Inject,,railway-inject-512,5,Recheck,5,8325685574
