Tool,Workload,Description,Model,Run,Query,Iteration,Matches
VIATRA (Incremental),Repair,,railway-repair-128,1,ConnectedSegments,1,1546
VIATRA (Incremental),Repair,,railway-repair-128,1,ConnectedSegments,2,1392
VIATRA (Incremental),Repair,,railway-repair-128,1,ConnectedSegments,3,1253
VIATRA (Incremental),Repair,,railway-repair-128,1,ConnectedSegments,4,1128
VIATRA (Incremental),Repair,,railway-repair-128,1,ConnectedSegments,5,1016
VIATRA (Incremental),Repair,,railway-repair-128,1,ConnectedSegments,6,915
VIATRA (Incremental),Repair,,railway-repair-128,1,PosLength,1,15871
VIATRA (Incremental),Repair,,railway-repair-128,1,PosLength,2,14284
VIATRA (Incremental),Repair,,railway-repair-128,1,PosLength,3,12856
VIATRA (Incremental),Repair,,railway-repair-128,1,PosLength,4,11571
VIATRA (Incremental),Repair,,railway-repair-128,1,PosLength,5,10414
VIATRA (Incremental),Repair,,railway-repair-128,1,PosLength,6,9373
VIATRA (Incremental),Repair,,railway-repair-128,1,RouteSensor,1,2572
VIATRA (Incremental),Repair,,railway-repair-128,1,RouteSensor,2,2330
VIATRA (Incremental),Repair,,railway-repair-128,1,RouteSensor,3,2111
VIATRA (Incremental),Repair,,railway-repair-128,1,RouteSensor,4,1913
VIATRA (Incremental),Repair,,railway-repair-128,1,RouteSensor,5,1733
VIATRA (Incremental),Repair,,railway-repair-128,1,RouteSensor,6,1570
VIATRA (Incremental),Repair,,railway-repair-128,1,SemaphoreNeighbor,1,341
VIATRA (Incremental),Repair,,railway-repair-128,1,SemaphoreNeighbor,2,215
VIATRA (Incremental),Repair,,railway-repair-128,1,SemaphoreNeighbor,3,155
VIATRA (Incremental),Repair,,railway-repair-128,1,SemaphoreNeighbor,4,101
VIATRA (Incremental),Repair,,railway-repair-128,1,SemaphoreNeighbor,5,78
VIATRA (Incremental),Repair,,railway-repair-128,1,SemaphoreNeighbor,6,60
VIATRA (Incremental),Repair,,railway-repair-128,1,SwitchSet,1,504
VIATRA (Incremental),Repair,,railway-repair-128,1,SwitchSet,2,490
VIATRA (Incremental),Repair,,railway-repair-128,1,SwitchSet,3,462
VIATRA (Incremental),Repair,,railway-repair-128,1,SwitchSet,4,428
VIATRA (Incremental),Repair,,railway-repair-128,1,SwitchSet,5,388
VIATRA (Incremental),Repair,,railway-repair-128,1,SwitchSet,6,358
VIATRA (Incremental),Repair,,railway-repair-128,1,SwitchMonitored,1,159
VIATRA (Incremental),Repair,,railway-repair-128,1,SwitchMonitored,2,144
VIATRA (Incremental),Repair,,railway-repair-128,1,SwitchMonitored,3,130
VIATRA (Incremental),Repair,,railway-repair-128,1,SwitchMonitored,4,117
VIATRA (Incremental),Repair,,railway-repair-128,1,SwitchMonitored,5,106
VIATRA (Incremental),Repair,,railway-repair-128,1,SwitchMonitored,6,96
VIATRA (Incremental),Repair,,railway-repair-128,2,ConnectedSegments,1,1546
VIATRA (Incremental),Repair,,railway-repair-128,2,ConnectedSegments,2,1392
VIATRA (Incremental),Repair,,railway-repair-128,2,ConnectedSegments,3,1253
VIATRA (Incremental),Repair,,railway-repair-128,2,ConnectedSegments,4,1128
VIATRA (Incremental),Repair,,railway-repair-128,2,ConnectedSegments,5,1016
VIATRA (Incremental),Repair,,railway-repair-128,2,ConnectedSegments,6,915
VIATRA (Incremental),Repair,,railway-repair-128,2,PosLength,1,15871
VIATRA (Incremental),Repair,,railway-repair-128,2,PosLength,2,14284
VIATRA (Incremental),Repair,,railway-repair-128,2,PosLength,3,12856
VIATRA (Incremental),Repair,,railway-repair-128,2,PosLength,4,11571
VIATRA (Incremental),Repair,,railway-repair-128,2,PosLength,5,10414
