Tool,Workload,Description,Model,Run,Query,Iteration,Matches
VIATRA (Incremental),Inject,,railway-inject-64,1,ConnectedSegments,1,783
VIATRA (Incremental),Inject,,railway-inject-64,1,ConnectedSegments,2,793
VIATRA (Incremental),Inject,,railway-inject-64,1,ConnectedSegments,3,803
VIATRA (Incremental),Inject,,railway-inject-64,1,ConnectedSegments,4,813
VIATRA (Incremental),Inject,,railway-inject-64,1,ConnectedSegments,5,823
VIATRA (Incremental),Inject,,railway-inject-64,1,ConnectedSegments,6,833
VIATRA (Incremental),Inject,,railway-inject-64,1,PosLength,1,1662
VIATRA (Incremental),Inject,,railway-inject-64,1,PosLength,2,1672
VIATRA (Incremental),Inject,,railway-inject-64,1,PosLength,3,1682
VIATRA (Incremental),Inject,,railway-inject-64,1,PosLength,4,1692
VIATRA (Incremental),Inject,,railway-inject-64,1,PosLength,5,1702
VIATRA (Incremental),Inject,,railway-inject-64,1,PosLength,6,1710
VIATRA (Incremental),Inject,,railway-inject-64,1,RouteSensor,1,634
VIATRA (Incremental),Inject,,railway-inject-64,1,RouteSensor,2,643
VIATRA (Incremental),Inject,,railway-inject-64,1,RouteSensor,3,650
VIATRA (Incremental),Inject,,railway-inject-64,1,RouteSensor,4,657
VIATRA (Incremental),Inject,,railway-inject-64,1,RouteSensor,5,666
VIATRA (Incremental),Inject,,railway-inject-64,1,RouteSensor,6,674
VIATRA (Incremental),Inject,,railway-inject-64,1,SemaphoreNeighbor,1,117
VIATRA (Incremental),Inject,,railway-inject-64,1,SemaphoreNeighbor,2,154
VIATRA (Incremental),Inject,,railway-inject-64,1,SemaphoreNeighbor,3,198
VIATRA (Incremental),Inject,,railway-inject-64,1,SemaphoreNeighbor,4,242
VIATRA (Incremental),Inject,,railway-inject-64,1,SemaphoreNeighbor,5,306
VIATRA (Incremental),Inject,,railway-inject-64,1,SemaphoreNeighbor,6,336
VIATRA (Incremental),Inject,,railway-inject-64,1,SwitchSet,1,159
VIATRA (Incremental),Inject,,railway-inject-64,1,SwitchSet,2,154
VIATRA (Incremental),Inject,,railway-inject-64,1,SwitchSet,3,159
VIATRA (Incremental),Inject,,railway-inject-64,1,SwitchSet,4,155
VIATRA (Incremental),Inject,,railway-inject-64,1,SwitchSet,5,156
VIATRA (Incremental),Inject,,railway-inject-64,1,SwitchSet,6,156
VIATRA (Incremental),Inject,,railway-inject-64,1,SwitchMonitored,1,7
VIATRA (Incremental),Inject,,railway-inject-64,1,SwitchMonitored,2,17
VIATRA (Incremental),Inject,,railway-inject-64,1,SwitchMonitored,3,27
VIATRA (Incremental),Inject,,railway-inject-64,1,SwitchMonitored,4,37
VIATRA (Incremental),Inject,,railway-inject-64,1,SwitchMonitored,5,46
VIATRA (Incremental),Inject,,railway-inject-64,1,SwitchMonitored,6,56
VIATRA (Incremental),Inject,,railway-inject-64,2,ConnectedSegments,1,783
VIATRA (Incremental),Inject,,railway-inject-64,2,ConnectedSegments,2,793
VIATRA (Incremental),Inject,,railway-inject-64,2,ConnectedSegments,3,803
VIATRA (Incremental),Inject,,railway-inject-64,2,ConnectedSegments,4,813
VIATRA (Incremental),Inject,,railway-inject-64,2,ConnectedSegments,5,823
VIATRA (Incremental),Inject,,railway-inject-64,2,ConnectedSegments,6,833
VIATRA (Incremental),Inject,,railway-inject-64,2,PosLength,1,1662
VIATRA (Incremental),Inject,,railway-inject-64,2,PosLength,2,1672
VIATRA (Incremental),Inject,,railway-inject-64,2,PosLength,3,1682
VIATRA (Incremental),Inject,,railway-inject-64,2,PosLength,4,1692
VIATRA (Incremental),Inject,,railway-inject-64,2,PosLength,5,1702
VIATRA (Incremental),Inject,,railway-inject-64,2,PosLength,6,1710
VIATRA (Incremental),Inject,,railway-inject-64,2,RouteSensor,1,634
VIATRA (Incremental),Inject,,railway-inject-64,2,RouteSensor,2,643
VIATRA (Incremental),Inject,,railway-inject-64,2,RouteSensor,3,650
VIATRA (Incremental),Inject,,railway-inject-64,2,RouteSensor,4,657
VIATRA (Incremental),Inject,,railway-inject-64,2,RouteSensor,5,666
VIATRA (Incremental),Inject,,railway-inject-64,2,RouteSensor,6,674
VIATRA (Incremental),Inject,,railway-inject-64,2,SemaphoreNeighbor,1,117
VIATRA (Incremental),Inject,,railway-inject-64,2,SemaphoreNeighbor,2,154
VIATRA (Incremental),Inject,,railway-inject-64,2,SemaphoreNeighbor,3,198
VIATRA (Incremental),Inject,,railway-inject-64,2,SemaphoreNeighbor,4,242
VIATRA (Incremental),Inject,,railway-inject-64,2,SemaphoreNeighbor,5,306
VIATRA (Incremental),Inject,,railway-inject-64,2,SemaphoreNeighbor,6,336
VIATRA (Incremental),Inject,,railway-inject-64,2,SwitchSet,1,159
VIATRA (Incremental),Inject,,railway-inject-64,2,SwitchSet,2,154
VIATRA (Incremental),Inject,,railway-inject-64,2,SwitchSet,3,159
VIATRA (Incremental),Inject,,railway-inject-64,2,SwitchSet,4,155
VIATRA (Incremental),Inject,,railway-inject-64,2,SwitchSet,5,156
VIATRA (Incremental),Inject,,railway-inject-64,2,SwitchSet,6,156
VIATRA (Incremental),Inject,,railway-inject-64,2,SwitchMonitored,1,7
VIATRA (Incremental),Inject,,railway-inject-64,2,SwitchMonitored,2,17
VIATRA (Incremental),Inject,,railway-inject-64,2,SwitchMonitored,3,27
VIATRA (Incremental),Inject,,railway-inject-64,2,SwitchMonitored,4,37
VIATRA (Incremental),Inject,,railway-inject-64,2,SwitchMonitored,5,46
VIATRA (Incremental),Inject,,railway-inject-64,2,SwitchMonitored,6,56
VIATRA (Incremental),Inject,,railway-inject-64,3,ConnectedSegments,1,783
VIATRA (Incremental),Inject,,railway-inject-64,3,ConnectedSegments,2,793
VIATRA (Incremental),Inject,,railway-inject-64,3,ConnectedSegments,3,803
VIATRA (Incremental),Inject,,railway-inject-64,3,ConnectedSegments,4,813
VIATRA (Incremental),Inject,,railway-inject-64,3,ConnectedSegments,5,823
VIATRA (Incremental),Inject,,railway-inject-64,3,ConnectedSegments,6,833
VIATRA (Incremental),Inject,,railway-inject-64,3,PosLength,1,1662
VIATRA (Incremental),Inject,,railway-inject-64,3,PosLength,2,1672
VIATRA (Incremental),Inject,,railway-inject-64,3,PosLength,3,1682
VIATRA (Incremental),Inject,,railway-inject-64,3,PosLength,4,1692
VIATRA (Incremental),Inject,,railway-inject-64,3,PosLength,5,1702
VIATRA (Incremental),Inject,,railway-inject-64,3,PosLength,6,1710
VIATRA (Incremental),Inject,,railway-inject-64,3,RouteSensor,1,634
VIATRA (Incremental),Inject,,railway-inject-64,3,RouteSensor,2,643
VIATRA (Incremental),Inject,,railway-inject-64,3,RouteSensor,3,650
VIATRA (Incremental),Inject,,railway-inject-64,3,RouteSensor,4,657
VIATRA (Incremental),Inject,,railway-inject-64,3,RouteSensor,5,666
VIATRA (Incremental),Inject,,railway-inject-64,3,RouteSensor,6,674
VIATRA (Incremental),Inject,,railway-inject-64,3,SemaphoreNeighbor,1,117
VIATRA (Incremental),Inject,,railway-inject-64,3,SemaphoreNeighbor,2,154
VIATRA (Incremental),Inject,,railway-inject-64,3,SemaphoreNeighbor,3,198
VIATRA (Incremental),Inject,,railway-inject-64,3,SemaphoreNeighbor,4,242
VIATRA (Incremental),Inject,,railway-inject-64,3,SemaphoreNeighbor,5,306
VIATRA (Incremental),Inject,,railway-inject-64,3,SemaphoreNeighbor,6,336
VIATRA (Incremental),Inject,,railway-inject-64,3,SwitchSet,1,159
VIATRA (Incremental),Inject,,railway-inject-64,3,SwitchSet,2,154
VIATRA (Incremental),Inject,,railway-inject-64,3,SwitchSet,3,159
VIATRA (Incremental),Inject,,railway-inject-64,3,SwitchSet,4,155
VIATRA (Incremental),Inject,,railway-inject-64,3,SwitchSet,5,156
VIATRA (Incremental),Inject,,railway-inject-64,3,SwitchSet,6,156
VIATRA (Incremental),Inject,,railway-inject-64,3,SwitchMonitored,1,7
VIATRA (Incremental),Inject,,railway-inject-64,3,SwitchMonitored,2,17
VIATRA (Incremental),Inject,,railway-inject-64,3,SwitchMonitored,3,27
VIATRA (Incremental),Inject,,railway-inject-64,3,SwitchMonitored,4,37
VIATRA (Incremental),Inject,,railway-inject-64,3,SwitchMonitored,5,46
VIATRA (Incremental),Inject,,railway-inject-64,3,SwitchMonitored,6,56
VIATRA (Incremental),Inject,,railway-inject-64,4,ConnectedSegments,1,783
VIATRA (Incremental),Inject,,railway-inject-64,4,ConnectedSegments,2,793
VIATRA (Incremental),Inject,,railway-inject-64,4,ConnectedSegments,3,803
VIATRA (Incremental),Inject,,railway-inject-64,4,ConnectedSegments,4,813
VIATRA (Incremental),Inject,,railway-inject-64,4,ConnectedSegments,5,823
VIATRA (Incremental),Inject,,railway-inject-64,4,ConnectedSegments,6,833
VIATRA (Incremental),Inject,,railway-inject-64,4,PosLength,1,1662
VIATRA (Incremental),Inject,,railway-inject-64,4,PosLength,2,1672
VIATRA (Incremental),Inject,,railway-inject-64,4,PosLength,3,1682
VIATRA (Incremental),Inject,,railway-inject-64,4,PosLength,4,1692
VIATRA (Incremental),Inject,,railway-inject-64,4,PosLength,5,1702
VIATRA (Incremental),Inject,,railway-inject-64,4,PosLength,6,1710
VIATRA (Incremental),Inject,,railway-inject-64,4,RouteSensor,1,634
VIATRA (Incremental),Inject,,railway-inject-64,4,RouteSensor,2,643
VIATRA (Incremental),Inject,,railway-inject-64,4,RouteSensor,3,650
VIATRA (Incremental),Inject,,railway-inject-64,4,RouteSensor,4,657
VIATRA (Incremental),Inject,,railway-inject-64,4,RouteSensor,5,666
VIATRA (Incremental),Inject,,railway-inject-64,4,RouteSensor,6,674
VIATRA (Incremental),Inject,,railway-inject-64,4,SemaphoreNeighbor,1,117
VIATRA (Incremental),Inject,,railway-inject-64,4,SemaphoreNeighbor,2,154
VIATRA (Incremental),Inject,,railway-inject-64,4,SemaphoreNeighbor,3,198
VIATRA (Incremental),Inject,,railway-inject-64,4,SemaphoreNeighbor,4,242
VIATRA (Incremental),Inject,,railway-inject-64,4,SemaphoreNeighbor,5,306
VIATRA (Incremental),Inject,,railway-inject-64,4,SemaphoreNeighbor,6,336
VIATRA (Incremental),Inject,,railway-inject-64,4,SwitchSet,1,159
VIATRA (Incremental),Inject,,railway-inject-64,4,SwitchSet,2,154
VIATRA (Incremental),Inject,,railway-inject-64,4,SwitchSet,3,159
VIATRA (Incremental),Inject,,railway-inject-64,4,SwitchSet,4,155
VIATRA (Incremental),Inject,,railway-inject-64,4,SwitchSet,5,156
VIATRA (Incremental),Inject,,railway-inject-64,4,SwitchSet,6,156
VIATRA (Incremental),Inject,,railway-inject-64,4,SwitchMonitored,1,7
VIATRA (Incremental),Inject,,railway-inject-64,4,SwitchMonitored,2,17
VIATRA (Incremental),Inject,,railway-inject-64,4,SwitchMonitored,3,27
VIATRA (Incremental),Inject,,railway-inject-64,4,SwitchMonitored,4,37
VIATRA (Incremental),Inject,,railway-inject-64,4,SwitchMonitored,5,46
VIATRA (Incremental),Inject,,railway-inject-64,4,SwitchMonitored,6,56
VIATRA (Incremental),Inject,,railway-inject-64,5,ConnectedSegments,1,783
VIATRA (Incremental),Inject,,railway-inject-64,5,ConnectedSegments,2,793
VIATRA (Incremental),Inject,,railway-inject-64,5,ConnectedSegments,3,803
VIATRA (Incremental),Inject,,railway-inject-64,5,ConnectedSegments,4,813
VIATRA (Incremental),Inject,,railway-inject-64,5,ConnectedSegments,5,823
VIATRA (Incremental),Inject,,railway-inject-64,5,ConnectedSegments,6,833
VIATRA (Incremental),Inject,,railway-inject-64,5,PosLength,1,1662
VIATRA (Incremental),Inject,,railway-inject-64,5,PosLength,2,1672
VIATRA (Incremental),Inject,,railway-inject-64,5,PosLength,3,1682
VIATRA (Incremental),Inject,,railway-inject-64,5,PosLength,4,1692
VIATRA (Incremental),Inject,,railway-inject-64,5,PosLength,5,1702
VIATRA (Incremental),Inject,,railway-inject-64,5,PosLength,6,1710
VIATRA (Incremental),Inject,,railway-inject-64,5,RouteSensor,1,634
VIATRA (Incremental),Inject,,railway-inject-64,5,RouteSensor,2,643
VIATRA (Incremental),Inject,,railway-inject-64,5,RouteSensor,3,650
VIATRA (Incremental),Inject,,railway-inject-64,5,RouteSensor,4,657
VIATRA (Incremental),Inject,,railway-inject-64,5,RouteSensor,5,666
VIATRA (Incremental),Inject,,railway-inject-64,5,RouteSensor,6,674
VIATRA (Incremental),Inject,,railway-inject-64,5,SemaphoreNeighbor,1,117
VIATRA (Incremental),Inject,,railway-inject-64,5,SemaphoreNeighbor,2,154
VIATRA (Incremental),Inject,,railway-inject-64,5,SemaphoreNeighbor,3,198
VIATRA (Incremental),Inject,,railway-inject-64,5,SemaphoreNeighbor,4,242
VIATRA (Incremental),Inject,,railway-inject-64,5,SemaphoreNeighbor,5,306
VIATRA (Incremental),Inject,,railway-inject-64,5,SemaphoreNeighbor,6,336
VIATRA (Incremental),Inject,,railway-inject-64,5,SwitchSet,1,159
VIATRA (Incremental),Inject,,railway-inject-64,5,SwitchSet,2,154
VIATRA (Incremental),Inject,,railway-inject-64,5,SwitchSet,3,159
VIATRA (Incremental),Inject,,railway-inject-64,5,SwitchSet,4,155
VIATRA (Incremental),Inject,,railway-inject-64,5,SwitchSet,5,156
VIATRA (Incremental),Inject,,railway-inject-64,5,SwitchSet,6,156
VIATRA (Incremental),Inject,,railway-inject-64,5,SwitchMonitored,1,7
VIATRA (Incremental),Inject,,railway-inject-64,5,SwitchMonitored,2,17
VIATRA (Incremental),Inject,,railway-inject-64,5,SwitchMonitored,3,27
VIATRA (Incremental),Inject,,railway-inject-64,5,SwitchMonitored,4,37
VIATRA (Incremental),Inject,,railway-inject-64,5,SwitchMonitored,5,46
VIATRA (Incremental),Inject,,railway-inject-64,5,SwitchMonitored,6,56
