Tool,Workload,Description,Model,Run,Phase,Iteration,Time
TinkerGraph,Inject,,railway-inject-2,1,Read,,523952113
TinkerGraph,Inject,,railway-inject-2,1,Check,,82932633
TinkerGraph,Inject,,railway-inject-2,1,Transformation,1,10438792
TinkerGraph,Inject,,railway-inject-2,1,Recheck,1,39244574
TinkerGraph,Inject,,railway-inject-2,1,Transformation,2,1453799
TinkerGraph,Inject,,railway-inject-2,1,Recheck,2,21583814
TinkerGraph,Inject,,railway-inject-2,1,Transformation,3,1019920
TinkerGraph,Inject,,railway-inject-2,1,Recheck,3,21219848
TinkerGraph,Inject,,railway-inject-2,1,Transformation,4,1079884
TinkerGraph,Inject,,railway-inject-2,1,Recheck,4,20486096
TinkerGraph,Inject,,railway-inject-2,1,Transformation,5,1082691
TinkerGraph,Inject,,railway-inject-2,1,Recheck,5,17512831
TinkerGraph,Inject,,railway-inject-2,2,Read,,149295900
TinkerGraph,Inject,,railway-inject-2,2,Check,,16994594
TinkerGraph,Inject,,railway-inject-2,2,Transformation,1,1099883
TinkerGraph,Inject,,railway-inject-2,2,Recheck,1,17968966
TinkerGraph,Inject,,railway-inject-2,2,Transformation,2,1108289
TinkerGraph,Inject,,railway-inject-2,2,Recheck,2,16440895
TinkerGraph,Inject,,railway-inject-2,2,Transformation,3,814042
TinkerGraph,Inject,,railway-inject-2,2,Recheck,3,15786891
TinkerGraph,Inject,,railway-inject-2,2,Transformation,4,831569
TinkerGraph,Inject,,railway-inject-2,2,Recheck,4,16305921
TinkerGraph,Inject,,railway-inject-2,2,Transformation,5,873166
TinkerGraph,Inject,,railway-inject-2,2,Recheck,5,15845233
TinkerGraph,Inject,,railway-inject-2,3,Read,,72032128
TinkerGraph,Inject,,railway-inject-2,3,Check,,24308238
TinkerGraph,Inject,,railway-inject-2,3,Transformation,1,1065237
TinkerGraph,Inject,,railway-inject-2,3,Recheck,1,15711055
TinkerGraph,Inject,,railway-inject-2,3,Transformation,2,1075590
TinkerGraph,Inject,,railway-inject-2,3,Recheck,2,16006454
TinkerGraph,Inject,,railway-inject-2,3,Transformation,3,1045597
TinkerGraph,Inject,,railway-inject-2,3,Recheck,3,15190470
TinkerGraph,Inject,,railway-inject-2,3,Transformation,4,1065248
TinkerGraph,Inject,,railway-inject-2,3,Recheck,4,15053493
TinkerGraph,Inject,,railway-inject-2,3,Transformation,5,643683
TinkerGraph,Inject,,railway-inject-2,3,Recheck,5,13884420
TinkerGraph,Inject,,railway-inject-2,4,Read,,64629681
TinkerGraph,Inject,,railway-inject-2,4,Check,,15397766
TinkerGraph,Inject,,railway-inject-2,4,Transformation,1,738593
TinkerGraph,Inject,,railway-inject-2,4,Recheck,1,15375126
TinkerGraph,Inject,,railway-inject-2,4,Transformation,2,706202
TinkerGraph,Inject,,railway-inject-2,4,Recheck,2,14710460
TinkerGraph,Inject,,railway-inject-2,4,Transformation,3,676757
TinkerGraph,Inject,,railway-inject-2,4,Recheck,3,14610856
TinkerGraph,Inject,,railway-inject-2,4,Transformation,4,698749
TinkerGraph,Inject,,railway-inject-2,4,Recheck,4,14752979
TinkerGraph,Inject,,railway-inject-2,4,Transformation,5,1102115
TinkerGraph,Inject,,railway-inject-2,4,Recheck,5,15522463
TinkerGraph,Inject,,railway-inject-2,5,Read,,63577317
TinkerGraph,Inject,,railway-inject-2,5,Check,,15639143
TinkerGraph,Inject,,railway-inject-2,5,Transformation,1,839415
TinkerGraph,Inject,,railway-inject-2,5,Recheck,1,15842274
TinkerGraph,Inject,,railway-inject-2,5,Transformation,2,628790
TinkerGraph,Inject,,railway-inject-2,5,Recheck,2,14293853
TinkerGraph,Inject,,railway-inject-2,5,Transformation,3,574434
TinkerGraph,Inject,,railway-inject-2,5,Recheck,3,15570630
TinkerGraph,Inject,,railway-inject-2,5,Transformation,4,743908
TinkerGraph,Inject,,railway-inject-2,5,Recheck,4,15928252
TinkerGraph,Inject,,railway-inject-2,5,Transformation,5,606981
TinkerGraph,Inject,,railway-inject-2,5,Recheck,5,14395814
