Tool,Workload,Description,Model,Run,Phase,Iteration,Time
VIATRA (Incremental),Inject,,railway-inject-256,1,Read,,34880717078
VIATRA (Incremental),Inject,,railway-inject-256,1,Check,,593211
VIATRA (Incremental),Inject,,railway-inject-256,1,Transformation,1,47670877
VIATRA (Incremental),Inject,,railway-inject-256,1,Recheck,1,57533
VIATRA (Incremental),Inject,,railway-inject-256,1,Transformation,2,26008035
VIATRA (Incremental),Inject,,railway-inject-256,1,Recheck,2,42049
VIATRA (Incremental),Inject,,railway-inject-256,1,Transformation,3,22412287
VIATRA (Incremental),Inject,,railway-inject-256,1,Recheck,3,58969
VIATRA (Incremental),Inject,,railway-inject-256,1,Transformation,4,22537690
VIATRA (Incremental),Inject,,railway-inject-256,1,Recheck,4,42402
VIATRA (Incremental),Inject,,railway-inject-256,1,Transformation,5,20569732
VIATRA (Incremental),Inject,,railway-inject-256,1,Recheck,5,64830
VIATRA (Incremental),Inject,,railway-inject-256,2,Read,,51108646380
VIATRA (Incremental),Inject,,railway-inject-256,2,Check,,47485
VIATRA (Incremental),Inject,,railway-inject-256,2,Transformation,1,22980959
VIATRA (Incremental),Inject,,railway-inject-256,2,Recheck,1,31708
VIATRA (Incremental),Inject,,railway-inject-256,2,Transformation,2,25156930
VIATRA (Incremental),Inject,,railway-inject-256,2,Recheck,2,44493
VIATRA (Incremental),Inject,,railway-inject-256,2,Transformation,3,18558354
VIATRA (Incremental),Inject,,railway-inject-256,2,Recheck,3,31776
VIATRA (Incremental),Inject,,railway-inject-256,2,Transformation,4,18864018
VIATRA (Incremental),Inject,,railway-inject-256,2,Recheck,4,30870
VIATRA (Incremental),Inject,,railway-inject-256,2,Transformation,5,20877075
VIATRA (Incremental),Inject,,railway-inject-256,2,Recheck,5,75389
VIATRA (Incremental),Inject,,railway-inject-256,3,Read,,41843887122
VIATRA (Incremental),Inject,,railway-inject-256,3,Check,,47319
VIATRA (Incremental),Inject,,railway-inject-256,3,Transformation,1,15922758
VIATRA (Incremental),Inject,,railway-inject-256,3,Recheck,1,38027
VIATRA (Incremental),Inject,,railway-inject-256,3,Transformation,2,15141660
VIATRA (Incremental),Inject,,railway-inject-256,3,Recheck,2,29700
VIATRA (Incremental),Inject,,railway-inject-256,3,Transformation,3,14369481
VIATRA (Incremental),Inject,,railway-inject-256,3,Recheck,3,27577
VIATRA (Incremental),Inject,,railway-inject-256,3,Transformation,4,14641128
VIATRA (Incremental),Inject,,railway-inject-256,3,Recheck,4,41536
VIATRA (Incremental),Inject,,railway-inject-256,3,Transformation,5,15956860
VIATRA (Incremental),Inject,,railway-inject-256,3,Recheck,5,39215
VIATRA (Incremental),Inject,,railway-inject-256,4,Read,,56412271692
VIATRA (Incremental),Inject,,railway-inject-256,4,Check,,49933
VIATRA (Incremental),Inject,,railway-inject-256,4,Transformation,1,30240026
VIATRA (Incremental),Inject,,railway-inject-256,4,Recheck,1,62863
VIATRA (Incremental),Inject,,railway-inject-256,4,Transformation,2,24088709
VIATRA (Incremental),Inject,,railway-inject-256,4,Recheck,2,41002
VIATRA (Incremental),Inject,,railway-inject-256,4,Transformation,3,21133817
VIATRA (Incremental),Inject,,railway-inject-256,4,Recheck,3,113342
VIATRA (Incremental),Inject,,railway-inject-256,4,Transformation,4,19222130
VIATRA (Incremental),Inject,,railway-inject-256,4,Recheck,4,28813
VIATRA (Incremental),Inject,,railway-inject-256,4,Transformation,5,20764569
VIATRA (Incremental),Inject,,railway-inject-256,4,Recheck,5,63048
VIATRA (Incremental),Inject,,railway-inject-256,5,Read,,44806155147
VIATRA (Incremental),Inject,,railway-inject-256,5,Check,,33370
VIATRA (Incremental),Inject,,railway-inject-256,5,Transformation,1,18730466
VIATRA (Incremental),Inject,,railway-inject-256,5,Recheck,1,26682
VIATRA (Incremental),Inject,,railway-inject-256,5,Transformation,2,19230129
VIATRA (Incremental),Inject,,railway-inject-256,5,Recheck,2,40412
VIATRA (Incremental),Inject,,railway-inject-256,5,Transformation,3,16638067
VIATRA (Incremental),Inject,,railway-inject-256,5,Recheck,3,26283
VIATRA (Incremental),Inject,,railway-inject-256,5,Transformation,4,17960707
VIATRA (Incremental),Inject,,railway-inject-256,5,Recheck,4,25977
VIATRA (Incremental),Inject,,railway-inject-256,5,Transformation,5,19208539
VIATRA (Incremental),Inject,,railway-inject-256,5,Recheck,5,28290
