Tool,Workload,Description,Model,Run,Query,Iteration,Matches
TinkerGraph,Repair,,railway-repair-512,1,ConnectedSegments,1,6368
TinkerGraph,Repair,,railway-repair-512,1,ConnectedSegments,2,5732
TinkerGraph,Repair,,railway-repair-512,1,ConnectedSegments,3,5159
TinkerGraph,Repair,,railway-repair-512,1,ConnectedSegments,4,4644
TinkerGraph,Repair,,railway-repair-512,1,ConnectedSegments,5,4180
TinkerGraph,Repair,,railway-repair-512,1,ConnectedSegments,6,3762
TinkerGraph,Repair,,railway-repair-512,1,PosLength,1,64211
TinkerGraph,Repair,,railway-repair-512,1,PosLength,2,57737
TinkerGraph,Repair,,railway-repair-512,1,PosLength,3,51919
TinkerGraph,Repair,,railway-repair-512,1,PosLength,4,46691
TinkerGraph,Repair,,railway-repair-512,1,PosLength,5,41989
TinkerGraph,Repair,,railway-repair-512,1,PosLength,6,37762
TinkerGraph,Repair,,railway-repair-512,1,RouteSensor,1,10387
TinkerGraph,Repair,,railway-repair-512,1,RouteSensor,2,9410
TinkerGraph,Repair,,railway-repair-512,1,RouteSensor,3,8524
TinkerGraph,Repair,,railway-repair-512,1,RouteSensor,4,7722
TinkerGraph,Repair,,railway-repair-512,1,RouteSensor,5,6995
TinkerGraph,Repair,,railway-repair-512,1,RouteSensor,6,6336
TinkerGraph,Repair,,railway-repair-512,1,SemaphoreNeighbor,1,1596
TinkerGraph,Repair,,railway-repair-512,1,SemaphoreNeighbor,2,1002
TinkerGraph,Repair,,railway-repair-512,1,SemaphoreNeighbor,3,657
TinkerGraph,Repair,,railway-repair-512,1,SemaphoreNeighbor,4,471
TinkerGraph,Repair,,railway-repair-512,1,SemaphoreNeighbor,5,340
TinkerGraph,Repair,,railway-repair-512,1,SemaphoreNeighbor,6,238
TinkerGraph,Repair,,railway-repair-512,1,SwitchSet,1,1990
TinkerGraph,Repair,,railway-repair-512,1,SwitchSet,2,1962
TinkerGraph,Repair,,railway-repair-512,1,SwitchSet,3,1825
TinkerGraph,Repair,,railway-repair-512,1,SwitchSet,4,1699
TinkerGraph,Repair,,railway-repair-512,1,SwitchSet,5,1564
TinkerGraph,Repair,,railway-repair-512,1,SwitchSet,6,1443
TinkerGraph,Repair,,railway-repair-512,1,SwitchMonitored,1,618
TinkerGraph,Repair,,railway-repair-512,1,SwitchMonitored,2,557
TinkerGraph,Repair,,railway-repair-512,1,SwitchMonitored,3,502
TinkerGraph,Repair,,railway-repair-512,1,SwitchMonitored,4,452
TinkerGraph,Repair,,railway-repair-512,1,SwitchMonitored,5,407
