Tool,Workload,Description,Model,Run,Phase,Iteration,Time
EMF API,Repair,,railway-repair-2,1,Read,,627705804
EMF API,Repair,,railway-repair-2,1,Check,,33297969
EMF API,Repair,,railway-repair-2,1,Transformation,1,409792
EMF API,Repair,,railway-repair-2,1,Recheck,1,16781557
EMF API,Repair,,railway-repair-2,1,Transformation,2,145928
EMF API,Repair,,railway-repair-2,1,Recheck,2,15527954
EMF API,Repair,,railway-repair-2,1,Transformation,3,45921
EMF API,Repair,,railway-repair-2,1,Recheck,3,12338195
EMF API,Repair,,railway-repair-2,1,Transformation,4,43504
EMF API,Repair,,railway-repair-2,1,Recheck,4,12323502
EMF API,Repair,,railway-repair-2,1,Transformation,5,45464
EMF API,Repair,,railway-repair-2,1,Recheck,5,12795976
EMF API,Repair,,railway-repair-2,2,Read,,99491587
EMF API,Repair,,railway-repair-2,2,Check,,9090947
EMF API,Repair,,railway-repair-2,2,Transformation,1,52184
EMF API,Repair,,railway-repair-2,2,Recheck,1,8468258
EMF API,Repair,,railway-repair-2,2,Transformation,2,50600
EMF API,Repair,,railway-repair-2,2,Recheck,2,8646626
EMF API,Repair,,railway-repair-2,2,Transformation,3,55155
EMF API,Repair,,railway-repair-2,2,Recheck,3,6371702
EMF API,Repair,,railway-repair-2,2,Transformation,4,40872
EMF API,Repair,,railway-repair-2,2,Recheck,4,7291107
EMF API,Repair,,railway-repair-2,2,Transformation,5,42851
EMF API,Repair,,railway-repair-2,2,Recheck,5,6275394
EMF API,Repair,,railway-repair-2,3,Read,,74707093
EMF API,Repair,,railway-repair-2,3,Check,,6863227
EMF API,Repair,,railway-repair-2,3,Transformation,1,61813
EMF API,Repair,,railway-repair-2,3,Recheck,1,5564988
EMF API,Repair,,railway-repair-2,3,Transformation,2,33445
EMF API,Repair,,railway-repair-2,3,Recheck,2,5641415
EMF API,Repair,,railway-repair-2,3,Transformation,3,36483
EMF API,Repair,,railway-repair-2,3,Recheck,3,5259003
EMF API,Repair,,railway-repair-2,3,Transformation,4,32545
EMF API,Repair,,railway-repair-2,3,Recheck,4,5295600
EMF API,Repair,,railway-repair-2,3,Transformation,5,34099
EMF API,Repair,,railway-repair-2,3,Recheck,5,5770399
EMF API,Repair,,railway-repair-2,4,Read,,55406127
EMF API,Repair,,railway-repair-2,4,Check,,5298493
EMF API,Repair,,railway-repair-2,4,Transformation,1,47470
EMF API,Repair,,railway-repair-2,4,Recheck,1,5238111
EMF API,Repair,,railway-repair-2,4,Transformation,2,37833
EMF API,Repair,,railway-repair-2,4,Recheck,2,5362367
EMF API,Repair,,railway-repair-2,4,Transformation,3,38023
EMF API,Repair,,railway-repair-2,4,Recheck,3,5837635
EMF API,Repair,,railway-repair-2,4,Transformation,4,40632
EMF API,Repair,,railway-repair-2,4,Recheck,4,5441186
EMF API,Repair,,railway-repair-2,4,Transformation,5,36425
EMF API,Repair,,railway-repair-2,4,Recheck,5,5301355
EMF API,Repair,,railway-repair-2,5,Read,,40448738
EMF API,Repair,,railway-repair-2,5,Check,,5995726
EMF API,Repair,,railway-repair-2,5,Transformation,1,50597
EMF API,Repair,,railway-repair-2,5,Recheck,1,5635743
EMF API,Repair,,railway-repair-2,5,Transformation,2,52381
EMF API,Repair,,railway-repair-2,5,Recheck,2,5842762
EMF API,Repair,,railway-repair-2,5,Transformation,3,46685
EMF API,Repair,,railway-repair-2,5,Recheck,3,5745393
EMF API,Repair,,railway-repair-2,5,Transformation,4,43229
EMF API,Repair,,railway-repair-2,5,Recheck,4,5687750
EMF API,Repair,,railway-repair-2,5,Transformation,5,43416
EMF API,Repair,,railway-repair-2,5,Recheck,5,5227585
