Tool,Workload,Description,Model,Run,Query,Iteration,Matches
MySQL,Inject,,railway-inject-1,1,ConnectedSegments,1,3
MySQL,Inject,,railway-inject-1,1,ConnectedSegments,2,13
MySQL,Inject,,railway-inject-1,1,ConnectedSegments,3,23
MySQL,Inject,,railway-inject-1,1,ConnectedSegments,4,33
MySQL,Inject,,railway-inject-1,1,ConnectedSegments,5,43
MySQL,Inject,,railway-inject-1,1,ConnectedSegments,6,53
MySQL,Inject,,railway-inject-1,1,PosLength,1,11
MySQL,Inject,,railway-inject-1,1,PosLength,2,21
MySQL,Inject,,railway-inject-1,1,PosLength,3,31
MySQL,Inject,,railway-inject-1,1,PosLength,4,41
MySQL,Inject,,railway-inject-1,1,PosLength,5,51
MySQL,Inject,,railway-inject-1,1,PosLength,6,60
MySQL,Inject,,railway-inject-1,1,RouteSensor,1,9
MySQL,Inject,,railway-inject-1,1,RouteSensor,2,13
MySQL,Inject,,railway-inject-1,1,RouteSensor,3,12
MySQL,Inject,,railway-inject-1,1,RouteSensor,4,9
MySQL,Inject,,railway-inject-1,1,RouteSensor,5,1
MySQL,Inject,,railway-inject-1,1,RouteSensor,6,2
MySQL,Inject,,railway-inject-1,1,SemaphoreNeighbor,1,12
MySQL,Inject,,railway-inject-1,1,SemaphoreNeighbor,2,22
MySQL,Inject,,railway-inject-1,1,SemaphoreNeighbor,3,0
MySQL,Inject,,railway-inject-1,1,SemaphoreNeighbor,4,0
MySQL,Inject,,railway-inject-1,1,SemaphoreNeighbor,5,0
MySQL,Inject,,railway-inject-1,1,SemaphoreNeighbor,6,0
MySQL,Inject,,railway-inject-1,1,SwitchSet,1,0
MySQL,Inject,,railway-inject-1,1,SwitchSet,2,0
MySQL,Inject,,railway-inject-1,1,SwitchSet,3,0
MySQL,Inject,,railway-inject-1,1,SwitchSet,4,0
MySQL,Inject,,railway-inject-1,1,SwitchSet,5,0
MySQL,Inject,,railway-inject-1,1,SwitchSet,6,0
MySQL,Inject,,railway-inject-1,1,SwitchMonitored,1,0
MySQL,Inject,,railway-inject-1,1,SwitchMonitored,2,10
MySQL,Inject,,railway-inject-1,1,SwitchMonitored,3,17
MySQL,Inject,,railway-inject-1,1,SwitchMonitored,4,22
MySQL,Inject,,railway-inject-1,1,SwitchMonitored,5,26
MySQL,Inject,,railway-inject-1,1,SwitchMonitored,6,27
MySQL,Inject,,railway-inject-1,2,ConnectedSegments,1,3
MySQL,Inject,,railway-inject-1,2,ConnectedSegments,2,13
MySQL,Inject,,railway-inject-1,2,ConnectedSegments,3,23
MySQL,Inject,,railway-inject-1,2,ConnectedSegments,4,33
MySQL,Inject,,railway-inject-1,2,ConnectedSegments,5,43
MySQL,Inject,,railway-inject-1,2,ConnectedSegments,6,53
MySQL,Inject,,railway-inject-1,2,PosLength,1,11
MySQL,Inject,,railway-inject-1,2,PosLength,2,21
MySQL,Inject,,railway-inject-1,2,PosLength,3,31
MySQL,Inject,,railway-inject-1,2,PosLength,4,41
MySQL,Inject,,railway-inject-1,2,PosLength,5,51
MySQL,Inject,,railway-inject-1,2,PosLength,6,60
MySQL,Inject,,railway-inject-1,2,RouteSensor,1,9
MySQL,Inject,,railway-inject-1,2,RouteSensor,2,13
MySQL,Inject,,railway-inject-1,2,RouteSensor,3,12
MySQL,Inject,,railway-inject-1,2,RouteSensor,4,9
MySQL,Inject,,railway-inject-1,2,RouteSensor,5,1
MySQL,Inject,,railway-inject-1,2,RouteSensor,6,2
MySQL,Inject,,railway-inject-1,2,SemaphoreNeighbor,1,12
MySQL,Inject,,railway-inject-1,2,SemaphoreNeighbor,2,22
MySQL,Inject,,railway-inject-1,2,SemaphoreNeighbor,3,0
MySQL,Inject,,railway-inject-1,2,SemaphoreNeighbor,4,0
MySQL,Inject,,railway-inject-1,2,SemaphoreNeighbor,5,0
MySQL,Inject,,railway-inject-1,2,SemaphoreNeighbor,6,0
MySQL,Inject,,railway-inject-1,2,SwitchSet,1,0
MySQL,Inject,,railway-inject-1,2,SwitchSet,2,0
MySQL,Inject,,railway-inject-1,2,SwitchSet,3,0
MySQL,Inject,,railway-inject-1,2,SwitchSet,4,0
MySQL,Inject,,railway-inject-1,2,SwitchSet,5,0
MySQL,Inject,,railway-inject-1,2,SwitchSet,6,0
MySQL,Inject,,railway-inject-1,2,SwitchMonitored,1,0
MySQL,Inject,,railway-inject-1,2,SwitchMonitored,2,10
